rep,ID,eta_Cl_simulated,eta_V1_simulated,eta_Q_simulated,eta_V2_simulated,split,color,filter
0,1,0.269514,-0.032414,0.194068,0.5844,All,#4682B4,0
1,1,0.239789,-0.423628,0.473798,1.00086,All,#4682B4,0
2,1,0.243871,-0.197463,0.456538,0.858462,All,#4682B4,0
3,1,0.29758,-0.0931355,0.186994,1.22543,All,#4682B4,0
4,1,0.382259,-0.204232,0.186766,0.972597,All,#4682B4,0
5,1,0.358949,-0.00813853,0.123651,1.18295,All,#4682B4,0
6,1,0.353938,-0.12783,0.15858,1.05427,All,#4682B4,0
7,1,0.277128,-0.157628,0.19048,0.869915,All,#4682B4,0
8,1,0.44658,-0.490216,0.435041,0.516291,All,#4682B4,0
9,1,0.29584,-0.168323,0.101861,0.984798,All,#4682B4,0
0,2,0.27658,-0.11634,-0.614893,-0.590637,All,#4682B4,0
1,2,0.247903,-0.0701622,-0.889617,-0.686599,All,#4682B4,0
2,2,0.208353,-0.0316152,-0.810505,-0.354271,All,#4682B4,0
3,2,0.199389,-0.110498,-1.00581,-0.28059,All,#4682B4,0
4,2,0.251145,-0.0639181,-0.67957,-0.441678,All,#4682B4,0
5,2,0.185859,-0.0769773,-0.975453,-0.527395,All,#4682B4,0
6,2,0.324646,-0.504324,0.457037,-0.0768052,All,#4682B4,0
7,2,0.162161,-0.377037,0.0111662,0.133947,All,#4682B4,0
8,2,0.222108,-0.164828,-0.666902,0.0939088,All,#4682B4,0
9,2,0.206631,-0.0557827,-0.760425,0.311635,All,#4682B4,0
0,3,0.217619,0.291164,-0.333846,0.226354,All,#4682B4,0
1,3,0.218079,0.237834,-0.479968,-0.354895,All,#4682B4,0
2,3,0.147843,0.320696,-0.248936,-1.05891,All,#4682B4,0
3,3,0.183345,0.114928,0.497878,-0.177296,All,#4682B4,0
4,3,0.242202,-0.0289859,0.881529,0.00319194,All,#4682B4,0
5,3,0.306264,0.301501,-1.11501,-1.11809,All,#4682B4,0
6,3,0.295537,0.375573,-0.718818,-0.991531,All,#4682B4,0
7,3,0.26737,-0.195477,1.44334,0.0822346,All,#4682B4,0
8,3,0.26104,0.404024,-1.42769,-1.51595,All,#4682B4,0
9,3,0.350072,0.144776,0.784441,-0.542085,All,#4682B4,0
0,4,-0.181159,-0.0362116,-0.27922,-0.200606,All,#4682B4,0
1,4,-0.0578298,0.0635283,-0.276213,-0.658449,All,#4682B4,0
2,4,-0.10284,0.0387457,-0.759783,-0.532041,All,#4682B4,0
3,4,-0.0843122,-0.06406,-0.448189,-0.339226,All,#4682B4,0
4,4,-0.0623332,-0.0020309,-0.392409,-0.578246,All,#4682B4,0
5,4,-0.113822,0.0653858,-0.110669,-0.631098,All,#4682B4,0
6,4,-0.109149,-0.4299,0.317856,0.107166,All,#4682B4,0
7,4,-0.0752805,-0.151792,-0.162716,-0.0963835,All,#4682B4,0
8,4,-0.0418456,-0.313278,0.191981,0.0164742,All,#4682B4,0
9,4,-0.0605595,0.0724571,-1.2183,-0.278542,All,#4682B4,0
0,5,-0.143644,-0.195334,-1.5266,0.52417,All,#4682B4,0
1,5,-0.118641,-0.188529,-1.37532,-0.00284127,All,#4682B4,0
2,5,-0.181742,-0.167828,-1.68536,0.655549,All,#4682B4,0
3,5,-0.122026,-0.358012,-0.743073,-0.287523,All,#4682B4,0
4,5,-0.106574,-0.151361,-1.5488,-0.0749388,All,#4682B4,0
5,5,-0.160414,-0.294279,-0.879179,-0.198655,All,#4682B4,0
6,5,-0.182454,-0.122606,-1.37685,0.558533,All,#4682B4,0
7,5,-0.162621,-0.390873,-0.373697,-0.383636,All,#4682B4,0
8,5,-0.164856,-0.158007,-1.33671,0.478078,All,#4682B4,0
9,5,-0.200566,-0.0621892,-1.46179,1.36548,All,#4682B4,0
0,6,0.0960304,0.309946,-1.14192,-1.48208,All,#4682B4,0
1,6,0.0617037,0.356069,-1.5031,1.2992,All,#4682B4,0
2,6,0.0936533,0.217949,0.517881,-1.17254,All,#4682B4,0
3,6,0.041455,-0.0406892,0.400491,-0.0066096,All,#4682B4,0
4,6,0.160113,0.289513,1.34739,-1.98592,All,#4682B4,0
5,6,0.0234591,0.146614,0.00131454,-0.742939,All,#4682B4,0
6,6,0.1656,0.348863,0.340043,-1.74266,All,#4682B4,0
7,6,0.125501,0.121315,0.473307,-0.39037,All,#4682B4,0
8,6,0.102905,0.153201,1.27372,-1.00294,All,#4682B4,0
9,6,0.0421943,0.084763,-0.444211,-0.0379125,All,#4682B4,0
0,7,-0.412951,0.768974,-0.262943,-0.106845,All,#4682B4,0
1,7,-0.388909,0.732485,-0.881986,0.283517,All,#4682B4,0
2,7,-0.387011,0.547073,1.36109,-0.301873,All,#4682B4,0
3,7,-0.448546,0.672739,0.558243,0.657353,All,#4682B4,0
4,7,-0.442375,0.745214,1.08676,-0.0207406,All,#4682B4,0
5,7,-0.420895,0.60358,0.730843,0.525791,All,#4682B4,0
6,7,-0.451017,0.397384,1.08849,0.438631,All,#4682B4,0
7,7,-0.449975,0.780053,0.128605,0.376322,All,#4682B4,0
8,7,-0.387345,0.0371376,2.57372,0.672147,All,#4682B4,0
9,7,-0.440356,0.62512,0.913765,0.443706,All,#4682B4,0
0,8,-0.364777,-0.0435229,2.00325,-1.12552,All,#4682B4,0
1,8,-0.318343,-0.109135,0.277745,-0.728293,All,#4682B4,0
