Cl_vs_Q_abscissa,Cl_vs_Q_spline,Cl_vs_Q_regression,Cl_vs_V1_abscissa,Cl_vs_V1_spline,Cl_vs_V1_regression,Cl_vs_V2_abscissa,Cl_vs_V2_spline,Cl_vs_V2_regression,Q_vs_Cl_abscissa,Q_vs_Cl_spline,Q_vs_Cl_regression,Q_vs_V1_abscissa,Q_vs_V1_spline,Q_vs_V1_regression,Q_vs_V2_abscissa,Q_vs_V2_spline,Q_vs_V2_regression,V1_vs_Cl_abscissa,V1_vs_Cl_spline,V1_vs_Cl_regression,V1_vs_Q_abscissa,V1_vs_Q_spline,V1_vs_Q_regression,V1_vs_V2_abscissa,V1_vs_V2_spline,V1_vs_V2_regression,V2_vs_Cl_abscissa,V2_vs_Cl_spline,V2_vs_Cl_regression,V2_vs_Q_abscissa,V2_vs_Q_spline,V2_vs_Q_regression,V2_vs_V1_abscissa,V2_vs_V1_spline,V2_vs_V1_regression
-2.47509,0.0249996,0.0449583,-0.661568,-0.0586635,0.0483712,-1.98592,0.0282974,-0.086525,-0.451017,0.358199,0.0817507,-0.661568,0.230033,-0.141397,-1.98592,0.780083,-0.434878,-0.451017,0.411338,0.0427715,-2.47509,0.0438692,-0.0349569,-1.98592,0.213062,-0.0426911,-0.451017,0.0845878,-0.258664,-2.47509,-0.653747,-0.418667,-0.661568,-0.392801,-0.192269
-2.41732,0.0442039,0.0440111,-0.647006,-0.0369287,0.0474187,-1.95071,0.0172153,-0.084849,-0.441574,0.459583,0.0796841,-0.647006,0.195659,-0.138707,-1.95071,0.631177,-0.427216,-0.441574,0.397276,0.0420192,-2.41732,0.0297116,-0.0339831,-1.95071,0.190174,-0.0417878,-0.441574,0.0804341,-0.254747,-2.41732,-0.568776,-0.410461,-0.647006,-0.293482,-0.189596
-2.35955,0.061978,0.0430639,-0.632444,-0.0151939,0.0464661,-1.91549,0.00613317,-0.0831731,-0.432132,0.511517,0.0776174,-0.632444,0.161285,-0.136017,-1.91549,0.482272,-0.419555,-0.432132,0.369267,0.0412668,-2.35955,0.0161386,-0.0330093,-1.91549,0.167287,-0.0408845,-0.432132,0.0446774,-0.250831,-2.35955,-0.48664,-0.402256,-0.632444,-0.194164,-0.186923
-2.30178,0.0676712,0.0421167,-0.617883,0.00384233,0.0455135,-1.88027,-0.00494897,-0.0814971,-0.422689,0.558847,0.0755508,-0.617883,0.128463,-0.133327,-1.88027,0.333366,-0.411893,-0.422689,0.339983,0.0405144,-2.30178,0.00768339,-0.0320355,-1.88027,0.1444,-0.0399811,-0.422689,0.00604888,-0.246915,-2.30178,-0.430023,-0.39405,-0.617883,-0.10714,-0.184251
-2.24401,0.0684159,0.0411695,-0.603321,0.0147921,0.0445609,-1.84506,-0.0160311,-0.0798211,-0.413247,0.574136,0.0734841,-0.603321,0.100431,-0.130637,-1.84506,0.18446,-0.404232,-0.413247,0.302378,0.0397621,-2.24401,0.00137647,-0.0310617,-1.84506,0.121512,-0.0390778,-0.413247,-0.0508767,-0.242998,-2.24401,-0.384305,-0.385845,-0.603321,-0.0568726,-0.181578
-2.18625,0.0691607,0.0402223,-0.588759,0.0232401,0.0436083,-1.80984,-0.0271132,-0.0781452,-0.403805,0.548539,0.0714174,-0.588759,0.0739719,-0.127947,-1.80984,0.0355543,-0.39657,-0.403805,0.255727,0.0390097,-2.18625,-0.00493045,-0.0300879,-1.80984,0.0986248,-0.0381745,-0.403805,-0.12638,-0.239082,-2.18625,-0.338588,-0.377639,-0.588759,-0.0179185,-0.178906
-2.12848,0.0699054,0.0392751,-0.574197,0.0227468,0.0426557,-1.77462,-0.0381954,-0.0764692,-0.394362,0.521946,0.0693508,-0.574197,0.0543199,-0.125256,-1.77462,-0.113351,-0.388909,-0.394362,0.208866,0.0382573,-2.12848,-0.0112374,-0.0291141,-1.77462,0.0757374,-0.0372711,-0.394362,-0.202304,-0.235165,-2.12848,-0.29287,-0.369434,-0.574197,-0.0186486,-0.176233
-2.07071,0.0706502,0.0383279,-0.559635,0.0203195,0.0417031,-1.73941,-0.0488459,-0.0747932,-0.38492,0.485076,0.0672841,-0.559635,0.0361402,-0.122566,-1.73941,-0.257086,-0.381247,-0.38492,0.160507,0.0375049,-2.07071,-0.0175443,-0.0281403,-1.73941,0.0536939,-0.0363678,-0.38492,-0.280539,-0.231249,-2.07071,-0.247152,-0.361229,-0.559635,-0.0279617,-0.17356
-2.01294,0.067794,0.0373807,-0.545073,0.0178923,0.0407505,-1.70419,-0.0527047,-0.0731172,-0.375477,0.427999,0.0652175,-0.545073,0.0179604,-0.119876,-1.70419,-0.316335,-0.373586,-0.375477,0.110263,0.0367526,-2.01294,-0.0221076,-0.0271665,-1.70419,0.0448652,-0.0354645,-0.375477,-0.360096,-0.227333,-2.01294,-0.210919,-0.353023,-0.545073,-0.0372749,-0.170888
-1.95517,0.0581057,0.0364336,-0.530512,0.0154651,0.039798,-1.66897,-0.0563736,-0.0714413,-0.366035,0.365485,0.0631508,-0.530512,-0.000219284,-0.117186,-1.66897,-0.373076,-0.365924,-0.366035,0.0605135,0.0360002,-1.95517,-0.0233628,-0.0261927,-1.66897,0.036403,-0.0345611,-0.366035,-0.436969,-0.223416,-1.95517,-0.19268,-0.344818,-0.530512,-0.0465881,-0.168215
-1.8974,0.0477568,0.0354864,-0.51595,0.0130379,0.0388454,-1.63376,-0.0600424,-0.0697653,-0.356593,0.300064,0.0610841,-0.51595,-0.018399,-0.114496,-1.63376,-0.429817,-0.358262,-0.356593,0.0152333,0.0352478,-1.8974,-0.0241357,-0.0252189,-1.63376,0.0279407,-0.0336578,-0.356593,-0.499628,-0.2195,-1.8974,-0.177579,-0.336612,-0.51595,-0.0559012,-0.165543
-1.83963,0.0349789,0.0345392,-0.501388,0.00934787,0.0378928,-1.59854,-0.0637113,-0.0680893,-0.34715,0.234195,0.0590175,-0.501388,-0.0352556,-0.111806,-1.59854,-0.486559,-0.350601,-0.34715,-0.0293601,0.0344955,-1.83963,-0.0231355,-0.024245,-1.59854,0.0194785,-0.0327545,-0.34715,-0.560102,-0.215584,-1.83963,-0.174016,-0.328407,-0.501388,-0.0705898,-0.16287
-1.78187,0.0222009,0.033592,-0.486826,0.000356471,0.0369402,-1.56333,-0.0673802,-0.0664133,-0.337708,0.174144,0.0569508,-0.486826,-0.0461075,-0.109116,-1.56333,-0.5433,-0.342939,-0.337708,-0.0667102,0.0337431,-1.78187,-0.0221353,-0.0232712,-1.56333,0.0110163,-0.0318511,-0.337708,-0.599837,-0.211667,-1.78187,-0.170453,-0.320202,-0.486826,-0.107561,-0.160197
