rep,ID,eta_Cl_simulated,eta_V1_simulated,eta_Q_simulated,eta_V2_simulated,split,color,filter
0,1,0.224481,-3.12993e-08,-0.460769,0.733846,All,#4682B4,0
1,1,0.160266,2.73224e-09,-0.251761,1.10022,All,#4682B4,0
2,1,0.364351,1.32799e-08,-0.482858,0.868055,All,#4682B4,0
3,1,0.225427,-1.02894e-08,-0.483898,0.596404,All,#4682B4,0
4,1,0.265456,1.64811e-08,-0.404605,0.33308,All,#4682B4,0
5,1,0.165466,-3.94883e-09,-0.136134,1.27847,All,#4682B4,0
6,1,-0.0177905,-3.951e-08,-0.252675,0.744433,All,#4682B4,0
7,1,0.298927,9.21186e-10,-0.670327,0.675662,All,#4682B4,0
8,1,0.203286,-1.46521e-08,-0.442843,1.02684,All,#4682B4,0
9,1,0.378377,-1.86245e-08,-0.442302,0.703957,All,#4682B4,0
0,2,0.159389,2.31084e-08,-0.733984,0.0180654,All,#4682B4,0
1,2,0.144377,3.50051e-08,-0.953821,-0.229921,All,#4682B4,0
2,2,0.267392,-2.97288e-08,-0.916649,-0.661126,All,#4682B4,0
3,2,0.112401,-9.9489e-09,-0.745369,-0.246072,All,#4682B4,0
4,2,0.268947,-1.66107e-09,-0.846308,-0.577783,All,#4682B4,0
5,2,0.289648,-1.75757e-08,-0.871035,-0.114557,All,#4682B4,0
6,2,0.31286,-2.45647e-08,-1.22196,-0.808956,All,#4682B4,0
7,2,0.191445,-3.84256e-08,-0.905172,-0.455319,All,#4682B4,0
8,2,0.223874,3.78556e-09,-0.934898,-0.52014,All,#4682B4,0
9,2,0.0334673,2.85595e-08,-1.1343,-0.438309,All,#4682B4,0
0,3,0.280235,-2.92322e-08,1.16936,-0.178823,All,#4682B4,0
1,3,0.208605,2.73087e-08,0.563846,0.0277005,All,#4682B4,0
2,3,0.315945,-4.298e-09,0.516118,-0.174704,All,#4682B4,0
3,3,0.424913,-4.27408e-08,0.834714,-0.154624,All,#4682B4,0
4,3,0.248174,1.02694e-08,0.673275,0.0201487,All,#4682B4,0
5,3,0.201747,-2.24396e-08,0.230987,-0.0361023,All,#4682B4,0
6,3,0.0133039,2.1931e-09,1.40377,-0.0202134,All,#4682B4,0
7,3,0.27376,-7.50632e-09,0.716757,0.0965282,All,#4682B4,0
8,3,0.302292,1.48625e-08,1.30754,-0.145443,All,#4682B4,0
9,3,0.294244,-1.25186e-08,0.949659,-0.259916,All,#4682B4,0
0,4,-0.163234,-4.45352e-09,-0.787143,-0.63525,All,#4682B4,0
1,4,-0.0866395,1.57266e-11,-0.769133,-0.259265,All,#4682B4,0
2,4,0.000346285,1.24969e-08,-0.556882,-0.0670022,All,#4682B4,0
3,4,-0.193743,1.38259e-08,-0.658749,-0.101698,All,#4682B4,0
4,4,-0.278575,3.3889e-08,-0.227272,0.166316,All,#4682B4,0
5,4,-0.0381593,1.46661e-08,-0.279877,-0.223321,All,#4682B4,0
6,4,-0.0972422,1.3898e-08,-0.817859,-0.309903,All,#4682B4,0
7,4,-0.165927,-6.17436e-08,-0.538149,-0.345759,All,#4682B4,0
8,4,0.0189086,2.61168e-08,-0.408905,0.0399919,All,#4682B4,0
9,4,-0.147845,1.96173e-10,-0.585325,-0.252402,All,#4682B4,0
0,5,-0.0614636,-1.54669e-08,-2.12356,-0.206802,All,#4682B4,0
1,5,-0.036962,1.40124e-08,-1.79199,-0.0061999,All,#4682B4,0
2,5,-0.121526,1.1225e-08,-2.13728,-0.614788,All,#4682B4,0
3,5,-0.175092,-3.38473e-09,-2.00677,-0.363656,All,#4682B4,0
4,5,-0.180785,-6.84819e-09,-2.13263,0.0992037,All,#4682B4,0
5,5,0.0583207,-1.21385e-08,-2.37722,0.139515,All,#4682B4,0
6,5,-0.161246,2.21271e-08,-1.84368,-0.110655,All,#4682B4,0
7,5,-0.047996,-7.15924e-09,-2.24456,-0.450396,All,#4682B4,0
8,5,-0.0661263,-2.58619e-08,-2.38751,-0.308875,All,#4682B4,0
9,5,-0.205251,-4.44523e-08,-1.6419,-0.19834,All,#4682B4,0
0,6,0.212746,6.31747e-09,0.489829,-0.161335,All,#4682B4,0
1,6,0.0497261,-1.32234e-08,0.60184,-0.211904,All,#4682B4,0
2,6,0.0630374,4.47146e-08,1.81795,-0.000722328,All,#4682B4,0
3,6,0.259399,-6.17567e-09,1.08555,0.0500226,All,#4682B4,0
4,6,0.150418,1.46356e-08,0.792904,0.0874861,All,#4682B4,0
5,6,0.00138102,1.61633e-09,0.765905,-0.0482779,All,#4682B4,0
6,6,0.103571,1.21797e-08,0.63361,0.0710662,All,#4682B4,0
7,6,-0.115386,1.07568e-08,0.750947,-0.27632,All,#4682B4,0
8,6,0.261552,7.90992e-09,1.2468,-0.0529301,All,#4682B4,0
9,6,-0.0146694,-1.86929e-08,1.01819,-0.126766,All,#4682B4,0
0,7,-0.557882,8.53248e-09,1.33819,0.723817,All,#4682B4,0
1,7,-0.36548,3.0183e-08,1.90958,0.877416,All,#4682B4,0
2,7,-0.356935,-4.53156e-08,2.32842,0.367411,All,#4682B4,0
3,7,-0.637767,2.61724e-08,1.41606,0.893826,All,#4682B4,0
4,7,-0.327749,-1.50694e-09,1.2609,0.608141,All,#4682B4,0
5,7,-0.417041,-1.4503e-08,1.1569,0.917787,All,#4682B4,0
6,7,-0.481051,3.71808e-10,1.38688,0.69093,All,#4682B4,0
7,7,-0.365747,8.45274e-09,1.02009,0.64102,All,#4682B4,0
8,7,-0.50831,-6.51098e-09,1.37903,1.06092,All,#4682B4,0
9,7,-0.294646,-2.56071e-08,1.37578,0.716876,All,#4682B4,0
0,8,-0.216334,-3.13713e-08,2.45969,-0.508063,All,#4682B4,0
1,8,-0.347954,-6.8461e-09,0.0672078,-0.436841,All,#4682B4,0
2,8,-0.394823,1.03328e-08,1.00657,-0.643459,All,#4682B4,0
3,8,-0.28277,-7.49884e-09,0.32415,-0.483318,All,#4682B4,0
4,8,-0.160514,1.81312e-09,3.41618,-0.535354,All,#4682B4,0
5,8,-0.458178,-6.50311e-09,0.0566915,-0.325939,All,#4682B4,0
6,8,-0.295483,-1.53189e-08,0.652761,-0.289757,All,#4682B4,0
7,8,-0.349652,-3.22748e-08,0.1669,-0.338347,All,#4682B4,0
8,8,-0.307974,-2.17341e-08,0.117423,-0.587042,All,#4682B4,0
9,8,-0.411372,2.11154e-08,-0.075555,-0.554357,All,#4682B4,0
0,9,0.431714,3.04925e-08,-0.383729,0.191179,All,#4682B4,0
1,9,0.160739,-1.12985e-08,-0.0748034,0.497488,All,#4682B4,0
2,9,0.279313,-1.47126e-08,-0.21059,0.107887,All,#4682B4,0
3,9,0.297176,1.17414e-08,-0.493775,0.0894886,All,#4682B4,0
4,9,0.148542,1.51375e-08,-0.172567,0.61878,All,#4682B4,0
5,9,0.199848,-3.96839e-08,-0.534047,0.00957708,All,#4682B4,0
6,9,0.179541,-3.99402e-09,-0.556142,0.424432,All,#4682B4,0
7,9,0.341657,-8.87143e-10,-0.300119,-0.0605942,All,#4682B4,0
8,9,0.288526,-5.10712e-08,-0.559352,-0.0281252,All,#4682B4,0
9,9,0.244074,-3.50953e-08,-0.472753,0.373728,All,#4682B4,0
0,10,0.344068,-1.75313e-08,1.62243,-0.0873712,All,#4682B4,0
1,10,0.505782,3.09017e-08,0.720684,0.0934153,All,#4682B4,0
2,10,0.407051,-3.19622e-08,0.56843,0.386159,All,#4682B4,0
3,10,0.168717,-1.12224e-08,0.583753,0.420834,All,#4682B4,0
4,10,0.337256,2.3872e-08,1.29404,0.209363,All,#4682B4,0
5,10,0.334859,-6.84209e-09,0.707474,0.442443,All,#4682B4,0
6,10,0.41369,-1.78355e-09,0.445647,0.152599,All,#4682B4,0
7,10,0.25083,-3.58692e-09,0.475402,-0.0857066,All,#4682B4,0
8,10,0.386483,1.76445e-08,1.98484,0.103116,All,#4682B4,0
9,10,0.294147,4.12992e-08,0.451018,0.0413717,All,#4682B4,0
0,11,0.141793,-1.61285e-08,-0.264082,-0.138643,All,#4682B4,0
1,11,0.107244,-6.72251e-09,-0.0147843,0.353479,All,#4682B4,0
2,11,0.435807,-3.70489e-08,-0.00262978,-0.084229,All,#4682B4,0
3,11,0.372109,3.71487e-08,0.0241372,-0.0421462,All,#4682B4,0
4,11,0.0273009,-5.69722e-10,-0.386652,0.551178,All,#4682B4,0
5,11,0.176137,-5.14855e-09,-0.14417,0.265171,All,#4682B4,0
6,11,0.478349,-2.25237e-08,-0.224151,-0.119525,All,#4682B4,0
7,11,0.0958775,3.60869e-09,-0.159842,0.0916231,All,#4682B4,0
8,11,0.151092,1.50159e-08,-0.205128,-0.112815,All,#4682B4,0
9,11,0.00522347,-1.08077e-08,-0.0942271,0.366579,All,#4682B4,0
0,12,0.138268,9.51868e-09,1.1978,-1.08633,All,#4682B4,0
1,12,0.266667,-3.23917e-08,1.41551,-0.880044,All,#4682B4,0
2,12,0.190104,-1.0057e-08,1.55346,-0.76114,All,#4682B4,0
3,12,-0.01003,1.4943e-08,1.08319,-0.888863,All,#4682B4,0
4,12,0.0748159,1.10259e-08,-0.498906,-1.26304,All,#4682B4,0
5,12,0.00435407,6.88106e-09,0.826516,-1.13729,All,#4682B4,0
6,12,0.182969,-1.51556e-08,0.796496,-0.837353,All,#4682B4,0
7,12,0.101028,3.55649e-08,0.286457,-1.0177,All,#4682B4,0
8,12,-0.0619754,-5.1463e-08,2.68742,-0.893053,All,#4682B4,0
9,12,0.0400646,1.82807e-08,0.375079,-1.09964,All,#4682B4,0
0,13,-0.226092,-2.10386e-08,0.131815,0.891998,All,#4682B4,0
1,13,-0.137797,9.27613e-11,0.409733,0.916014,All,#4682B4,0
2,13,-0.257078,1.62478e-08,0.535153,1.30754,All,#4682B4,0
3,13,-0.041486,1.06402e-08,0.528932,1.11964,All,#4682B4,0
4,13,-0.0291075,3.15116e-08,0.16038,0.81584,All,#4682B4,0
5,13,-0.204829,-5.45773e-09,0.790694,0.884736,All,#4682B4,0
6,13,-0.0868034,-2.07752e-08,0.647248,1.15087,All,#4682B4,0
7,13,-0.0605667,-1.86355e-08,0.168475,0.694462,All,#4682B4,0
8,13,-0.265758,-1.9254e-08,0.445841,1.18465,All,#4682B4,0
9,13,-0.182765,-3.61162e-08,0.403747,0.666574,All,#4682B4,0
0,14,-0.355011,-3.52835e-08,-0.197988,0.0215574,All,#4682B4,0
1,14,-0.191708,-1.49943e-08,-0.27006,-0.237398,All,#4682B4,0
2,14,-0.289022,2.17145e-08,-0.0439662,0.113751,All,#4682B4,0
3,14,-0.37009,2.35883e-08,-0.341361,-0.0887621,All,#4682B4,0
4,14,-0.098111,1.49122e-08,-0.0677984,-0.0417319,All,#4682B4,0
5,14,-0.322363,-2.63685e-08,0.0459378,0.044745,All,#4682B4,0
6,14,-0.329765,1.31486e-08,-0.220768,0.0371359,All,#4682B4,0
7,14,-0.141334,-1.30917e-08,-0.25372,0.2992,All,#4682B4,0
8,14,-0.30982,1.5254e-08,-0.156174,0.0395081,All,#4682B4,0
9,14,-0.274126,-1.00552e-08,0.0426842,0.304465,All,#4682B4,0
0,15,-0.227765,-2.55274e-08,-1.9905,-0.434613,All,#4682B4,0
1,15,-0.346115,-1.52355e-08,-1.88234,-0.809017,All,#4682B4,0
2,15,-0.352923,4.78385e-08,-1.83627,-0.853224,All,#4682B4,0
3,15,-0.20991,1.70162e-08,-2.07805,-0.483565,All,#4682B4,0
4,15,-0.352383,3.56855e-08,-2.53333,0.277186,All,#4682B4,0
5,15,-0.233811,2.67533e-08,-2.245,-1.00551,All,#4682B4,0
6,15,-0.271744,2.98673e-08,-2.06913,-0.31738,All,#4682B4,0
7,15,-0.268288,1.66123e-08,-1.97321,-0.496535,All,#4682B4,0
8,15,-0.404658,6.38809e-09,-3.19701,-0.161368,All,#4682B4,0
9,15,-0.317314,2.65465e-08,-2.45484,-0.873611,All,#4682B4,0
