iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,572.482,1,13.5088,24.1422,13.1053,1.5,0,1.5,1.5,1.5,1.5
2,552.965,1,12.208,18.3803,9.76364,1.97931,0.0809176,1.46202,1.46202,1.46202,1.46202
3,560.826,1,12.8453,18.6571,9.2403,2.09636,0.0292232,1.425,1.425,1.425,1.425
4,568.37,1,13.3917,18.6398,9.15516,2.22998,-0.016051,1.38892,1.38892,1.38892,1.38892
5,571.167,1,13.2117,19.5203,8.97754,2.29264,-0.00677634,1.35375,1.35375,1.35375,1.35375
6,570.252,1,12.619,19.6507,9.42432,2.29515,0.0540533,1.31947,1.31947,1.31947,1.31947
7,572.823,1,12.5511,19.7857,9.30549,2.33476,0.0484959,1.28606,1.28606,1.28606,1.28606
8,560.966,1,12.7105,19.904,9.86113,2.27564,0.0449373,1.2535,1.2535,1.2535,1.2535
9,567.597,1,12.8126,19.8376,10.204,2.327,0.0384871,1.22176,1.30566,1.22176,1.22176
10,568.112,1,12.76,19.2983,9.78575,2.35438,0.0339737,1.19082,1.2726,1.19082,1.19082
11,576.635,1,12.4968,18.8459,9.48465,2.43281,0.0543626,1.16067,1.28756,1.16067,1.16067
12,576.357,1,12.2886,18.8131,9.05443,2.44927,0.0704832,1.13128,1.29541,1.13128,1.13128
13,566.136,1,12.3964,19.878,9.26037,2.38725,0.0678263,1.10264,1.26261,1.10264,1.10264
14,571.365,1,12.7635,19.4354,9.06327,2.44294,0.0643289,1.07472,1.23064,1.07472,1.07756
15,557.918,1,12.0827,19.6601,9.8323,2.38108,0.0988794,1.04751,1.19948,1.04751,1.05028
16,549.163,1,12.2342,20.0048,10.0217,2.32079,0.0888139,1.02098,1.1691,1.02098,1.02368
17,548.239,1,13.2544,20.3264,9.6096,2.29562,0.00582949,0.995131,1.1395,0.995131,0.997763
18,543.556,1,12.9967,20.4097,9.91771,2.23839,0.0185144,0.969933,1.11065,0.969933,1.02926
19,549.176,1,13.1235,20.8741,9.47186,2.29178,0.0252307,0.945374,1.1622,0.945374,1.0032
