parameter,value
Cl_pop,13.5410154364909
beta_Cl_logtWTKG,0.777762520282474
V1_pop,23.3766951824013
beta_V1_logtCLCRMLMIN,-1.47333031009113
beta_V1_logtPROGDL,-0.651121603423228
Q_pop,23.4
beta_Q_LMP_1,0.889291355843845
beta_Q_logtAGEA,1.2970684295859
beta_Q_logtALBGDL,17.2939856567885
beta_Q_logtPROGDL,-16.8300728556234
V2_pop,3.74460879208834
beta_V2_SEXF_1,3.99794141231744
beta_V2_logtHCM,30.7245332691556
omega_Cl,0.239844659404098
omega_V1,0.143037951692641
omega_Q,5.5475578063076e-8
omega_V2,9.28603267036827e-8
a,1.46220442359216
b,0.0388780234340386
