parameter,value
Cl_pop,13.4901281610119
V1_pop,23.5239406545581
beta_V1_logtCLCRMLMIN,-1.41841008992107
beta_V1_logtPROGDL,-0.506735061585845
Q_pop,23.4
beta_Q_LMP_1,0.874094819847799
beta_Q_logtAGEA,0.842658274431406
beta_Q_logtALBGDL,18.8322275214101
beta_Q_logtHCM,-4.0004998738837
beta_Q_logtPROGDL,-18.2380999173906
V2_pop,3.40343918065855
beta_V2_SEXF_1,4.06302131068362
beta_V2_logtHCM,32.2887883303116
omega_Cl,0.256569625706966
omega_V1,0.139795685536138
omega_Q,3.97146485101981e-8
omega_V2,5.14547112872255e-8
a,1.47340670868531
b,0.0386431405567357
