iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,530.278,1,13.5088,24.1422,13.1053,1.5,0,1.5,1.5,1.5,1.5
2,531.235,1,28.2948,23.3891,23.4412,1.70706,-0.663825,1.46202,1.46202,1.46202,1.46202
3,529.104,1,28.316,23.1049,21.0193,1.70472,-0.660522,1.425,1.425,1.425,1.425
4,528.799,1,28.3548,23.2057,19.5453,1.71996,-0.666106,1.38892,1.38892,1.38892,1.38892
5,534.995,1,28.0771,22.9064,20.138,1.77601,-0.661693,1.35375,1.35375,1.35375,1.35375
6,528.367,1,27.702,23.0936,19.0982,1.73104,-0.647532,1.31947,1.3711,1.31947,1.31947
7,527.727,1,27.6934,23.1329,19.6796,1.75609,-0.65084,1.28606,1.35824,1.28606,1.28606
8,524.755,1,27.9767,23.0293,20.6661,1.75741,-0.654474,1.2535,1.32385,1.2535,1.2535
9,529.743,1,28.6813,23.0595,21.6417,1.82118,-0.675057,1.22176,1.29172,1.22176,1.22176
10,526.881,1,29.2853,22.3509,20.2903,1.81041,-0.687819,1.19082,1.26441,1.19082,1.19082
11,521.28,1,28.6542,22.4446,22.0628,1.76457,-0.674462,1.16067,1.34429,1.16067,1.16067
12,521.895,1,27.8199,22.2817,20.5882,1.75319,-0.653607,1.13128,1.44429,1.13128,1.13128
13,516.325,1,28.8071,21.9922,17.7317,1.76553,-0.676857,1.10264,1.40772,1.10264,1.10264
14,512.299,1,28.5686,22.1556,17.0921,1.7258,-0.67086,1.07472,1.37391,1.07472,1.07472
15,512.354,1,28.7315,22.2069,16.1781,1.7449,-0.673966,1.04751,1.38298,1.04751,1.04751
16,511.25,1,28.7284,22.951,16.7698,1.79632,-0.674023,1.02098,1.34796,1.02098,1.02098
17,507.518,1,28.4678,22.6408,16.7609,1.80259,-0.66282,0.995131,1.31383,0.995131,0.995131
18,506.244,1,28.1132,23.2473,14.4885,1.82286,-0.651113,0.969933,1.28056,0.969933,0.969933
19,512.458,1,29.5514,23.4855,15.7569,1.85586,-0.68811,0.945374,1.24814,0.945374,0.945374
20,507.801,1,28.7451,23.7761,16.255,1.81171,-0.670894,0.921437,1.27109,0.921437,0.931382
21,495.206,1,29.3059,23.8457,16.4843,1.76583,-0.684963,0.898105,1.24223,0.898105,0.907799
22,499.589,1,29.3275,23.9952,16.6749,1.80493,-0.690101,0.875365,1.21077,0.875365,0.884813
23,496.25,1,29.3909,23.9579,16.7585,1.83875,-0.693542,0.8532,1.18012,0.8532,0.862409
24,496.742,1,29.0038,23.5664,17.3396,1.84129,-0.677712,0.831597,1.2098,0.831597,0.840572
25,501.464,1,29.4559,23.7271,18.0454,1.8511,-0.687096,0.81054,1.31484,0.81054,0.819288
26,508.882,1,29.4635,23.8653,17.833,1.94806,-0.687625,0.790017,1.28155,0.790017,0.822725
