parameter,value,se_sa,rse_sa
Cl_pop,18.6834509646652,5.06232835532661,27.0952532532702
beta_Cl_tSCRMGDL,-0.304237319304534,0.274061452369595,90.0814709372544
V1_pop,22.6610236540971,1.98472574788241,8.75832344636192
Q_pop,23.4,,
V2_pop,12.3973968679966,4.14522685062339,33.4362680711152
omega_Cl,0.230694787993561,0.0456835593249292,19.8025970687315
omega_V1,0.210715799187577,0.0630572640895483,29.9252663220642
omega_Q,0.87247729191331,0.397626171100983,45.5743862661461
omega_V2,0.828896767245096,0.283766543523136,34.2342442070629
a,1.91246310806098,0.212815084367898,11.1278007649344
