pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-1.47113,0.116145,-2.84236,0.00583049,-1.56348,0.120971,All
-1.0502,0.493615,-2.64544,0.0174915,-1.15934,0.362912,All
-0.62927,0.551687,-2.44852,0.0174915,-0.7552,0.544368,All
-0.208339,0.319398,-2.2516,0.0524744,-0.351062,0.393154,All
0.212591,0.290362,-2.05468,0.0466439,0.053077,0.151213,All
0.633522,0.348434,-1.85776,0.0816268,0.457216,0.514125,All
1.05445,0.203253,-1.66084,0.12244,0.861354,0.302426,All
1.47538,0.0871085,-1.46391,0.104949,1.26549,0.0907279,All
1.89631,0.0871085,-1.26699,0.256542,1.66963,0.0604853,All
2.31725,0.116145,-1.07007,0.12244,2.07377,0.181456,All
,,-0.87315,0.373151,,,All
,,-0.676229,0.209898,,,All
,,-0.479308,0.384812,,,All
,,-0.282386,0.431456,,,All
,,-0.0854647,0.274033,,,All
,,0.111457,0.367321,,,All
,,0.308378,0.384812,,,All
,,0.5053,0.384812,,,All
,,0.702221,0.349829,,,All
,,0.899142,0.349829,,,All
,,1.09606,0.291524,,,All
,,1.29299,0.128271,,,All
,,1.48991,0.151593,,,All
,,1.68683,0.151593,,,All
,,1.88375,0.0932878,,,All
,,2.08067,0.0524744,,,All
,,2.27759,0.0174915,,,All
,,2.47451,0.00583049,,,All
,,2.67144,0.00583049,,,All
,,2.86836,0.011661,,,All
