parameter,value
Cl_pop,13.5043017440953
V1_pop,24.6188363165798
beta_V1_ANTU_1,-0.237588045198033
beta_V1_logtCLCRMLMIN,-1.3658197562509
beta_V1_logtPROGDL,-0.672792976150584
Q_pop,23.4
beta_Q_LMP_1,1.0716930746612
beta_Q_logtAGEA,1.27464492724899
beta_Q_logtALBGDL,18.9218974153544
beta_Q_logtPROGDL,-18.9406768794528
beta_Q_logtRAL,0.106749287963635
V2_pop,3.39624077689625
beta_V2_SEXF_1,4.08139028065714
beta_V2_logtHCM,31.4247778592276
omega_Cl,0.258826324488883
omega_V1,0.100650906363574
omega_Q,9.35225795429913e-8
omega_V2,6.70519126517898e-8
a,1.46872215449411
b,0.0389181764178457
