iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,633.592,1,13.509,23.899,13.116,1,0.3,1,1,1,1
2,593.291,1,17.1925,35.275,17.8587,0.831526,0.187851,0.451675,0.909545,0.730029,0.840995
3,567.892,1,17.137,35.1421,16.9484,0.829804,0.16212,0.433339,0.954238,0.615406,0.786082
4,540.472,1,17.0762,34.1897,17.7364,1.10543,0.117836,0.451618,1.30449,0.616092,0.736173
5,517.285,1,17.0841,36.1956,20.4752,1.23704,0.0910765,0.447155,1.3972,0.520709,0.857543
6,505.306,1,17.1048,36.1676,19.8501,1.2491,0.0796054,0.442451,1.40552,0.520265,0.979674
7,486.337,1,16.9375,34.8724,21.6392,1.29088,0.0662599,0.43686,1.3038,0.536214,0.86829
8,486.344,1,17.0743,34.5499,20.2959,1.40039,0.0613815,0.431327,1.26083,0.574297,0.86621
9,481.187,1,16.9112,34.422,19.6416,1.42843,0.0559456,0.437209,1.27409,0.568756,0.889667
10,472.189,1,16.9088,33.2398,20.6442,1.5081,0.0472973,0.427712,1.24353,0.53936,0.881498
11,461.264,1,16.8034,33.8395,23.8899,1.47553,0.0414949,0.434411,1.14794,0.526813,0.972748
12,461.803,1,16.946,34.2474,22.0973,1.56526,0.0376816,0.445038,1.21882,0.548958,0.854579
13,454.632,1,16.9667,34.3419,23.2367,1.54983,0.0337285,0.443428,1.26465,0.543865,0.831454
14,446.321,1,16.9102,34.132,23.098,1.54169,0.0284551,0.427969,1.25301,0.543071,0.884794
15,443.607,1,16.7724,33.7806,22.5517,1.50005,0.0278193,0.424591,1.29189,0.551699,0.929047
16,442.911,1,16.7851,32.7396,24.4701,1.5398,0.0248624,0.423315,1.31726,0.562239,0.906108
17,446.153,1,16.992,33.1595,21.1065,1.57832,0.0259648,0.420893,1.33192,0.560167,0.822983
18,449.007,1,17.0502,33.2741,22.1346,1.57835,0.0272551,0.424861,1.45663,0.552725,0.822291
19,439.662,1,16.8606,33.1856,21.3672,1.5288,0.0248764,0.423351,1.33559,0.551535,0.810753
20,438.18,1,16.9495,33.7137,20.7473,1.59516,0.0213015,0.422072,1.20474,0.543999,0.80276
21,436.831,1,16.9725,33.5617,20.2096,1.59515,0.0204463,0.432621,1.19722,0.544186,0.765677
22,441,1,16.8438,33.4565,21.8584,1.64669,0.0204287,0.429412,1.1887,0.541206,0.770142
23,433.424,1,16.8984,33.6286,22.6708,1.59481,0.0179685,0.426891,1.23499,0.545994,0.763546
24,436.411,1,16.9345,33.1523,24.5781,1.61993,0.0170704,0.429323,1.40414,0.560651,0.709411
25,434.087,1,16.7366,33.3802,25.0914,1.61983,0.0145022,0.435194,1.35805,0.549309,0.778367
26,437.293,1,16.8319,32.7765,23.3029,1.65007,0.0136671,0.437886,1.30959,0.538977,0.840959
27,434.95,1,16.9048,32.3825,23.354,1.65001,0.0128746,0.43615,1.19623,0.553083,0.852657
28,432.441,1,16.8903,32.5664,23.3305,1.65009,0.0152225,0.42799,1.05505,0.557483,0.764429
29,434.365,1,16.8099,32.9571,22.7961,1.65019,0.0175234,0.426962,1.13671,0.546485,0.655135
30,432.22,1,16.9381,32.5044,22.0383,1.65008,0.0123965,0.431229,1.24141,0.552072,0.695738
31,429.879,1,16.8425,32.0267,22.3578,1.69414,0.00725736,0.435736,1.15947,0.546543,0.677528
32,430.142,1,16.8714,31.8496,22.9072,1.71412,2.26022e-06,0.44594,1.18637,0.54908,0.657474
33,432.548,1,17.008,31.6014,22.2324,1.6579,0.0119245,0.437319,1.27247,0.559091,0.691687
34,433.24,1,17.0086,32.1775,20.5661,1.74074,0.00427791,0.42656,1.12285,0.548822,0.710339
35,415.774,1,16.8993,32.114,20.9576,1.59698,2.22045e-16,0.437984,1.07076,0.549833,0.682576
36,413.068,1,16.8859,32.1844,21.4254,1.58165,2.22045e-16,0.437446,1.08796,0.555951,0.63336
37,416.399,1,16.9285,31.4896,21.65,1.60142,2.22045e-16,0.437285,1.13044,0.560497,0.640377
38,418.53,1,16.9253,31.8181,20.9214,1.59818,2.22045e-16,0.438388,1.19502,0.563784,0.679419
39,418.284,1,16.8984,31.7753,23.188,1.60121,2.22045e-16,0.440099,1.13571,0.553771,0.704005
40,424.074,1,16.8586,32.1288,21.9597,1.64819,2.22045e-16,0.441058,1.18252,0.539553,0.712919
41,421.067,1,16.9221,31.742,21.5086,1.64582,2.22045e-16,0.429804,1.19627,0.542908,0.626547
42,417.48,1,17.0041,31.3155,21.6709,1.60911,2.22045e-16,0.430264,1.25164,0.55154,0.601689
43,418.025,1,16.9954,31.6068,21.5374,1.62308,2.22045e-16,0.431338,1.11943,0.556995,0.633034
44,416.234,1,16.9498,31.3378,22.8825,1.60937,2.22045e-16,0.435735,1.1414,0.556658,0.606629
45,412.949,1,16.8966,31.7214,22.8923,1.58026,2.22045e-16,0.425887,1.17794,0.556926,0.601054
46,414.074,1,16.9698,31.2512,22.5667,1.57281,2.22045e-16,0.428675,1.29542,0.56137,0.594571
47,414.996,1,16.9132,31.0474,21.8906,1.59054,2.22045e-16,0.43241,1.2632,0.563078,0.571093
48,414.259,1,16.8897,31.4135,23.431,1.58364,2.22045e-16,0.433321,1.23056,0.548882,0.600982
49,420.741,1,16.8771,31.2019,24.0524,1.6176,2.22045e-16,0.431084,1.2708,0.56203,0.653082
50,427.063,1,16.9417,30.9765,23.2275,1.65616,2.22045e-16,0.428493,1.38623,0.578014,0.649668
51,420.783,1,16.871,30.9056,23.2653,1.66735,2.31057e-06,0.431348,1.13736,0.561937,0.556449
52,424.66,1,17.0327,30.9115,23.9923,1.68225,2.22045e-16,0.431076,1.26504,0.573122,0.549991
53,420.672,1,17.0785,31.1265,22.8509,1.64079,2.22045e-16,0.429383,1.25171,0.571757,0.570929
54,419.389,1,16.9582,31.2352,22.4206,1.62491,2.22045e-16,0.432456,1.22387,0.577175,0.590198
55,419.817,1,16.9529,31.6751,22.721,1.64913,2.22045e-16,0.425605,1.17459,0.56838,0.568702
56,415.996,1,16.9553,31.8401,22.6759,1.61621,2.22045e-16,0.436185,1.18369,0.55106,0.561137
57,409.868,1,16.7955,32.0073,22.3924,1.57925,2.22045e-16,0.436798,1.15837,0.549829,0.520032
58,413.048,1,16.6941,32.1867,22.4864,1.58703,2.22045e-16,0.431414,1.13888,0.566494,0.582819
59,411.605,1,17.0393,31.7822,21.1257,1.5645,2.22045e-16,0.435209,1.23362,0.560482,0.571013
60,414.746,1,16.9957,31.9796,20.1534,1.5919,2.22045e-16,0.429374,1.18911,0.551316,0.613439
61,419.89,1,17.0015,31.9603,19.4905,1.62411,2.22045e-16,0.429966,1.29686,0.538163,0.62222
62,423.339,1,17.0583,32.3171,20.6433,1.67199,2.22045e-16,0.430216,1.28722,0.528746,0.580088
63,420.008,1,16.9995,32.2388,20.1011,1.62379,2.22045e-16,0.430579,1.32595,0.513985,0.637322
64,417.022,1,16.8705,32.3334,19.9254,1.58245,2.22045e-16,0.434249,1.44082,0.516684,0.628562
65,424.494,1,17.124,32.2402,19.6474,1.62284,2.22045e-16,0.429339,1.67507,0.520154,0.629511
66,418.659,1,17.1499,32.4437,21.0806,1.59513,2.22045e-16,0.427576,1.49105,0.52168,0.616907
67,413.129,1,17.1144,32.7958,19.8473,1.57308,2.22045e-16,0.434585,1.34799,0.510989,0.587446
68,415.629,1,16.9767,33.0218,21.3438,1.58115,2.22045e-16,0.43393,1.3724,0.524147,0.612291
69,419.747,1,16.9458,33.4144,21.4363,1.61073,2.22045e-16,0.435157,1.32096,0.519218,0.668897
70,421.823,1,17.0409,33.6853,22.4085,1.60035,2.22045e-16,0.431955,1.42053,0.524567,0.724839
71,424.89,1,16.9439,33.2638,21.939,1.63137,2.22045e-16,0.427052,1.46346,0.528753,0.696122
72,421.935,1,16.9543,32.9574,21.4717,1.60822,2.22045e-16,0.429775,1.4743,0.522304,0.676698
