iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,607.688,1,13.509,23.899,13.116,1,0.3,1,1,1,1
2,572.434,1,18.9208,24.3942,14.3831,0.889738,0.178397,0.477373,1.00006,0.838183,0.908181
3,549.126,1,19.0378,26.303,14.9257,0.889647,0.148981,0.489197,1.08337,0.810688,0.966071
4,533.37,1,18.5401,25.0633,14.681,0.913288,0.125837,0.473219,1.14265,0.813968,1.07676
5,506.818,1,18.5926,25.8452,14.0992,0.890513,0.101765,0.487588,1.12816,0.79631,1.1785
6,504.063,1,18.7307,26.1803,12.7167,0.890392,0.0974053,0.482339,1.32493,0.790686,1.14609
7,490.317,1,18.5453,26.5282,15.3668,0.894309,0.0858749,0.486258,1.42878,0.769387,1.12749
8,491.058,1,18.5892,26.6961,14.4189,0.947786,0.0832465,0.493946,1.32935,0.793369,1.20677
9,491.737,1,18.3952,27.293,14.0227,1.08844,0.0734062,0.500758,1.54338,0.764266,1.26559
10,481.342,1,18.3521,27.5016,16.564,1.0357,0.0679952,0.498489,1.59693,0.746868,1.30111
11,482.26,1,18.2628,27.6367,16.9392,1.06887,0.0669204,0.497017,1.66629,0.738683,1.22439
12,480.822,1,18.4262,27.3181,17.202,1.02322,0.0693524,0.49442,1.63531,0.736897,1.19132
13,478.589,1,18.5221,26.9841,16.4013,1.0535,0.0682932,0.49218,1.42644,0.74092,1.18244
14,480.225,1,18.2998,27.1773,16.4996,0.999016,0.0701809,0.497971,1.51014,0.73683,1.24205
15,479.88,1,18.2364,27.3454,15.3083,0.998956,0.0676385,0.495499,1.67164,0.729237,1.30333
16,473.929,1,18.3252,27.1451,15.7749,0.927051,0.0709277,0.495987,1.52936,0.734083,1.15305
17,472.476,1,18.1699,26.6481,15.2781,1.00234,0.0647714,0.497888,1.51279,0.741493,1.22941
18,476.302,1,18.3391,26.9125,15.9989,1.11613,0.0614306,0.495368,1.46007,0.739128,1.29058
19,469.813,1,18.2629,26.8027,15.1975,1.11606,0.058844,0.503593,1.27382,0.7532,1.2406
20,471.024,1,18.4241,26.4069,14.2455,1.23406,0.0541876,0.494975,1.30978,0.742774,1.19518
21,465.233,1,18.2446,26.1481,15.0685,1.20562,0.0528892,0.496162,1.13988,0.772677,1.21132
22,465.559,1,18.085,26.1321,14.4007,1.27167,0.0488994,0.50273,1.04071,0.783794,1.31161
23,463.003,1,18.1915,26.1304,14.2857,1.31479,0.0463867,0.491757,1.00458,0.770072,1.27397
24,463.968,1,18.2107,26.373,15.3463,1.36415,0.0447831,0.498436,1.0163,0.743098,1.23392
25,466.182,1,18.2868,26.4625,14.3332,1.32655,0.0484,0.495355,0.969041,0.754845,1.29037
26,462.207,1,18.2362,26.1497,13.6536,1.25088,0.0505646,0.498154,0.906904,0.769062,1.2721
27,455.615,1,18.2638,25.977,13.2409,1.22057,0.0478502,0.500182,0.933999,0.756224,1.26025
28,458.893,1,18.1541,26.4506,12.6981,1.05161,0.0580722,0.504345,0.969546,0.76945,1.2856
29,467.105,1,18.1653,25.9134,12.0565,1.08643,0.0605177,0.491742,1.03031,0.796073,1.2775
30,467.143,1,18.3441,26.8318,11.9706,1.05026,0.0630921,0.490487,1.05191,0.74866,1.29364
31,471.937,1,18.3272,27.03,14.0105,1.08153,0.0643577,0.4872,1.04751,0.72356,1.36625
32,469.558,1,18.3207,27.0287,13.2511,1.08154,0.0643793,0.483962,1.0115,0.730054,1.25105
33,461.351,1,18.3847,26.7553,13.2722,1.132,0.0573658,0.487632,1.0047,0.735965,1.15675
34,464.826,1,18.4317,26.8038,13.6899,1.15794,0.0604585,0.489662,0.859216,0.718108,1.19727
35,456.134,1,18.5378,27.4402,13.821,1.23516,0.050081,0.49471,0.903751,0.694551,1.20831
36,452.613,1,18.5424,27.8529,12.2594,1.25751,0.0461882,0.492153,0.946253,0.690806,1.1901
