time,median,p5,p15,p25,p35,p45,p55,p65,p75,p85,p95,split
2.22045e-16,4.17575e-14,1.18207e-14,2.25507e-14,3.02433e-14,3.53316e-14,3.95054e-14,4.38607e-14,4.84178e-14,5.43457e-14,6.34414e-14,8.35149e-14,All
3.08757e-16,5.68612e-14,2.91373e-14,3.85718e-14,4.43124e-14,4.94114e-14,5.44127e-14,5.93906e-14,6.58654e-14,7.37421e-14,8.62018e-14,1.16609e-13,All
4.29331e-16,7.76287e-14,4.23793e-14,5.29689e-14,6.07641e-14,6.72134e-14,7.40982e-14,8.17799e-14,9.03328e-14,1.0143e-13,1.19115e-13,1.55268e-13,All
5.96992e-16,1.08126e-13,6.0485e-14,7.48908e-14,8.48776e-14,9.41056e-14,1.03481e-13,1.13037e-13,1.24156e-13,1.40004e-13,1.62892e-13,2.11272e-13,All
8.30127e-16,1.50105e-13,8.54057e-14,1.04747e-13,1.18046e-13,1.3066e-13,1.43633e-13,1.56997e-13,1.72808e-13,1.94465e-13,2.27124e-13,2.94017e-13,All
1.15431e-15,2.0894e-13,1.20601e-13,1.47237e-13,1.65246e-13,1.82075e-13,1.99143e-13,2.19258e-13,2.40735e-13,2.69216e-13,3.14606e-13,4.061e-13,All
1.60508e-15,2.89404e-13,1.688e-13,2.04511e-13,2.29751e-13,2.52379e-13,2.76734e-13,3.03234e-13,3.33922e-13,3.75511e-13,4.37512e-13,5.65399e-13,All
2.23189e-15,4.02813e-13,2.35502e-13,2.85085e-13,3.19144e-13,3.52697e-13,3.8474e-13,4.21604e-13,4.64977e-13,5.21401e-13,6.06951e-13,7.89468e-13,All
3.10348e-15,5.59268e-13,3.27229e-13,3.96129e-13,4.43209e-13,4.89906e-13,5.35394e-13,5.86694e-13,6.44654e-13,7.23638e-13,8.43195e-13,1.09041e-12,All
4.31544e-15,7.80945e-13,4.53437e-13,5.51436e-13,6.16841e-13,6.79781e-13,7.43295e-13,8.15915e-13,8.9706e-13,1.00798e-12,1.17616e-12,1.51635e-12,All
6.00069e-15,1.08448e-12,6.31667e-13,7.67062e-13,8.58263e-13,9.45799e-13,1.03483e-12,1.13492e-12,1.24831e-12,1.40136e-12,1.63544e-12,2.11285e-12,All
8.34406e-15,1.50783e-12,8.79085e-13,1.06504e-12,1.19258e-12,1.31448e-12,1.4373e-12,1.57707e-12,1.73441e-12,1.94885e-12,2.27246e-12,2.93408e-12,All
1.16025e-14,2.0963e-12,1.22223e-12,1.4811e-12,1.66242e-12,1.83043e-12,1.99974e-12,2.19231e-12,2.41233e-12,2.71288e-12,3.15799e-12,4.08082e-12,All
1.61335e-14,2.91616e-12,1.69809e-12,2.06134e-12,2.30864e-12,2.54534e-12,2.77588e-12,3.05291e-12,3.35592e-12,3.76705e-12,4.39969e-12,5.67927e-12,All
2.24339e-14,4.05452e-12,2.3699e-12,2.86684e-12,3.20984e-12,3.53859e-12,3.86283e-12,4.24422e-12,4.66371e-12,5.23273e-12,6.11326e-12,7.88524e-12,All
3.11948e-14,5.63818e-12,3.29048e-12,3.98569e-12,4.45939e-12,4.9209e-12,5.37056e-12,5.90023e-12,6.48667e-12,7.27988e-12,8.4993e-12,1.0961e-11,All
4.33768e-14,7.83353e-12,4.57958e-12,5.5402e-12,6.20068e-12,6.84419e-12,7.47278e-12,8.20246e-12,9.01965e-12,1.01204e-11,1.18196e-11,1.52544e-11,All
6.03162e-14,1.08956e-11,6.35667e-12,7.70234e-12,8.63222e-12,9.51231e-12,1.039e-11,1.14121e-11,1.2543e-11,1.4074e-11,1.643e-11,2.12067e-11,All
8.38706e-14,1.51456e-11,8.84767e-12,1.0714e-11,1.19951e-11,1.32331e-11,1.44455e-11,1.58615e-11,1.74417e-11,1.95707e-11,2.28516e-11,2.94974e-11,All
1.16623e-13,2.10717e-11,1.22977e-11,1.48966e-11,1.66809e-11,1.83949e-11,2.00884e-11,2.20521e-11,2.42535e-11,2.72205e-11,3.17852e-11,4.10049e-11,All
1.62167e-13,2.92972e-11,1.70985e-11,2.07121e-11,2.31964e-11,2.55771e-11,2.79321e-11,3.066e-11,3.37202e-11,3.78462e-11,4.42026e-11,5.70181e-11,All
2.25496e-13,4.07372e-11,2.37684e-11,2.88059e-11,3.22507e-11,3.55761e-11,3.88421e-11,4.26434e-11,4.6895e-11,5.26236e-11,6.14584e-11,7.92918e-11,All
3.13555e-13,5.66436e-11,3.30639e-11,4.00493e-11,4.48516e-11,4.94651e-11,5.39946e-11,5.92832e-11,6.52153e-11,7.31694e-11,8.54636e-11,1.10278e-10,All
4.36004e-13,7.87727e-11,4.59721e-11,5.57031e-11,6.23655e-11,6.87811e-11,7.51004e-11,8.24331e-11,9.067e-11,1.01734e-10,1.18839e-10,1.53336e-10,All
6.06271e-13,1.09517e-10,6.39158e-11,7.74646e-11,8.67165e-11,9.56621e-11,1.04409e-10,1.14635e-10,1.2608e-10,1.41485e-10,1.65238e-10,2.13206e-10,All
8.43029e-13,1.52289e-10,8.88744e-11,1.07725e-10,1.20576e-10,1.32998e-10,1.45187e-10,1.59401e-10,1.75323e-10,1.96732e-10,2.29765e-10,2.96475e-10,All
1.17225e-12,2.11764e-10,1.23608e-10,1.49779e-10,1.67658e-10,1.8493e-10,2.01883e-10,2.21639e-10,2.43785e-10,2.73553e-10,3.1949e-10,4.12256e-10,All
1.63003e-12,2.9447e-10,1.71871e-10,2.0826e-10,2.33156e-10,2.57154e-10,2.80728e-10,3.08201e-10,3.39002e-10,3.80389e-10,4.44248e-10,5.73241e-10,All
2.26658e-12,4.09454e-10,2.38971e-10,2.89602e-10,3.24179e-10,3.57587e-10,3.90356e-10,4.28549e-10,4.71381e-10,5.2891e-10,6.17734e-10,7.97104e-10,All
3.15172e-12,5.69358e-10,3.32288e-10,4.02711e-10,4.50782e-10,4.97237e-10,5.42779e-10,5.95907e-10,6.55452e-10,7.35483e-10,8.58972e-10,1.10837e-09,All
4.38251e-12,7.91685e-10,4.62066e-10,5.59956e-10,6.2681e-10,6.91423e-10,7.54764e-10,8.28604e-10,9.11429e-10,1.02271e-09,1.19442e-09,1.54121e-09,All
6.09395e-12,1.10086e-09,6.42507e-10,7.78621e-10,8.71604e-10,9.61413e-10,1.04951e-09,1.15218e-09,1.26735e-09,1.42209e-09,1.66085e-09,2.1431e-09,All
8.47374e-12,1.53077e-09,8.93419e-10,1.08268e-09,1.21197e-09,1.33687e-09,1.45936e-09,1.60214e-09,1.76226e-09,1.97745e-09,2.30946e-09,2.98002e-09,All
