time,median,p5,p15,p25,p35,p45,p55,p65,p75,p85,p95,split
-40,0,0,0,0,0,0,0,0,0,0,0,All
-39.8076,24.8306,15.7638,18.413,20.3728,22.1579,23.9487,25.9294,28.1088,31.2656,36.2111,46.9587,All
-39.6151,46.8545,30.8593,35.7854,39.4366,42.3218,45.3116,48.4112,51.7187,56.0985,61.9932,72.5633,All
-39.4227,54.7587,37.6038,43.1581,46.8257,50.113,53.2139,56.3447,59.8175,63.9075,69.1847,79.9231,All
-39.2303,51.8839,36.2398,41.3002,44.8034,47.7162,50.5074,53.2869,56.4268,60.1411,64.9887,74.3321,All
-39.0378,49.1783,34.9885,39.6643,42.7795,45.3474,47.926,50.5235,53.2825,56.7508,60.9877,69.1941,All
-38.8454,46.5935,33.6597,37.9352,40.7246,43.0961,45.5034,47.7556,50.3065,53.4387,57.4234,64.8161,All
-38.6529,44.1143,32.2647,36.1673,38.7416,40.943,43.1194,45.1655,47.6597,50.4444,54.2333,60.9794,All
-38.4605,41.7571,30.7014,34.4417,36.8109,38.931,40.7841,42.829,45.04,47.6791,51.3008,57.351,All
-38.2681,39.6381,29.1941,32.773,35.0205,36.9346,38.6439,40.6308,42.6262,45.1277,48.5118,54.0582,All
-38.0756,37.6072,27.7053,31.1069,33.2292,35.0347,36.7086,38.5054,40.456,42.8247,46.0241,51.2511,All
-37.8832,35.7138,26.0682,29.4667,31.5351,33.2095,34.8552,36.5421,38.3781,40.6692,43.696,48.5916,All
-37.6908,33.8733,24.4919,27.8321,29.8315,31.5272,33.1126,34.7239,36.4878,38.6351,41.462,46.2816,All
-37.4983,32.1815,23.0279,26.3185,28.2453,29.876,31.4543,33.0035,34.7244,36.7579,39.3568,44.1209,All
-37.3059,30.5726,21.5018,24.8294,26.8055,28.4298,29.8271,31.3862,33.0626,35.0296,37.56,42.0922,All
-37.1135,29.0946,19.9604,23.343,25.3731,26.9799,28.3559,29.8935,31.4845,33.4077,35.8764,40.2899,All
-36.921,27.7035,18.4871,22.0012,24.0062,25.5608,26.9688,28.4528,30.0072,31.8701,34.236,38.6001,All
-36.7286,26.3735,17.0929,20.6863,22.6865,24.2544,25.6865,27.1074,28.6409,30.4308,32.7173,37.0517,All
-36.5361,25.1039,15.7839,19.3928,21.4427,22.9978,24.4352,25.8335,27.3066,29.1142,31.3934,35.6084,All
-36.3437,23.9201,14.5147,18.2259,20.2593,21.7967,23.2458,24.6345,26.0665,27.827,30.1237,34.2175,All
-36.1513,22.7906,13.3442,17.0878,19.1166,20.6791,22.0986,23.4551,24.8635,26.6657,28.9333,32.8745,All
-35.9588,21.7331,12.2824,15.9855,18.0439,19.59,20.9947,22.3988,23.8005,25.5323,27.7794,31.6172,All
-35.7664,20.6699,11.2495,14.9246,17.0317,18.5587,19.9689,21.3399,22.7574,24.4529,26.6963,30.4857,All
-35.574,19.6549,10.305,13.9411,16.0373,17.6007,18.9991,20.3737,21.7839,23.458,25.6134,29.3252,All
-35.3815,18.719,9.45699,13.0408,15.1123,16.6885,18.0981,19.4369,20.8293,22.4841,24.657,28.2721,All
-35.1891,17.8459,8.67085,12.1562,14.2402,15.7767,17.1885,18.5201,19.9397,21.6051,23.7377,27.2443,All
-34.9966,16.9752,7.93365,11.3651,13.3908,14.9247,16.3172,17.6906,19.0803,20.7497,22.8208,26.3231,All
-34.8042,16.1867,7.24936,10.6151,12.5898,14.1302,15.5214,16.8827,18.2584,19.8982,21.9607,25.4162,All
-34.6118,15.4046,6.63617,9.89594,11.8443,13.3556,14.7261,16.1154,17.478,19.1013,21.1861,24.5297,All
-34.4193,14.6946,6.04325,9.21653,11.1768,12.6119,13.9976,15.3823,16.7346,18.3394,20.427,23.7156,All
-34.2269,13.9924,5.52626,8.57307,10.5057,11.9151,13.289,14.6977,16.0017,17.6047,19.683,22.9588,All
-34.0345,13.3319,5.05209,7.98027,9.87166,11.2472,12.6276,14.0265,15.3348,16.9308,18.9395,22.2303,All
-33.842,12.6972,4.60503,7.41264,9.26739,10.6316,11.9895,13.3856,14.6658,16.2623,18.259,21.4867,All
-33.6496,12.0932,4.22233,6.89882,8.69556,10.0436,11.3978,12.7906,14.0305,15.6381,17.5884,20.8062,All
-33.4572,11.5159,3.86678,6.42208,8.17595,9.49669,10.8395,12.2044,13.4452,15.0505,16.9645,20.1722,All
-33.2647,10.967,3.5351,6.01078,7.70676,8.96555,10.2859,11.6325,12.8815,14.4659,16.3972,19.5747,All
-33.0723,10.4382,3.23591,5.6071,7.22612,8.4647,9.77723,11.076,12.3332,13.9353,15.8373,18.9952,All
-32.8798,9.94196,2.95684,5.21843,6.78953,8.00504,9.27952,10.5647,11.8111,13.3792,15.2776,18.4401,All
-32.6874,9.47568,2.69726,4.86398,6.37373,7.56566,8.82047,10.0651,11.3177,12.8616,14.7622,17.8414,All
-32.495,9.03117,2.46946,4.5195,5.98969,7.14966,8.36717,9.61822,10.8411,12.3696,14.2535,17.3513,All
-32.3025,8.58794,2.25186,4.21828,5.62873,6.75434,7.9454,9.16776,10.3871,11.899,13.7596,16.8545,All
-32.1101,8.17082,2.0557,3.92239,5.28965,6.37733,7.54841,8.74768,9.94427,11.4475,13.27,16.3553,All
-31.9177,19.2418,12.9908,14.9138,16.2156,17.4565,18.6163,19.8778,21.2645,22.895,25.142,29.614,All
-31.7252,42.954,30.6782,34.397,36.9321,39.2815,41.7162,44.4454,47.5922,51.5097,57.8003,69.9707,All
-31.5328,61.0387,44.8004,50.2159,53.7521,56.7014,59.5058,62.4465,65.8918,69.9361,75.2403,84.7271,All
-31.3404,60.7448,44.7768,50.1363,53.4927,56.4763,59.2523,62.0268,65.3505,69.2092,74.3059,83.4211,All
-31.1479,57.5162,42.757,47.8085,50.8664,53.6597,56.181,58.8734,61.9406,65.4216,70.3148,78.4838,All
-30.9555,54.5511,40.6363,45.3303,48.3132,50.859,53.2753,55.8623,58.6114,61.947,66.5474,74.0792,All
-30.763,51.7623,38.5184,43.0168,45.9319,48.1857,50.5418,52.9564,55.6011,58.7543,63.0806,70.2893,All
-30.5706,49.1106,36.4318,40.7508,43.4962,45.6991,47.9097,50.2359,52.7713,55.8722,59.8009,66.7629,All
-30.3782,46.5984,34.1017,38.4059,41.1004,43.3219,45.4804,47.7126,50.1964,53.0407,56.8476,63.5817,All
-30.1857,44.2302,32.0375,36.2401,38.8553,41.1308,43.1629,45.3293,47.7251,50.6039,54.1151,60.7787,All
-29.9933,42.0513,29.8324,34.1044,36.743,39.0329,40.9768,43.0701,45.4747,48.2386,51.606,58.0842,All
-29.8009,39.9486,27.7887,32.0924,34.7421,36.9447,38.9278,41.0219,43.2833,45.9447,49.3434,55.7335,All
-29.6084,37.9653,25.8313,30.1159,32.8685,34.929,36.9859,39.058,41.1661,43.8623,47.3276,53.5215,All
-29.416,36.1486,23.8303,28.2538,31.0105,33.0742,35.152,37.1996,39.2843,41.934,45.3372,51.4877,All
-29.2236,34.397,21.9706,26.5445,29.3142,31.3316,33.3573,35.4086,37.5086,40.1213,43.4297,49.5886,All
-29.0311,32.7515,20.1917,24.7933,27.6059,29.6566,31.6757,33.6879,35.7877,38.4116,41.7024,47.5843,All
-28.8387,31.1437,18.643,23.269,25.974,28.1099,30.128,32.0831,34.1939,36.7599,40.1226,45.8683,All
-28.6462,29.5829,17.1803,21.7771,24.4464,26.5966,28.6293,30.574,32.6833,35.2043,38.5274,44.219,All
-28.4538,28.1449,15.7672,20.3349,23.0143,25.1718,27.2184,29.1373,31.235,33.7585,37.0403,42.7181,All
-28.2614,26.793,14.4696,18.9859,21.6854,23.8438,25.847,27.7939,29.8737,32.3877,35.6257,41.146,All
-28.0689,25.4756,13.2716,17.7337,20.4008,22.5471,24.5661,26.484,28.5967,31.1376,34.3718,39.7298,All
-27.8765,24.2741,12.1976,16.5502,19.1994,21.3326,23.2875,25.2524,27.3355,29.8332,33.0949,38.4381,All
-27.6841,23.0803,11.1729,15.4227,18.0687,20.134,22.1003,24.0821,26.1269,28.6013,31.8879,37.1988,All
-27.4916,21.9796,10.2244,14.3956,16.9841,19.0442,20.9817,23.0083,24.998,27.4515,30.6884,35.9909,All
-27.2992,20.9113,9.41437,13.4375,15.9784,17.9904,19.9061,21.948,23.9336,26.3825,29.5569,34.8716,All
-27.1068,19.9241,8.56326,12.5167,15.0278,17.0027,18.9113,20.9401,22.9111,25.3699,28.4852,33.7882,All
-26.9143,18.9564,7.83755,11.6676,14.1501,16.0355,17.9444,19.9631,21.9023,24.3861,27.4747,32.7319,All
-26.7219,18.0566,7.15226,10.8658,13.3066,15.1496,17.0369,19.0668,20.9666,23.4351,26.5202,31.7842,All
-26.5294,17.1653,6.51666,10.0983,12.4979,14.3083,16.1645,18.202,20.0547,22.5281,25.5509,30.7679,All
-26.337,16.3506,5.95969,9.4038,11.7325,13.5093,15.3757,17.3382,19.2139,21.6363,24.6676,29.926,All
-26.1446,15.5584,5.45539,8.73808,11.0114,12.7618,14.62,16.5129,18.4079,20.8003,23.8035,29.0344,All
-25.9521,14.8274,4.98461,8.13227,10.3495,12.0558,13.8714,15.7318,17.6077,19.9947,22.998,28.1861,All
-25.7597,14.1169,4.57199,7.59881,9.73784,11.3923,13.1761,15.0017,16.8742,19.243,22.2413,27.3471,All
-25.5673,13.435,4.17133,7.09697,9.15077,10.76,12.514,14.3162,16.1503,18.4763,21.4401,26.5642,All
-25.3748,12.806,3.81992,6.59753,8.58554,10.163,11.8693,13.6616,15.4761,17.7795,20.6499,25.7857,All
-25.1824,12.1809,3.48886,6.14768,8.05773,9.59825,11.2719,13.0202,14.809,17.1064,19.9125,25.0583,All
-24.9899,11.5883,3.18489,5.72307,7.57161,9.06846,10.7039,12.4337,14.1737,16.4396,19.1919,24.3255,All
-24.7975,11.0351,2.91413,5.32708,7.11367,8.56544,10.1532,11.8534,13.5589,15.7836,18.5035,23.649,All
-24.6051,10.508,2.65923,4.96011,6.68742,8.10151,9.644,11.3067,12.9917,15.1902,17.8546,22.9197,All
-24.4126,9.99238,2.42906,4.62012,6.28485,7.65343,9.15507,10.7705,12.4546,14.5799,17.2353,22.2336,All
-24.2202,9.51485,2.21192,4.29104,5.89646,7.22745,8.68307,10.27,11.9299,14.0564,16.6644,21.5343,All
-24.0278,9.0506,2.01696,3.98619,5.53701,6.8275,8.23515,9.80086,11.4309,13.5038,16.0908,20.9415,All
-23.8353,31.2275,21.8373,24.6265,26.5937,28.3891,30.3076,32.2843,34.4379,37.2451,41.3917,49.7584,All
-23.6429,53.6113,38.7654,43.3067,46.4408,49.2827,52.1829,55.1488,58.5491,62.6688,68.448,79.7255,All
-23.4505,63.9365,47.3402,53.0224,56.4849,59.5362,62.4409,65.4781,68.8084,72.8712,78.3386,87.5528,All
-23.258,60.6088,45.1531,50.4351,53.6824,56.5165,59.2864,62.0073,65.222,68.9491,74.0848,82.5403,All
-23.0656,57.5358,42.9778,47.7924,50.9741,53.6135,56.1959,58.9078,61.7833,65.1812,70.0609,78.1487,All
-22.8731,54.5918,40.6749,45.2542,48.4636,50.8002,53.3145,55.829,58.6854,62.0245,66.3563,74.2053,All
-22.6807,51.6861,38.3289,42.8804,45.848,48.1523,50.5496,52.9369,55.7042,58.9315,63.1136,70.578,All
-22.4883,49.1016,35.8563,40.4759,43.2861,45.703,47.9253,50.2212,53.0079,56.1403,59.9937,67.2328,All
-22.2958,46.652,33.6251,38.0959,40.8656,43.2917,45.4704,47.7449,50.4374,53.4401,57.1627,64.3984,All
-22.1034,44.308,31.3482,35.8204,38.5926,40.9916,43.1714,45.3955,47.9655,50.9463,54.6238,61.7277,All
-21.911,42.0697,29.1465,33.6462,36.4674,38.791,40.9677,43.2044,45.656,48.5606,52.3461,59.3647,All
-21.7185,40.0206,27.1148,31.5524,34.4512,36.6688,38.8684,41.1514,43.5563,46.4534,50.1222,57.0285,All
-21.5261,38.011,25.0555,29.565,32.5176,34.6921,36.9527,39.1721,41.5044,44.3536,48.0609,54.8208,All
-21.3337,36.157,23.1117,27.7506,30.6836,32.8398,35.0418,37.2304,39.5484,42.4167,46.142,52.7649,All
-21.1412,34.3954,21.2232,25.9757,28.8645,31.0692,33.2476,35.4076,37.7534,40.5922,44.3601,50.8688,All
