iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,355.212,1,19.9867,27.069,20.5526,1,-0.367397,1,1,1,1
2,331.213,1,16.5574,22.9155,30.053,0.974679,-0.2408,0.974679,0.974679,0.974679,0.987647
3,323.804,1,18.8629,23.8317,27.8819,0.95,-0.346671,0.95,0.95,0.95,0.992229
4,321.488,1,17.8385,30.1415,27.8374,0.925945,-0.31406,0.925945,0.925945,0.962412,0.967106
5,317.318,1,19.2732,29.5566,30.8576,0.9025,-0.396288,0.9025,0.982941,0.938044,0.942618
6,308.718,1,25.3238,25.0415,33.3158,0.879648,-0.620671,0.879648,0.995634,0.914292,0.91875
7,310.098,1,20.3906,23.0043,35.4763,0.857375,-0.457222,0.857375,1.02767,0.891141,0.919079
8,300.908,1,29.1212,25.2975,40.8276,0.835666,-0.63566,0.835666,1.00165,0.868577,1.03738
9,292.862,1,25.0708,30.7202,32.7955,0.814506,-0.584724,0.814506,0.976288,0.846584,1.01111
10,295.235,1,17.7716,26.6586,22.5522,0.793882,-0.299326,0.793882,1.13819,0.825148,0.985512
11,299.619,1,20.1324,26.4109,22.8919,0.773781,-0.489483,0.773781,1.19987,0.804255,1.02325
12,293.667,1,18.2485,27.6773,24.85,0.754188,-0.336168,0.754188,1.16949,0.900857,1.0261
13,286.561,1,12.8572,26.7815,19.3045,0.735092,0.0178458,0.735092,1.22643,0.878047,1.01117
14,272.436,1,18.927,24.929,20.9578,0.716479,-0.282049,0.716479,1.34236,0.855815,0.985569
15,270.577,1,14.5781,29.4202,21.4084,0.698337,-0.0648312,0.698337,1.30837,0.834145,0.960614
16,266.885,1,20.1364,34.245,21.4077,0.680655,-0.363952,0.680655,1.33201,0.813024,0.962083
17,269.51,1,25.0102,33.7782,22.903,0.66342,-0.556783,0.66342,1.37593,0.792438,0.937723
18,257.942,1,23.5511,36.5265,24.3535,0.646622,-0.44501,0.646622,1.34109,0.772373,1.03187
19,249.138,1,25.0779,41.515,26.5428,0.630249,-0.421351,0.630249,1.30714,0.752816,1.00574
20,253.562,1,29.5914,40.4096,26.4466,0.614291,-0.572484,0.614291,1.59389,0.733754,0.980277
21,239.45,1,28.4387,38.142,24.0788,0.598737,-0.546475,0.598737,1.55353,0.715175,0.955456
22,239.899,1,21.2573,33.1409,21.9179,0.583577,-0.336368,0.583577,1.51419,0.697066,0.931263
23,235.384,1,20.8274,34.8997,26.5558,0.5688,-0.3249,0.5688,1.55496,0.679416,0.907683
24,226.846,1,27.4168,36.9419,22.0593,0.554398,-0.535449,0.554398,1.51559,0.700947,0.8847
25,222.98,1,26.0167,40.6556,21.4656,0.54036,-0.507106,0.54036,1.47721,0.683198,0.862299
26,213.811,1,26.0926,38.1411,22.6216,0.526678,-0.509181,0.526678,1.43981,0.665899,0.876475
27,212.945,1,19.716,35.572,24.1892,0.513342,-0.251921,0.513342,1.4798,0.649038,0.921461
28,214.302,1,24.3912,39.5517,24.8433,0.500344,-0.456897,0.500344,1.4696,0.632604,0.971049
29,206.882,1,21.802,35.9363,26.105,0.487675,-0.312909,0.487675,1.43239,0.616586,0.946462
30,206.36,1,17.6525,37.2445,27.3516,0.475327,-0.108028,0.475327,1.39612,0.661282,0.982398
31,194.285,1,20.1988,39.302,33.3572,0.463291,-0.233795,0.463291,1.36077,0.644538,0.957523
32,181.324,1,22.3181,32.7135,28.9567,0.45156,-0.359318,0.45156,1.32632,0.628218,0.959963
33,170.876,1,21.2775,31.3297,27.8869,0.440127,-0.296375,0.440127,1.53014,0.612311,0.935657
34,168.528,1,21.3078,34.4625,27.5886,0.428982,-0.309398,0.428982,1.49139,0.596807,0.911965
35,162.476,1,20.9,32.6132,24.5626,0.41812,-0.294804,0.41812,1.45363,0.581696,0.908482
36,165.72,1,20.3399,33.9098,18.5881,0.407533,-0.246857,0.407533,1.61367,0.566967,1.09488
37,163.303,1,19.3641,32.6101,16.6973,0.397214,-0.217639,0.397214,1.58969,0.552611,1.08656
38,165.899,1,17.9039,32.8984,19.1089,0.387157,-0.184825,0.387157,1.7504,0.538618,1.20469
39,152.29,1,17.6841,32.6929,13.3319,0.377354,-0.196215,0.377354,1.93007,0.52498,1.17419
40,151.65,1,18.8823,30.39,12.7979,0.367799,-0.241097,0.367799,2.04677,0.511688,1.14445
41,163.183,1,22.49,28.534,15.1373,0.358486,-0.44219,0.358486,2.15763,0.515329,1.11548
42,142.279,1,20.1476,29.1628,12.8237,0.349409,-0.347128,0.349409,2.103,0.502281,1.08723
43,140.394,1,19.5425,32.2832,10.0036,0.340562,-0.278847,0.340562,2.04975,0.489563,1.0597
44,132.743,1,18.322,29.7881,8.19391,0.331938,-0.277885,0.331938,2.02626,0.477167,1.03287
45,124.21,1,18.7355,30.4906,6.8568,0.323534,-0.314483,0.323534,2.03284,0.465085,1.00672
46,115.065,1,17.9456,34.0769,7.09726,0.315341,-0.216076,0.315341,1.98137,0.453309,0.981227
47,113.52,1,16.7626,32.1048,9.04111,0.307357,-0.216921,0.307357,2.16977,0.441831,0.956382
48,109.592,1,17.8989,32.1429,10.0614,0.299574,-0.235942,0.299574,2.11483,0.430643,0.95647
49,108.421,1,19.5843,33.2411,9.57022,0.291989,-0.308764,0.291989,2.06128,0.43025,0.981787
50,98.3095,1,18.8602,34.5849,9.68564,0.284596,-0.212211,0.284596,2.08186,0.419356,1.02051
51,98.7599,1,17.9466,35.26,9.31107,0.27739,-0.180954,0.27739,2.20161,0.408738,0.994666
52,87.8199,1,18.9826,33.3905,9.81552,0.270366,-0.249023,0.270366,2.45613,0.398388,0.96948
53,88.2219,1,20.0565,32.5322,7.44311,0.26352,-0.342267,0.26352,2.53827,0.388301,0.944933
54,75.5756,1,19.4933,31.3553,6.65352,0.256848,-0.327982,0.256848,2.474,0.378469,0.921006
55,71.7644,1,18.0219,31.2392,6.47952,0.250344,-0.245877,0.250344,2.41135,0.368886,0.897686
56,74.0989,1,17.5927,31.996,6.16039,0.244005,-0.236323,0.244005,2.3503,0.359545,0.874956
57,65.688,1,19.1959,30.8967,7.60818,0.237827,-0.324943,0.237827,2.29079,0.350441,0.935988
58,60.6689,1,21.6921,32.4528,7.53536,0.231805,-0.417378,0.231805,2.23278,0.341568,0.917398
59,55.2693,1,20.7756,33.7256,6.93447,0.225936,-0.376964,0.225936,2.17625,0.332919,0.92828
60,36.9435,1,19.898,32.4906,6.93027,0.220215,-0.324471,0.220215,2.12114,0.32449,0.904775
61,43.4257,1,19.4945,32.7924,7.38844,0.214639,-0.315503,0.214639,2.24865,0.316273,0.881866
62,44.8904,1,18.5137,33.325,7.35367,0.209204,-0.236272,0.209204,2.2391,0.308265,0.859952
63,34.1679,1,18.6232,32.5018,8.24514,0.203907,-0.256778,0.203907,2.23484,0.30046,0.838177
64,35.7193,1,18.7608,32.1719,8.04072,0.198744,-0.258438,0.207718,2.17825,0.292852,0.90724
