parameter,value
Cl_pop,20.629884559899
beta_Cl_tSCRMGDL,-0.414422683846283
V1_pop,27.3458984734182
Q_pop,23.4
beta_Q_LLP_1,-2.52410672114189
V2_pop,8.38516434212113
beta_V2_ANTU_1,1.5616637526918
beta_V2_logtAGEA,-3.34078916921246
beta_V2_logtWTKG,-12.5598959794491
omega_Cl,0.235230695751658
omega_V1,0.276105585191267
omega_Q,0.71093561861665
omega_V2,2.01968217175503e-8
a,1.39276142772016
b,0.0726309517619751
