pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-0.919166,0.435285,-2.89875,0.0246293,-1.41862,0.15077,All
-0.413751,0.822206,-2.71228,0.0431013,-1.0133,0.482465,All
0.0916645,0.362738,-2.52581,0.036944,-0.607972,0.542774,All
0.59708,0.241825,-2.33934,0.0246293,-0.202646,0.301541,All
1.1025,0.0967301,-2.15287,0.0431013,0.202679,0.211079,All
1.60791,0.048365,-1.9664,0.036944,0.608005,0.542774,All
2.11333,0.0725476,-1.77994,0.0677306,1.01333,0.180925,All
2.61874,0.0725476,-1.59347,0.116989,1.41866,0.0904623,All
3.12416,0,-1.407,0.129304,1.82398,0.0904623,All
3.62957,0.0241825,-1.22053,0.178562,2.22931,0.120616,All
,,-1.03406,0.135461,,,All
,,-0.847593,0.27708,,,All
,,-0.661124,0.283237,,,All
,,-0.474655,0.36944,,,All
,,-0.288187,0.307866,,,All
,,-0.101718,0.431013,,,All
,,0.0847508,0.424855,,,All
,,0.271219,0.418698,,,All
,,0.457688,0.431013,,,All
,,0.644157,0.418698,,,All
,,0.830625,0.350968,,,All
,,1.01709,0.246293,,,All
,,1.20356,0.209349,,,All
,,1.39003,0.25245,,,All
,,1.5765,0.110832,,,All
,,1.76297,0.0738879,,,All
,,1.94944,0.0123147,,,All
,,2.13591,0.0307866,,,All
,,2.32237,0.0307866,,,All
,,2.50884,0.0246293,,,All
