parameter,value,se_sa,rse_sa
Cl_pop,20.5161204680479,3.98902286234459,19.4433585460621
beta_Cl_tSCRMGDL,-0.410640343461168,0.180996790468931,44.0767190440573
V1_pop,24.5915676564996,2.2333935178331,9.08194853223525
Q_pop,23.4,,
V2_pop,12.4679253135319,4.0336265380967,32.3520267940557
omega_Cl,0.22175667994531,0.0424180645195817,19.128201472913
omega_V1,0.276145084847526,0.0825041408138276,29.8770991558232
omega_Q,0.908460073129962,0.352523413085566,38.8045026426973
omega_V2,0.933238811371635,0.294877258386587,31.5971919291685
a,2.25690197464111,0.433137019798944,19.1916629373245
b,0.0610726649780156,0.0160367596853847,26.2584900972596
