Cl_pop,1,0.046133,-0.030669,-0.048752,0.0042286,2.8154e-5,-0.0057917,0.03794,0.010568,0.0014004
V1_pop,0.046133,1,-0.70023,-0.41995,0.019016,0.203,-0.11669,0.52215,-0.22875,0.094685
Q_pop,-0.030669,-0.70023,1,0.26958,-0.013975,-0.31141,0.14781,-0.36059,0.21258,0.0039781
V2_pop,-0.048752,-0.41995,0.26958,1,-0.023698,0.04045,0.16813,-0.48556,0.026986,-0.11979
omega_Cl,0.0042286,0.019016,-0.013975,-0.023698,1,-0.010086,0.00010516,0.01628,0.0026172,-0.020248
omega_V1,2.8154e-5,0.203,-0.31141,0.04045,-0.010086,1,-0.11577,-0.10565,-0.080285,-0.10542
omega_Q,-0.0057917,-0.11669,0.14781,0.16813,0.00010516,-0.11577,1,-0.088465,-0.049551,0.0072931
omega_V2,0.03794,0.52215,-0.36059,-0.48556,0.01628,-0.10565,-0.088465,1,-0.19602,0.2042
a,0.010568,-0.22875,0.21258,0.026986,0.0026172,-0.080285,-0.049551,-0.19602,1,-0.47774
b,0.0014004,0.094685,0.0039781,-0.11979,-0.020248,-0.10542,0.0072931,0.2042,-0.47774,1
