parameter,value,se_sa,rse_sa
Cl_pop,20.6556622407383,4.08548483779345,19.7790067932841
beta_Cl_tSCRMGDL,-0.415744793096977,0.183796722502397,44.2090257182186
V1_pop,24.0897655313307,2.43926444349755,10.1257292866761
Q_pop,23.4,,
V2_pop,12.8577212569883,3.62697428232883,28.208530966228
omega_Cl,0.22470482584463,0.043050689045494,19.1587736861784
omega_V1,0.312739926461108,0.096047133122484,30.7115033917578
omega_Q,0.866236505911783,0.305267590152214,35.2406748121168
omega_V2,0.803818698269832,0.227524077188468,28.3053974333017
a,1.87145771230416,0.213381945498166,11.4019111463356
