pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-2.46602,0.0690933,-3.76314,0.0159822,-1.97097,0.0582568,All
-2.11223,0,-3.47578,0.00399554,-1.55138,0.0582568,All
-1.75845,0,-3.18842,0.0159822,-1.13178,0.145642,All
-1.40466,0.0345467,-2.90106,0.0199777,-0.712178,0.320412,All
-1.05087,0.138187,-2.61371,0.0199777,-0.29258,0.407797,All
-0.697079,0.10364,-2.32635,0.0119866,0.127018,0.90298,All
-0.34329,0.380013,-2.03899,0.0319643,0.546616,0.495183,All
0.010499,1.10549,-1.75164,0.0759153,0.966215,0.0873852,All
0.364288,0.898213,-1.46428,0.0719198,1.38581,0.0873852,All
0.718077,0.380013,-1.17692,0.095893,1.80541,0.0582568,All
,,-0.889564,0.127857,,,All
,,-0.602207,0.179799,,,All
,,-0.314849,0.467478,,,All
,,-0.0274919,0.85105,,,All
,,0.259865,0.575358,,,All
,,0.547223,0.335626,,,All
,,0.83458,0.22375,,,All
,,1.12194,0.151831,,,All
,,1.40929,0.0998886,,,All
,,1.69665,0.0719198,,,All
,,1.98401,0.0399554,,,All
,,2.27137,0.0159822,,,All
,,2.55872,0.0239733,,,All
,,2.84608,0.0199777,,,All
,,3.13344,0.0159822,,,All
,,3.4208,0.0119866,,,All
,,3.70815,0.0119866,,,All
,,3.99551,0,,,All
,,4.28287,0,,,All
,,4.57022,0.00799108,,,All
