parameter,value,se_sa,rse_sa
Cl_pop,13.5042649775673,0.916771012739209,6.78875165928771
V1_pop,23.907478188812,3.14343824930846,13.1483472429957
Q_pop,25.9775942365781,14.5918678275829,56.1709744739821
V2_pop,13.1715115363974,4.27096453565878,32.4257737910841
omega_Cl,0.258688685645658,0.0481668107891497,18.6196047457316
omega_V1,0.244757308167332,0.100882509262706,41.2173634438471
omega_Q,1.02929674050168,0.2793837833617,27.1431718734025
omega_V2,0.891775288298023,0.292093328845575,32.7541402726064
a,1.54624648983176,0.271625893455009,17.5667912743048
b,0.0435501696817,0.0172933617999189,39.7090572236867
