iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,675.926,1,20.56,24.431,12.7157,1,0.3,-0.410671,1,1,1,1
2,667.827,1,21.4613,24.1182,14.3132,0.95,0.285,-0.422139,0.974679,0.974679,0.974679,0.974679
3,646.639,1,23.8939,23.9982,14.583,0.9025,0.27075,-0.501124,0.95,0.95,0.95,0.95
4,642.995,1,24.8799,25.6489,15.6314,0.857375,0.257212,-0.548628,0.925945,0.926319,0.925945,0.925945
5,629.534,1,23.3738,24.8832,13.6495,0.814506,0.244352,-0.507436,0.9025,0.902864,0.9025,0.9025
6,619.319,1,25.3902,23.4536,11.8029,0.773781,0.232134,-0.587226,0.879648,0.880003,0.879648,0.879648
7,611.342,1,23.6225,23.2768,12.1602,0.735092,0.220528,-0.532209,0.857375,0.869557,0.857375,0.857375
8,606.542,1,24.4788,24.3772,12.6243,0.698337,0.209501,-0.552967,0.835666,0.878213,0.835666,0.835666
9,602.722,1,24.4619,23.307,12.8225,0.66342,0.199026,-0.571405,0.814506,0.855976,0.814506,0.814506
10,594.519,1,23.5595,21.8633,12.9143,0.630249,0.189075,-0.550801,0.793882,0.834302,0.793882,0.860466
11,597.224,1,21.4559,22.9295,13.468,0.598737,0.179621,-0.46082,0.773781,0.970868,0.773781,0.838678
12,590.182,1,21.3845,22.8532,15.0011,0.5688,0.17064,-0.444602,0.754188,0.981144,0.754188,0.817442
13,576.866,1,21.6127,22.1118,14.3256,0.54036,0.162108,-0.456907,0.735092,0.978297,0.735092,0.796744
14,576.711,1,22.0678,20.6492,15.4535,0.513342,0.154003,-0.484511,0.716479,1.09519,0.716479,0.798219
15,564.218,1,23.1094,21.4384,14.4384,0.487675,0.146302,-0.523396,0.698337,1.06746,0.698337,0.778008
16,560.547,1,21.8594,21.243,14.7859,0.463291,0.138987,-0.46929,0.680655,1.06565,0.680655,0.758308
17,551.993,1,23.1714,22.5195,14.6254,0.440127,0.132038,-0.522849,0.66342,1.1834,0.66342,0.739107
18,536.439,1,22.7384,23.8437,12.9922,0.41812,0.125436,-0.501745,0.646622,1.15343,0.646622,0.7708
19,538.963,1,22.2772,23.0526,14.3878,0.397214,0.119164,-0.47593,0.630249,1.12423,0.630249,0.758297
20,533.939,1,23.0435,23.613,14.5313,0.735806,0.113532,-0.512348,0.614291,1.09576,0.614291,0.814593
21,529.354,1,23.2388,23.0454,14.4427,0.938325,0.104641,-0.511386,0.598737,1.06802,0.598737,0.793967
22,523.43,1,23.0041,22.4571,14.1302,0.891409,0.0994085,-0.521874,0.583577,1.07424,0.583577,0.773863
