parameter,value,se_sa,rse_sa
Cl_pop,19.43013547313,32.9973468363165,169.825613835522
beta_Cl_tSCRMGDL,-0.328760759901986,1.06340562528616,323.458804999476
V1_pop,28.3936628967375,6.39441137441561e-6,2.25205581881806e-5
Q_pop,23.4,,
V2_pop,55.102263936773,575.560492355257,1044.53147880763
omega_Cl,0.102182955737935,1.09864607825627,1075.17547356325
omega_V1,2.72434929458914e-8,1.92031228483092e-7,704.870072514149
omega_Q,2.35546830480855,7.97528322922434,338.585885997416
omega_V2,1.87728211443409,10.4677212824126,557.599798236404
a,0.013726920626143,0.00482662290922277,35.1617310296851
b,2.22044604925031e-16,0.00457761792178241,2.06157583667838e+15
