iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,695.273,1,20.56,24.431,12.7157,1,0.3,-0.410671,1,1,1,1
2,687.144,1,17.4909,20.3509,15.0584,0.95,0.285,-0.303565,0.974679,0.974679,0.974679,1.01432
3,677.29,1,17.6745,19.606,15.229,0.9025,0.27075,-0.306934,0.95,1.00306,0.95,0.988633
4,654.363,1,17.1742,20.5281,14.4267,0.857375,0.257212,-0.270823,0.925945,0.977664,0.925945,0.9636
5,648.536,1,16.1309,22.4343,13.6484,0.814506,0.244352,-0.238397,0.9025,0.952909,0.9025,0.939201
6,637.491,1,17.2426,23.1607,12.3253,0.773781,0.232134,-0.289644,0.879648,0.928781,0.879648,0.91542
7,638.119,1,16.1168,22.8178,12.4427,0.735092,0.220528,-0.253784,0.857375,0.905264,0.857375,0.927851
8,626.192,1,15.8456,21.9501,13.1776,0.698337,0.209501,-0.226523,0.835666,0.882342,0.835666,0.904357
9,619.581,1,15.2744,22.657,12.3149,0.66342,0.199026,-0.2035,0.814506,0.86,0.814506,0.899017
10,629.101,1,15.0192,21.8639,10.3074,0.630249,0.189075,-0.19669,0.793882,0.967675,0.793882,0.952206
11,627.232,1,15.5549,24.358,9.78458,0.598737,0.179621,-0.233096,0.773781,0.943172,0.773781,1.06994
12,614.287,1,15.8952,23.3773,9.65793,0.5688,0.17064,-0.241017,0.754188,0.919291,0.754188,1.04371
13,596.593,1,16.6317,25.0412,10.0651,0.54036,0.162108,-0.273032,0.735092,0.896014,0.735092,1.04419
14,592.342,1,16.3668,24.4627,9.70698,0.513342,0.154003,-0.257676,0.716479,1.01639,0.716479,1.01775
15,581.984,1,16.5763,24.5661,10.9581,0.487675,0.146302,-0.271484,0.698337,0.990659,0.698337,0.991979
16,566.002,1,16.4164,24.32,12.5306,0.463291,0.138987,-0.254033,0.680655,0.965574,0.680655,0.966861
17,575.996,1,16.7122,23.9015,12.1567,0.440127,0.132038,-0.261716,0.66342,0.941126,0.66342,0.94238
18,568.397,1,16.5606,24.3976,12.6217,0.41812,0.125436,-0.259435,0.646622,0.917296,0.646622,0.918518
19,556.806,1,16.7136,23.6386,13.3433,0.397214,0.119164,-0.269271,0.630249,0.949281,0.630249,0.90631
20,565.984,1,16.2844,24.3858,12.8852,0.377354,0.113206,-0.256378,0.614291,1.02162,0.614291,0.956369
21,542.251,1,16.2746,23.9177,12.4928,1.07803,0.0981224,-0.25236,0.598737,1.02464,0.598737,0.932153
22,530.877,1,16.5953,24.3735,13.682,1.02413,0.0932163,-0.267737,0.583577,1.05385,0.583577,0.908551
23,534.431,1,16.8073,23.8946,13.4313,1.32901,0.0825859,-0.284449,0.5688,1.05494,0.5688,0.885546
24,523.885,1,16.2775,24.2208,12.1921,1.32898,0.0798896,-0.253862,0.554398,1.02823,0.554398,0.863123
25,525.594,1,16.6501,24.8107,12.7983,1.368,0.0740918,-0.269835,0.54036,1.03419,0.54036,0.853294
26,522.086,1,16.2394,24.9213,12.6351,1.31045,0.0717134,-0.25053,0.526678,1.06411,0.526678,0.965809
27,520.846,1,16.7919,24.4543,14.3947,1.24493,0.0681277,-0.284819,0.513342,1.12518,0.513342,1.01736
28,518.334,1,16.6902,24.1289,14.2221,1.41624,0.0656278,-0.277932,0.500344,1.10684,0.500344,0.991602
29,521.357,1,16.7651,23.3752,13.5138,1.4785,0.0667129,-0.272702,0.487675,1.07882,0.487675,0.973109
30,522.935,1,17.0759,22.8791,14.3749,1.54671,0.0643887,-0.291028,0.475327,1.0515,0.475327,1.03987
31,517.701,1,16.7386,22.6787,13.4248,1.5467,0.0634931,-0.274695,0.463291,1.02488,0.463291,1.01354
32,514.604,1,17.1045,22.733,12.2195,1.59915,0.0579061,-0.30221,0.45156,1.09386,0.45156,0.987875
33,512.004,1,16.907,22.905,11.8739,1.57434,0.0571624,-0.273503,0.440127,1.1785,0.440127,0.978118
