parameter,value,se_sa,rse_sa
Cl_pop,13.4929894376385,0.915512560425981,6.78509802929342
V1_pop,23.9138990886768,3.1300421974163,13.0887990528419
Q_pop,26.1429627757958,14.3712056959768,54.9716029480873
V2_pop,13.2532617585921,3.9157288597773,29.5453974357574
omega_Cl,0.258860509243694,0.0485485691977953,18.7547221241426
omega_V1,0.282312314184359,0.094271804258125,33.392735464087
omega_Q,0.942664442276667,0.299170795150197,31.7367221816129
omega_V2,0.844171394638471,0.287952765105612,34.1106991938446
a,1.57774472774611,0.304797604289261,19.318562688191
b,0.0405980191273711,0.0188012965506116,46.3108716994909
