pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-0.15569,0.328016,-5.00827,0.00315318,-1.28226,0.0943535,All
-0.118429,0.656032,-4.64414,0.00315318,-1.02319,0.283061,All
-0.0811682,0.984048,-4.28002,0,-0.764113,0.0471768,All
-0.0439072,1.9681,-3.9159,0.00945955,-0.50504,0.235884,All
-0.00664613,2.62413,-3.55177,0.00630637,-0.245967,0.471768,All
0.0306149,6.56032,-3.18765,0.00945955,0.0131057,2.21731,All
0.067876,9.18445,-2.82353,0.0126127,0.272179,0.518944,All
0.105137,3.93619,-2.4594,0.00945955,0.531252,0.0943535,All
0.142398,2.29611,-2.09528,0.00630637,0.790325,0.14153,All
0.179659,0.984048,-1.73116,0.0409914,1.0494,0.14153,All
,,-1.36703,0.0220723,,,All
,,-1.00291,0.0536041,,,All
,,-0.638786,0.145046,,,All
,,-0.274663,0.195497,,,All
,,0.0894609,1.7311,,,All
,,0.453584,0.239642,,,All
,,0.817708,0.129281,,,All
,,1.18183,0.0756764,,,All
,,1.54595,0.0220723,,,All
,,1.91008,0.034685,,,All
,,2.2742,0.0157659,,,All
,,2.63832,0.0126127,,,All
,,3.00245,0.0157659,,,All
,,3.36657,0.0126127,,,All
,,3.7307,0,,,All
,,4.09482,0,,,All
,,4.45894,0.00315318,,,All
,,4.82307,0.00315318,,,All
,,5.18719,0.0126127,,,All
,,5.55131,0.0126127,,,All
