pwRes_abscissa,pwRes_cdf,iwRes_abscissa,iwRes_cdf,npde_abscissa,npde_cdf,split
-4,0,-4,0,-4,0,All
-1.70864,0.0111111,-2.9601,0.00111111,-1.87969,0.0111111,All
-1.63091,0.0222222,-2.86813,0.00222222,-1.78846,0.0222222,All
-1.25241,0.0333333,-2.83721,0.00333333,-1.33236,0.0333333,All
-1.22939,0.0444444,-2.401,0.00444444,-1.27979,0.0444444,All
-1.20923,0.0555556,-2.35124,0.00555556,-1.26411,0.0555556,All
-1.13907,0.0666667,-2.3081,0.00666667,-1.25878,0.0666667,All
-1.11108,0.0777778,-2.29685,0.00777778,-1.25511,0.0777778,All
-1.07423,0.0888889,-2.27381,0.00888889,-1.23701,0.0888889,All
-1.06738,0.1,-2.17947,0.01,-1.11927,0.1,All
-1.05377,0.111111,-2.17924,0.0111111,-1.09801,0.111111,All
-0.951493,0.122222,-2.1652,0.0122222,-0.983059,0.122222,All
-0.938885,0.133333,-2.14516,0.0133333,-0.97146,0.133333,All
-0.938573,0.144444,-2.06323,0.0144444,-0.968952,0.144444,All
-0.932819,0.155556,-2.04817,0.0155556,-0.945726,0.155556,All
-0.930115,0.166667,-2.03892,0.0166667,-0.944606,0.166667,All
-0.912346,0.177778,-1.99722,0.0177778,-0.944118,0.177778,All
-0.901176,0.188889,-1.9946,0.0188889,-0.906505,0.188889,All
-0.875479,0.2,-1.97157,0.02,-0.860493,0.2,All
-0.850086,0.211111,-1.95784,0.0211111,-0.834088,0.211111,All
-0.822129,0.222222,-1.9481,0.0222222,-0.819212,0.222222,All
-0.815277,0.233333,-1.94237,0.0233333,-0.803161,0.233333,All
-0.780005,0.244444,-1.92858,0.0244444,-0.759911,0.244444,All
-0.772318,0.255556,-1.89587,0.0255556,-0.756165,0.255556,All
-0.769045,0.266667,-1.89006,0.0266667,-0.748576,0.266667,All
-0.763955,0.277778,-1.86828,0.0277778,-0.74256,0.277778,All
-0.759035,0.288889,-1.86333,0.0288889,-0.73139,0.288889,All
-0.753094,0.3,-1.85886,0.03,-0.727621,0.3,All
-0.702028,0.311111,-1.8579,0.0311111,-0.674309,0.311111,All
-0.701899,0.322222,-1.83993,0.0322222,-0.659361,0.322222,All
-0.68245,0.333333,-1.83914,0.0333333,-0.62809,0.333333,All
-0.662624,0.344444,-1.83912,0.0344444,-0.616792,0.344444,All
-0.654247,0.355556,-1.83126,0.0355556,-0.596414,0.355556,All
-0.606067,0.366667,-1.81704,0.0366667,-0.583504,0.366667,All
-0.595717,0.377778,-1.80854,0.0377778,-0.57563,0.377778,All
-0.537404,0.388889,-1.80401,0.0388889,-0.487148,0.388889,All
-0.525974,0.4,-1.79635,0.04,-0.48156,0.4,All
-0.524146,0.411111,-1.78711,0.0411111,-0.425854,0.411111,All
-0.52408,0.422222,-1.78703,0.0422222,-0.402877,0.422222,All
-0.497803,0.433333,-1.77418,0.0433333,-0.39611,0.433333,All
-0.42567,0.444444,-1.75422,0.0444444,-0.371469,0.444444,All
-0.399222,0.455556,-1.75108,0.0455556,-0.327449,0.455556,All
-0.397166,0.466667,-1.74176,0.0466667,-0.277361,0.466667,All
-0.393342,0.477778,-1.73424,0.0477778,-0.265447,0.477778,All
-0.323134,0.488889,-1.71619,0.0488889,-0.261138,0.488889,All
-0.299088,0.5,-1.70972,0.05,-0.183944,0.5,All
-0.241476,0.511111,-1.70507,0.0511111,-0.180042,0.511111,All
-0.23325,0.522222,-1.70336,0.0522222,-0.166139,0.522222,All
-0.226136,0.533333,-1.69001,0.0533333,-0.0845083,0.533333,All
-0.183639,0.544444,-1.68701,0.0544444,-0.0614612,0.544444,All
-0.136215,0.555556,-1.68389,0.0555556,-0.0578772,0.555556,All
-0.0635593,0.566667,-1.66188,0.0566667,0.000182401,0.566667,All
-0.0565292,0.577778,-1.65527,0.0577778,0.0797525,0.577778,All
-0.0496886,0.588889,-1.64567,0.0588889,0.121743,0.588889,All
0.0339181,0.6,-1.60217,0.06,0.130716,0.6,All
0.0501791,0.611111,-1.59735,0.0611111,0.177004,0.611111,All
0.0560951,0.622222,-1.59391,0.0622222,0.178727,0.622222,All
0.098456,0.633333,-1.59218,0.0633333,0.190519,0.633333,All
0.134775,0.644444,-1.58477,0.0644444,0.208535,0.644444,All
0.210395,0.655556,-1.5828,0.0655556,0.337484,0.655556,All
0.220934,0.666667,-1.55996,0.0666667,0.376432,0.666667,All
0.257775,0.677778,-1.55907,0.0677778,0.382575,0.677778,All
0.329249,0.688889,-1.51688,0.0688889,0.418366,0.688889,All
0.374358,0.7,-1.51342,0.07,0.448172,0.7,All
0.386016,0.711111,-1.50377,0.0711111,0.465061,0.711111,All
0.406731,0.722222,-1.49962,0.0722222,0.496004,0.722222,All
0.464567,0.733333,-1.49937,0.0733333,0.534009,0.733333,All
0.521646,0.744444,-1.47114,0.0744444,0.605394,0.744444,All
0.650839,0.755556,-1.4319,0.0755556,0.706214,0.755556,All
0.662891,0.766667,-1.431,0.0766667,0.721614,0.766667,All
0.668575,0.777778,-1.42882,0.0777778,0.736646,0.777778,All
0.74166,0.788889,-1.42163,0.0788889,0.79929,0.788889,All
0.804282,0.8,-1.39685,0.08,0.844592,0.8,All
0.840759,0.811111,-1.39024,0.0811111,0.894405,0.811111,All
0.85574,0.822222,-1.38487,0.0822222,0.92381,0.822222,All
0.89148,0.833333,-1.37887,0.0833333,0.950332,0.833333,All
1.15234,0.844444,-1.3744,0.0844444,1.15016,0.844444,All
1.30488,0.855556,-1.36635,0.0855556,1.24633,0.855556,All
1.30963,0.866667,-1.35604,0.0866667,1.26285,0.866667,All
1.44308,0.877778,-1.33418,0.0877778,1.35363,0.877778,All
1.51188,0.888889,-1.32951,0.0888889,1.4174,0.888889,All
1.52182,0.9,-1.32601,0.09,1.47725,0.9,All
1.55674,0.911111,-1.32055,0.0911111,1.49853,0.911111,All
1.6461,0.922222,-1.3136,0.0922222,1.54987,0.922222,All
1.68955,0.933333,-1.30699,0.0933333,1.60207,0.933333,All
2.04306,0.944444,-1.30566,0.0944444,1.84638,0.944444,All
2.06273,0.955556,-1.28152,0.0955556,1.90594,0.955556,All
2.1509,0.966667,-1.22988,0.0966667,1.91852,0.966667,All
2.48483,0.977778,-1.22943,0.0977778,2.05914,0.977778,All
2.50818,0.988889,-1.22,0.0988889,2.12606,0.988889,All
2.91977,1,-1.21906,0.1,2.36339,1,All
4,1,-1.21731,0.101111,4,1,All
,,-1.21423,0.102222,,,All
,,-1.20544,0.103333,,,All
,,-1.20516,0.104444,,,All
,,-1.19742,0.105556,,,All
,,-1.19229,0.106667,,,All
,,-1.19205,0.107778,,,All
,,-1.1907,0.108889,,,All
,,-1.17908,0.11,,,All
,,-1.17656,0.111111,,,All
,,-1.16724,0.112222,,,All
,,-1.15755,0.113333,,,All
,,-1.15603,0.114444,,,All
,,-1.15592,0.115556,,,All
,,-1.15141,0.116667,,,All
,,-1.15106,0.117778,,,All
,,-1.15008,0.118889,,,All
,,-1.1321,0.12,,,All
,,-1.12132,0.121111,,,All
,,-1.11929,0.122222,,,All
,,-1.1171,0.123333,,,All
,,-1.11669,0.124444,,,All
,,-1.09758,0.125556,,,All
,,-1.08964,0.126667,,,All
,,-1.08468,0.127778,,,All
,,-1.0772,0.128889,,,All
,,-1.07667,0.13,,,All
,,-1.07658,0.131111,,,All
,,-1.07538,0.132222,,,All
,,-1.06632,0.133333,,,All
,,-1.05819,0.134444,,,All
,,-1.05714,0.135556,,,All
,,-1.05704,0.136667,,,All
,,-1.03993,0.137778,,,All
,,-1.02958,0.138889,,,All
,,-1.02855,0.14,,,All
,,-1.02309,0.141111,,,All
,,-1.01679,0.142222,,,All
,,-1.01425,0.143333,,,All
,,-1.0131,0.144444,,,All
,,-1.00868,0.145556,,,All
,,-1.00593,0.146667,,,All
,,-0.992925,0.147778,,,All
,,-0.992224,0.148889,,,All
,,-0.984464,0.15,,,All
,,-0.982969,0.151111,,,All
,,-0.979658,0.152222,,,All
,,-0.976695,0.153333,,,All
,,-0.976149,0.154444,,,All
,,-0.972139,0.155556,,,All
,,-0.971233,0.156667,,,All
,,-0.970687,0.157778,,,All
,,-0.969915,0.158889,,,All
,,-0.964803,0.16,,,All
,,-0.952011,0.161111,,,All
,,-0.945226,0.162222,,,All
,,-0.943369,0.163333,,,All
,,-0.941221,0.164444,,,All
,,-0.940147,0.165556,,,All
,,-0.930237,0.166667,,,All
,,-0.929804,0.167778,,,All
,,-0.912266,0.168889,,,All
,,-0.902144,0.17,,,All
,,-0.899297,0.171111,,,All
