iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,690.688,1,6.75429,26.1537,11.9494,19.6735,1,0.3,1,1,1,1
2,638.258,1,13.3861,27.82,16.5232,20.3817,1.08242,0.222886,0.289508,0.87403,0.693323,0.765573
3,593.235,1,13.8502,26.5728,18.6036,18.6326,1.24825,0.181859,0.232433,0.910319,0.600738,0.597085
4,567.805,1,13.6303,29.9903,20.3095,18.3742,1.18265,0.165932,0.217432,0.747401,0.566171,0.530018
5,543.029,1,13.4249,28.7976,21.41,17.4985,1.28282,0.137265,0.234232,0.740377,0.485408,0.460756
6,529.289,1,13.3848,30.1606,19.9533,16.3383,1.3448,0.119907,0.241768,0.694546,0.466124,0.486836
7,514.483,1,13.4368,31.7482,20.7789,14.8245,1.50442,0.100351,0.253246,0.598597,0.402432,0.569262
8,502.727,1,13.4322,33.9709,21.1655,14.7231,1.40627,0.0936305,0.245813,0.611925,0.403594,0.586784
9,495.463,1,13.3763,33.6088,21.5354,14.1455,1.44862,0.0847273,0.248933,0.594136,0.418234,0.577494
10,497.706,1,13.3321,34.8337,21.8751,13.5619,1.51674,0.0757929,0.242933,0.721839,0.427994,0.625151
11,493.288,1,13.3692,38.4458,22.4709,14.3763,1.6394,0.0656045,0.24993,0.819125,0.402399,0.584666
12,495.537,1,13.3983,35.716,22.732,13.9552,1.54029,0.0764383,0.253171,0.75305,0.381537,0.561848
13,489.01,1,13.5451,35.4538,22.8516,12.5893,1.56843,0.0690001,0.271466,0.696542,0.377157,0.594566
14,475.949,1,13.54,36.6384,21.9752,12.81,1.54852,0.0603421,0.262025,0.690841,0.368269,0.606827
15,469.566,1,13.5957,35.9362,22.5658,12.7127,1.64579,0.049317,0.267449,0.712477,0.353042,0.626844
16,464.515,1,13.5852,36.0157,22.7454,12.5644,1.54198,0.0494233,0.275334,0.759357,0.364321,0.595651
17,463.431,1,13.4754,32.7197,22.9609,12.4572,1.68436,0.0405358,0.260485,0.703875,0.376748,0.656288
18,455.808,1,13.5346,31.1038,23.5996,11.7224,1.72314,0.0341471,0.264075,0.728724,0.355593,0.611923
19,458.292,1,13.5672,31.9366,23.9852,11.6981,1.72316,0.0357826,0.262211,0.686849,0.34259,0.708418
20,465.985,1,13.6145,34.0592,23.7805,11.5486,1.69951,0.0395941,0.275516,0.726452,0.327775,0.758627
21,457.285,1,13.6587,32.549,23.7813,11.5735,1.75112,0.0302791,0.272099,0.714787,0.327428,0.754156
22,447.923,1,13.5754,30.0029,23.3115,11.5823,1.68475,0.0308945,0.270058,0.642171,0.324317,0.727852
23,450.135,1,13.5451,31.4915,23.0589,11.9072,1.68484,0.0337277,0.259615,0.622935,0.319515,0.759415
24,445.602,1,13.5819,30.9202,23.0602,12.5126,1.68479,0.0312816,0.2597,0.676715,0.330571,0.644227
25,449.81,1,13.5375,31.613,23.1315,12.5246,1.67945,0.0329472,0.269065,0.680904,0.337112,0.657586
26,459.516,1,13.5389,29.2663,22.8261,12.288,1.71641,0.034656,0.277731,0.669672,0.351311,0.717133
27,462.069,1,13.574,27.085,23.1417,13.1906,1.77216,0.0310864,0.281186,0.67446,0.350456,0.768394
28,460.455,1,13.4944,27.9095,23.7629,13.4334,1.89163,0.0203937,0.266295,0.724637,0.338798,0.781924
29,455.886,1,13.506,27.9569,23.5869,13.3924,1.93485,0.0122324,0.264148,0.713291,0.320622,0.798084
30,454.974,1,13.5533,28.6852,23.5241,13.6243,1.82661,0.0218857,0.268841,0.683599,0.328358,0.812184
31,450.735,1,13.4219,28.6685,23.0145,13.6045,1.8265,0.0194902,0.27333,0.693535,0.333033,0.734716
32,447.475,1,13.4124,27.8691,23.0273,13.5728,1.82647,0.0195921,0.264011,0.722794,0.326787,0.668562
33,444.813,1,13.5514,27.6697,23.1308,13.6349,1.76235,0.0215106,0.270577,0.719756,0.324675,0.674463
34,443.959,1,13.5146,27.1243,23.113,13.3223,1.76256,0.0278924,0.259292,0.624276,0.328746,0.618055
35,460.664,1,13.5417,26.6904,23.0039,14.0251,1.81903,0.0328188,0.277005,0.660984,0.333139,0.662056
36,459.353,1,13.4195,28.234,22.485,13.4416,1.77494,0.0347459,0.261041,0.663688,0.337139,0.681874
37,452.649,1,13.441,28.4452,23.1843,13.7172,1.64342,0.0367381,0.258296,0.701156,0.332183,0.693484
38,455.967,1,13.3585,25.9304,23.244,14.9446,1.60424,0.0379263,0.25332,0.798783,0.350701,0.686087
