pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-1.15952,0.266861,-3.88757,0.00476713,-1.48631,0.115298,All
-0.701518,0.880641,-3.64672,0,-1.06228,0.432367,All
-0.243518,0.240175,-3.40587,0.00476713,-0.638261,0.576489,All
0.214482,0.373605,-3.16502,0.00953425,-0.214239,0.317069,All
0.672482,0.266861,-2.92418,0.0143014,0.209784,0.201771,All
1.13048,0.106744,-2.68333,0.0143014,0.633806,0.461192,All
1.58848,0.0800583,-2.44248,0.00953425,1.05783,0.201771,All
2.04648,0.0533722,-2.20164,0.0524384,1.48185,0.0864734,All
2.50448,0.0533722,-1.96079,0.0715069,1.90587,0.172947,All
2.96248,0.0800583,-1.71994,0.10011,2.3299,0.0288245,All
,,-1.4791,0.13348,,,All
,,-1.23825,0.185918,,,All
,,-0.997402,0.200219,,,All
,,-0.756555,0.295562,,,All
,,-0.515708,0.328932,,,All
,,-0.274861,0.405206,,,All
,,-0.0340141,0.457644,,,All
,,0.206833,0.409973,,,All
,,0.44768,0.424274,,,All
,,0.688527,0.38137,,,All
,,0.929374,0.262192,,,All
,,1.17022,0.171617,,,All
,,1.41107,0.0905754,,,All
,,1.65191,0.076274,,,All
,,1.89276,0.0572055,,,All
,,2.13361,0.0524384,,,All
,,2.37446,0.038137,,,All
,,2.6153,0.0190685,,,All
,,2.85615,0.00953425,,,All
,,3.097,0.00953425,,,All
