parameter,value,se_sa,rse_sa
Cl_pop,13.6150084944332,1.02396955708287,7.52088812505361
V1_pop,18.1282833592875,8.17521827338134e-7,4.50964832761896e-6
Q_pop,63.2722118649002,21.0967880697432,33.3428964278812
V2_pop,16.0156470931096,2.40649774231302,15.0259163949009
omega_Cl,0.262717760553965,0.0593418359207806,22.5876757611106
omega_V1,2.52087895259317e-8,2.41335242543407e-8,95.7345620642164
omega_Q,1.14459117646682,0.30082170051404,26.2820216247543
omega_V2,0.513607001524668,0.126137758745213,24.5591976687949
a,3.28084191889243,1.16368627809892,35.4691358763109
r,0.683591459424246,0.232904413279631,34.0707026205088
