popPred_spline_abscissa,popPred_spline,popPred_ci_abscissa,popPred_piLower,popPred_piUpper,indivPred_spline_abscissa,indivPred_spline,indivPred_ci_abscissa,indivPred_piLower,indivPred_piUpper,split
3.6799,3.84091,3.6799,1.13599,6.22381,1.32185,1.24231,1.32185,-1.21041,3.85411,All
3.89798,4.27962,3.89798,1.35244,6.44353,1.43834,1.3519,1.43834,-1.09423,3.97092,All
4.12899,4.68494,4.12899,1.58162,6.67636,1.5651,1.47148,1.5651,-0.96785,4.09806,All
4.37369,5.11428,4.37369,1.82427,6.92311,1.70304,1.60225,1.70304,-0.830362,4.23644,All
4.63289,5.53524,4.63289,2.08118,7.1846,1.85313,1.74487,1.85313,-0.680801,4.38706,All
4.90745,5.91776,4.90745,2.35317,7.46174,2.01645,1.90005,2.01645,-0.518109,4.551,All
4.91568,5.92923,4.91568,2.36132,7.47005,2.19416,2.06893,2.19416,-0.341138,4.72945,All
5.19828,6.2844,5.19828,2.64111,7.75545,2.38753,2.25435,2.38753,-0.148642,4.9237,All
5.50635,6.62377,5.50635,2.94595,8.06676,2.59794,2.4561,2.59794,0.0607351,5.13515,All
5.83268,6.98324,5.83268,3.26865,8.3967,2.8269,2.67727,2.8269,0.288466,5.36534,All
6.15147,7.27451,6.15147,3.58371,8.71923,3.07604,2.91849,3.07604,0.53615,5.61593,All
6.17834,7.29607,6.17834,3.61026,8.74643,3.09952,2.94123,3.09952,0.559492,5.63956,All
6.54449,7.58977,6.54449,3.97187,9.11712,3.34713,3.18098,3.34713,0.805525,5.88874,All
6.93234,7.90087,6.93234,4.35463,9.51006,3.64212,3.46944,3.64212,1.09848,6.18576,All
7.34318,8.20739,7.34318,4.75976,9.9266,3.9631,3.78354,3.9631,1.41705,6.50915,All
7.38725,8.23761,7.38725,4.8032,9.9713,4.31237,4.12599,4.31237,1.76348,6.86126,All
7.77836,8.50584,7.77836,5.18856,10.3682,4.69242,4.50121,4.69242,2.14016,7.24468,All
8.23934,8.82197,8.23934,5.64239,10.8363,4.8772,4.6841,4.8772,2.32321,7.4312,All
8.62304,9.09634,8.62304,6.01986,11.2262,5.10597,4.91098,5.10597,2.54973,7.66221,All
8.72763,9.17974,8.72763,6.1227,11.3326,5.55596,5.35865,5.55596,2.99502,8.1169,All
9.24486,9.70084,9.24486,6.63099,11.8587,6.04561,5.8475,6.04561,3.47911,8.61211,All
9.79274,10.2528,9.79274,7.16889,12.4166,6.57842,6.38137,6.57842,4.00535,9.15148,All
9.85882,10.3194,9.85882,7.23373,12.4839,6.65488,6.45813,6.65488,4.08083,9.22893,All
10.3731,10.8375,10.3731,7.73807,13.0081,7.15818,6.96353,7.15818,4.57736,9.73899,All
10.9878,11.4569,10.9878,8.34035,13.6353,7.78903,7.59856,7.78903,5.19907,10.379,All
11.0946,11.5645,11.0946,8.44489,13.7443,8.43255,8.24774,8.43255,5.8325,11.0326,All
11.639,12.1129,11.639,8.97761,14.3004,8.47548,8.29108,8.47548,5.87473,11.0762,All
12.3288,12.8079,12.3288,9.65184,15.0057,9.22243,9.0463,9.22243,6.60897,11.8359,All
12.3304,12.8095,12.3304,9.65341,15.0074,10.0352,9.86976,10.0352,7.40677,12.6637,All
13.0594,13.544,13.0594,10.3652,15.7537,10.2102,10.0472,10.2102,7.57841,12.8421,All
