iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,845.082,1,13.5086,26.1537,23.8987,13.1157,1.5,1.5,1.2,1.5,1.5,1.5
2,824.09,1,38.1526,33.3681,60.8025,17.6494,1.425,1.425,1.16962,1.46202,1.46202,1.47564
3,825.01,1,39.315,42.1624,63.033,22.2914,1.35375,1.35375,1.14,1.425,1.425,1.43827
4,814.116,1,38.2004,46.7314,78.016,23.3957,1.28606,1.28606,1.11113,1.38892,1.38892,1.49421
5,806.765,1,37.0078,46.8962,86.1767,19.7404,1.22176,1.22176,1.083,1.35375,1.35375,1.46212
6,797.445,1,36.0452,43.4415,86.1357,19.3219,1.16067,1.16067,1.05558,1.31947,1.31947,1.4251
7,795.585,1,35.3089,47.8978,92.0114,19.8542,1.10264,1.10264,1.02885,1.44474,1.28606,1.38901
8,787.252,1,34.777,66.332,87.7347,20.7097,1.04751,1.04751,1.0028,1.62791,1.2535,1.35384
9,784.535,1,34.0624,58.8823,84.2744,18.8012,0.995131,0.995131,0.977407,1.65426,1.22176,1.33666
10,775.745,1,32.6121,43.183,71.2832,19.3697,0.945374,0.945374,0.952659,1.61238,1.19082,1.31289
11,767.168,1,34.3317,36.5818,84.0899,22.4939,0.898105,0.898105,0.928537,1.57155,1.16067,1.33665
12,762.623,1,32.6213,36.1252,80.0577,23.7605,0.8532,0.8532,0.905026,1.57806,1.13128,1.3028
13,753.465,1,31.3864,38.5359,67.7707,22.8595,0.81054,0.81054,0.88211,1.53811,1.10264,1.26981
14,743.168,1,30.1002,37.0457,62.4589,27.2031,0.770013,0.770013,0.859775,1.92117,1.07472,1.23766
15,740.496,1,29.0302,49.3139,63.7274,30.842,0.731512,0.731512,0.838005,1.91968,1.04751,1.20632
16,734.758,1,28.8046,43.3434,54.6695,26.3472,0.694937,0.694937,0.816786,1.9242,1.02098,1.17578
17,722.554,1,27.8444,38.8262,56.7032,25.0287,0.66019,0.66019,0.796105,1.97577,0.995131,1.14601
18,717.583,1,27.389,50.1364,58.9565,23.1002,0.627181,0.627181,0.775947,1.92574,0.969933,1.11699
19,709.944,1,27.1758,44.4646,60.4443,26.1034,0.595821,0.595821,0.756299,1.87698,0.945374,1.08871
20,705.367,1,26.5252,45.2739,58.6456,24.4002,0.56603,0.56603,0.737149,1.89098,0.921437,1.06114
21,691.857,1,26.3623,29.1582,60.5886,23.3747,0.537729,0.537729,0.718484,1.85123,0.898105,1.03427
22,687.488,1,26.2219,31.4979,60.2272,27.0471,0.510842,0.510842,0.700292,1.86631,0.875365,1.00931
23,680.224,1,26.4225,38.9251,60.9802,24.5539,0.4853,0.4853,0.68256,1.89948,0.8532,0.983755
24,671.836,1,25.0729,40.9885,57.5262,25.1357,0.461035,0.461035,0.665277,1.85138,0.831597,0.958846
25,661.924,1,24.3832,34.1187,51.9406,20.594,0.437984,0.437984,0.648432,1.8045,0.81054,0.934567
26,648.531,1,24.981,34.5206,53.9355,28.3397,0.416084,0.416084,0.632013,1.75881,0.790017,0.910904
27,640.427,1,25.3664,29.3297,53.54,30.391,0.39528,0.39528,0.61601,1.71428,0.770013,0.887839
