parameter,value
Cl_pop,13.4929852103895
V1_pop,25.3937960068544
beta_V1_ANTU_1,-0.202165286418494
beta_V1_logtCLCRMLMIN,-3.10253160934447
beta_V1_logtPROGDL,-2.02534749032509
Q_pop,23.4
beta_Q_LMP_1,0.892009599902302
beta_Q_logtAGEA,1.49129122538285
beta_Q_logtALBGDL,18.9518309759731
beta_Q_logtPROGDL,-18.5102218052339
V2_pop,2.97117497367996
beta_V2_SEXF_1,4.46120094352516
beta_V2_logtHCM,36.6668270089637
beta_V2_logtWTKG,-0.637357142279575
omega_Cl,0.258168910251672
omega_V1,0.349380616262813
omega_Q,4.37909195061993e-8
omega_V2,5.31061556987447e-8
a,1.415129869979
b,0.042943688689913
