pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-1.38904,0.150578,-2.8779,0.012432,-1.6287,0.0565043,All
-0.902026,0.627409,-2.69319,0.00621601,-1.19609,0.339026,All
-0.415014,0.476831,-2.50848,0.018648,-0.763479,0.593295,All
0.0719978,0.27606,-2.32377,0.00621601,-0.330867,0.367278,All
0.559009,0.250964,-2.13906,0.0435121,0.101745,0.367278,All
1.04602,0.150578,-1.95436,0.0497281,0.534358,0.282521,All
1.53303,0.175675,-1.76965,0.105672,0.96697,0.169513,All
2.02004,0.0752891,-1.58494,0.0870242,1.39958,0.169513,All
2.50706,0.0501927,-1.40023,0.149184,1.83219,0.113009,All
2.99407,0.0250964,-1.21552,0.167832,2.26481,0.0847564,All
,,-1.03081,0.142968,,,All
,,-0.846107,0.21756,,,All
,,-0.661398,0.304585,,,All
,,-0.47669,0.366745,,,All
,,-0.291982,0.472417,,,All
,,-0.107274,0.447553,,,All
,,0.0774341,0.491065,,,All
,,0.262142,0.372961,,,All
,,0.44685,0.422689,,,All
,,0.631558,0.428905,,,All
,,0.816267,0.310801,,,All
,,1.00097,0.261073,,,All
,,1.18568,0.18648,,,All
,,1.37039,0.198912,,,All
,,1.5551,0.111888,,,All
,,1.73981,0.0808082,,,All
,,1.92452,0.0559441,,,All
,,2.10922,0.0310801,,,All
,,2.29393,0.0310801,,,All
,,2.47864,0.012432,,,All
