iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,601.624,1,13.509,23.899,13.116,1,0.3,1,1,1,1
2,563.196,1,21.6324,39.8213,12.854,0.786219,0.185925,0.553313,0.912224,0.982828,0.723625
3,547.46,1,21.8647,39.0369,13.9254,1.04776,0.158824,0.552148,0.864241,0.969349,0.654276
4,521.939,1,21.4884,37.4317,15.5584,1.07024,0.128864,0.543852,0.863086,0.981173,0.623356
5,500.348,1,20.8986,35.8149,16.9867,0.949421,0.109532,0.53938,0.955617,0.991764,0.618399
6,490.725,1,21.0468,33.2668,18.3806,1.07422,0.0965847,0.531127,0.901344,1.05646,0.60912
7,478.658,1,21.1715,34.4208,17.8368,1.08459,0.0866714,0.522975,0.942711,1.00887,0.611884
8,469.526,1,21.1066,32.4198,17.4865,1.04886,0.0830135,0.517884,0.869567,1.04111,0.57137
9,464.77,1,21.0445,33.2785,18.5873,1.04874,0.0783047,0.520639,0.813792,1.03333,0.668047
10,462.494,1,21.0304,33.2953,19.9822,1.12588,0.076005,0.519483,0.724271,1.01142,0.607853
11,457.951,1,21.0901,32.2021,21.699,1.09141,0.0748099,0.52259,0.847118,1.03262,0.498356
12,458.408,1,20.9908,31.2636,23.3864,1.04555,0.0747235,0.529173,0.937491,1.05256,0.529596
13,458.141,1,21.0725,31.1182,22.756,1.1238,0.0682956,0.522925,0.983049,1.06179,0.627092
14,452.165,1,21.069,31.5242,22.5829,1.16176,0.0617029,0.520511,0.91987,1.05526,0.704815
15,444.482,1,21.0481,34.0423,24.6187,1.10244,0.0615989,0.522616,0.929461,0.959774,0.636691
16,443.446,1,21.2017,35.7841,25.9221,1.10238,0.0600842,0.525453,1.02977,0.942666,0.627879
17,440.389,1,21.202,34.5962,26.7837,1.11509,0.0575356,0.521433,1.04662,0.965221,0.622496
18,436.8,1,21.0514,34.4075,26.0613,1.09119,0.0563252,0.520993,1.03228,0.945327,0.632143
19,442.222,1,21.2749,34.9719,24.9141,1.16813,0.055421,0.52221,1.16554,0.951903,0.588984
20,437.818,1,21.1377,32.7448,25.8238,1.14714,0.052811,0.526759,1.08951,1.00079,0.639097
21,441.344,1,21.2551,33.1262,25.6467,1.17328,0.0541839,0.52901,1.08951,1.00494,0.625278
22,435.661,1,21.2234,33.3856,25.6819,1.12503,0.0524019,0.519935,1.13006,0.931427,0.690052
23,438.185,1,21.0835,33.3918,23.5966,1.14454,0.0511809,0.522823,1.16319,0.948528,0.755195
24,433.751,1,21.2082,32.9487,26.1096,1.14443,0.0469432,0.517134,1.2092,0.948788,0.868793
25,433.695,1,21.1925,33.0669,27.9679,1.07986,0.0508842,0.521809,1.17905,0.939063,0.836001
26,430.453,1,21.2229,33.439,29.7644,1.10642,0.0471635,0.521991,1.2487,0.914021,0.841309
27,431.512,1,21.2503,33.347,27.8016,1.1876,0.0427182,0.522136,1.25477,0.9373,0.848957
28,424.359,1,21.3324,33.1858,28.9232,1.11502,0.0425933,0.526342,1.26818,0.938179,0.851056
29,419.81,1,21.2434,32.7737,29.3603,1.08863,0.0420416,0.520451,1.31388,0.921439,0.779991
30,418.142,1,21.2035,32.9416,27.9332,1.08864,0.04122,0.520398,1.26312,0.925817,0.768506
31,412.612,1,21.2278,32.5592,28.6434,1.10174,0.0373901,0.516734,1.21145,0.916999,0.858646
32,412.002,1,21.2737,32.8801,26.3789,1.10177,0.0378942,0.519088,1.20053,0.875777,0.812707
33,408.865,1,21.2413,32.6033,27.673,1.1017,0.0344682,0.519663,1.29444,0.861414,0.833174
34,403.959,1,21.2886,32.6208,28.5654,1.18177,0.0291289,0.512664,1.16828,0.8517,0.81545
35,400.397,1,21.2421,33.0805,28.709,1.23203,0.0225441,0.515229,1.20426,0.853926,0.851387
36,397.511,1,21.2026,33.2337,28.1312,1.23198,0.02009,0.5181,1.22031,0.848868,0.851981
37,397.769,1,21.1196,33.2358,28.8945,1.18785,0.0234161,0.525574,1.23964,0.864241,0.85045
38,392.671,1,21.2304,32.5552,29.9258,1.2009,0.0196461,0.518992,1.27426,0.854298,0.814209
39,390.554,1,21.2259,32.4368,31.5202,1.25206,0.0146532,0.520851,1.22473,0.847772,0.77775
40,389.354,1,21.1284,32.564,29.6278,1.26479,0.0121232,0.520403,1.24689,0.840504,0.775615
41,387.014,1,21.0686,32.5752,30.0573,1.24326,0.0120815,0.519096,1.26591,0.849499,0.78369
42,393.23,1,21.142,32.201,30.0051,1.28869,0.0116171,0.516165,1.20477,0.857291,0.856598
43,392.371,1,21.131,31.9964,30.0832,1.27437,0.011754,0.51742,1.23295,0.879779,0.856653
44,385.229,1,21.0627,32.4511,30.1107,1.25215,0.00764536,0.518299,1.23129,0.853999,0.866287
45,386.169,1,21.2035,32.2713,30.7933,1.27623,0.00412155,0.514993,1.23931,0.850369,0.859219
46,385.098,1,21.1171,32.1921,30.0429,1.27967,2.22045e-16,0.516346,1.29045,0.848748,0.795819
47,386.02,1,21.2246,31.8899,28.0003,1.28956,1.7612e-06,0.512115,1.24364,0.85484,0.810115
48,385.355,1,21.1182,32.0182,28.9095,1.24441,0.0096243,0.515697,1.23852,0.85007,0.845857
49,389.265,1,21.0481,31.8206,29.6892,1.27209,0.0087528,0.516503,1.24684,0.848907,0.884151
50,386.13,1,21.0308,32.036,31.6973,1.24866,0.00787261,0.523036,1.26135,0.848929,0.899232
51,388.963,1,20.9904,32.2382,30.4314,1.28426,0.0033011,0.521853,1.27566,0.857622,0.914017
52,385.505,1,21.0574,31.5668,32.9981,1.27466,2.22045e-16,0.518297,1.29307,0.86564,0.826326
53,384.405,1,21.1742,32.1968,33.2009,1.26762,1.00423e-06,0.520298,1.28811,0.8363,0.850646
54,382.988,1,21.0793,32.6301,31.2672,1.26341,4.72823e-05,0.522354,1.29304,0.832051,0.809147
55,381.044,1,21.0929,31.7798,31.2691,1.22966,0.00736098,0.519281,1.24907,0.848185,0.821664
56,387.947,1,21.1838,31.361,28.7256,1.25022,0.0105268,0.519691,1.24007,0.851327,0.878755
57,389.916,1,21.251,31.8563,30.4071,1.27042,0.0104347,0.521058,1.28634,0.843165,0.822448
58,396.071,1,20.9573,31.3453,34.384,1.27061,0.0145582,0.521639,1.32648,0.846671,0.842991
59,388.948,1,21.0948,31.7692,30.2268,1.23275,0.0131006,0.520372,1.28957,0.845691,0.870276
60,387.326,1,21.0886,31.9919,28.235,1.16988,0.0179887,0.518611,1.29222,0.841838,0.867629
61,386.865,1,21.177,31.4802,27.7362,1.21437,0.0150499,0.515394,1.2891,0.84352,0.778029
62,383.355,1,21.1156,31.1974,29.4723,1.1982,0.0132397,0.516364,1.27901,0.862761,0.80913
63,387.28,1,21.1752,31.1748,30.429,1.1836,0.0175038,0.512083,1.27131,0.86591,0.816506
64,390.497,1,21.2149,31.1088,29.0951,1.21317,0.0156157,0.513427,1.38904,0.870825,0.834359
65,386.483,1,21.1919,31.2484,29.1235,1.19921,0.0142469,0.517121,1.3212,0.8718,0.856555
66,388.184,1,21.1653,30.9764,28.0807,1.19928,0.0161099,0.515325,1.29447,0.866279,0.833366
