parameter,value
Cl_pop,13.5229713874746
V1_pop,25.5900399401063
beta_V1_ANTU_1,-0.294214446786758
beta_V1_logtCLCRMLMIN,-1.43007495294868
beta_V1_logtPROGDL,-0.50200350964771
Q_pop,23.4
beta_Q_LMP_1,0.829266252930772
beta_Q_logtAGEA,1.47939908546891
beta_Q_logtALBGDL,17.6834802925775
beta_Q_logtPROGDL,-16.7815410034931
beta_Q_logtSCRMGDL,-0.505196103144182
V2_pop,2.33284385609993
beta_V2_SEXF_1,5.05917684399733
beta_V2_logtHCM,40.9921081367771
beta_V2_logtRAL,0.266689369221213
omega_Cl,0.259717394855343
omega_V1,0.108297228030197
omega_Q,5.58150329396674e-8
omega_V2,9.70215164341812e-8
a,1.3132149507286
b,0.0433282885780451
