iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,680.393,1,20.56,24.431,12.7157,1,0.3,-0.410671,1,1,1,1
2,676.235,1,21.9965,19.6626,11.6472,0.95,0.285,-0.492489,0.974679,0.974679,0.974679,0.974679
3,663.708,1,22.939,20.3065,11.0274,0.9025,0.27075,-0.513337,0.95,0.95,0.95,0.95
4,645.463,1,22.0307,21.8158,9.19619,0.857375,0.257212,-0.489256,0.925945,0.925945,0.925945,0.925945
5,636.309,1,20.8842,19.3187,8.55682,0.814506,0.244352,-0.469065,0.9025,0.9025,0.9025,0.9025
6,625.626,1,24.8445,19.8161,7.49875,0.773781,0.232134,-0.63067,0.879648,0.879648,0.879648,0.879648
7,620.795,1,23.073,19.7899,7.97708,0.735092,0.220528,-0.573291,0.857375,0.912967,0.857375,0.857375
8,614.906,1,23.5452,19.1813,8.14353,0.698337,0.209501,-0.592966,0.835666,0.930887,0.835666,0.835666
9,599.469,1,23.6551,19.171,8.04654,0.66342,0.199026,-0.606774,0.814506,0.907317,0.814506,0.850515
10,601.925,1,21.8969,19.4459,6.97487,0.630249,0.189075,-0.538825,0.793882,0.884343,0.793882,0.906434
11,608.565,1,21.4898,20.4937,7.08382,0.598737,0.179621,-0.518376,0.773781,0.914008,0.773781,0.883482
12,589.824,1,21.3609,20.7367,7.23562,0.5688,0.17064,-0.498689,0.754188,0.908061,0.754188,0.861112
13,583.545,1,21.6183,20.5194,7.34461,0.54036,0.162108,-0.508596,0.735092,0.885069,0.735092,0.839308
14,575.767,1,20.7132,20.907,7.52175,0.513342,0.154003,-0.473398,0.716479,0.928214,0.716479,0.818056
15,573.294,1,21.2339,21.477,7.22693,0.487675,0.146302,-0.495528,0.698337,0.925933,0.698337,0.848698
16,564.429,1,22.0232,21.7738,8.15041,0.70597,0.13753,-0.521102,0.680655,0.902488,0.680655,0.827208
17,559.778,1,21.964,21.4231,7.74015,0.670672,0.130654,-0.51337,0.66342,0.884531,0.66342,0.806263
18,553.607,1,22.7228,21.7734,7.11909,0.637138,0.124121,-0.546298,0.646622,0.908479,0.646622,0.785848
19,552.302,1,22.7856,21.5994,7.48243,1.00035,0.12156,-0.544998,0.630249,0.885476,0.630249,0.76595
20,544.437,1,24.6003,21.9897,7.72383,0.950333,0.115482,-0.610605,0.614291,0.886516,0.614291,0.746555
21,534.353,1,22.9136,21.7912,7.61958,0.902817,0.109708,-0.55483,0.598737,0.89686,0.598737,0.727652
22,534.051,1,22.3714,21.8259,7.86876,0.857676,0.104222,-0.539829,0.583577,0.915738,0.583577,0.709228
23,531.662,1,21.8541,21.6492,7.76968,1.19041,0.0963573,-0.52077,0.5688,0.892551,0.5688,0.738019
24,520.434,1,22.3626,22.1593,7.43325,1.13089,0.0915395,-0.530404,0.554398,0.991124,0.554398,0.719332
25,512.943,1,23.1929,22.5785,7.26337,1.07434,0.0869625,-0.555333,0.54036,1.09823,0.54036,0.701118
26,520.047,1,23.3902,22.5955,6.0405,1.3641,0.076349,-0.573888,0.526678,1.1099,0.526678,0.706171
27,515.467,1,23.5353,22.2675,6.34532,1.44542,0.0702066,-0.584193,0.513342,1.0818,0.513342,0.717896
28,522.38,1,22.775,22.6826,5.90089,1.61285,0.0658838,-0.552221,0.500344,1.21476,0.500344,0.705556
29,515.04,1,23.7192,22.6537,6.61066,1.53221,0.0625896,-0.589397,0.487675,1.184,0.487675,0.75014
30,503.416,1,23.3473,22.6952,6.38386,1.53217,0.0617734,-0.567348,0.475327,1.15402,0.475327,0.731146
31,501.577,1,23.6133,22.0846,6.64876,1.70932,0.0516592,-0.577657,0.463291,1.23661,0.463291,0.712633
32,492.32,1,23.6157,21.9033,5.7715,1.62386,0.0490762,-0.575965,0.45156,1.222,0.45156,0.694589
33,497.514,1,23.0746,22.2295,5.27172,1.72159,0.0477951,-0.551338,0.440127,1.19106,0.440127,0.690956
34,502.411,1,22.7292,22.2154,5.58845,1.73485,0.0519428,-0.551305,0.428982,1.1609,0.428982,0.786098
35,499.861,1,23.8392,21.5936,6.27619,1.66547,0.0532561,-0.592997,0.41812,1.13151,0.41812,0.802047
36,498.271,1,22.8572,22.4468,5.6124,1.75267,0.0467627,-0.550406,0.407533,1.10286,0.407533,0.860983
37,493.435,1,23.0388,22.7779,6.0672,1.79954,0.0425896,-0.559568,0.397214,1.08856,0.397214,0.839183
38,494.711,1,22.9104,22.5158,6.30241,1.75629,0.0463175,-0.558477,0.387157,1.09904,0.387157,0.817934
39,497.178,1,23.4477,22.7401,5.95131,1.75636,0.0487663,-0.57918,0.377354,1.07121,0.377354,0.797224
40,489.912,1,23.0226,22.2623,6.23922,1.80079,0.0441053,-0.561512,0.367799,1.04409,0.367799,0.777038
41,491.425,1,23.7359,22.1325,6.11601,1.84059,0.0414648,-0.589129,0.358486,1.10407,0.358486,0.757363
42,482.234,1,23.9001,22.2649,5.64226,1.95884,0.0326671,-0.590171,0.349409,1.07612,0.349409,0.738186
43,486.168,1,23.0241,22.2823,5.65194,1.90774,0.0385009,-0.55527,0.340562,1.04887,0.340562,0.719494
44,475.642,1,23.332,21.7321,5.58728,1.83154,0.0399788,-0.568246,0.331938,1.02231,0.331938,0.701276
45,487.381,1,24.1203,21.8051,5.8045,1.85063,0.046082,-0.594645,0.323534,1.02301,0.323534,0.68352
46,476.194,1,24.7108,22.1493,5.94024,1.7581,0.0437779,-0.624722,0.315341,0.99711,0.315341,0.666213
47,473.025,1,23.4897,22.9235,5.81269,1.7581,0.0436321,-0.579079,0.307357,1.13707,0.307357,0.649344
48,472.214,1,23.7523,22.7015,5.79466,1.70964,0.0483017,-0.586478,0.299574,1.10828,0.299574,0.632902
49,481.623,1,24.0952,22.7656,5.80862,1.83798,0.0463473,-0.603538,0.291989,1.17747,0.291989,0.616877
50,486.792,1,22.5992,22.971,5.79012,1.70556,0.0522938,-0.54162,0.284596,1.27501,0.284596,0.646822
51,488.301,1,23.6267,22.5912,6.28146,1.75977,0.0483608,-0.566626,0.27739,1.30978,0.279946,0.661574
52,480.903,1,23.4548,22.8446,5.37953,1.87309,0.0408479,-0.570769,0.270366,1.27662,0.272858,0.644823
53,477.209,1,23.8208,23.0958,5.03078,1.81824,0.0438164,-0.584822,0.26352,1.2443,0.265949,0.628496
54,470.802,1,23.6365,23.1385,5.12357,1.90632,0.0367902,-0.581167,0.256848,1.21279,0.259215,0.612582
55,474.356,1,23.3362,23.358,4.9929,1.82046,0.0422825,-0.566513,0.250344,1.34693,0.252652,0.597071
56,473.375,1,24.564,23.0921,4.79721,1.78683,0.0398653,-0.609405,0.244005,1.31282,0.246254,0.70576
57,468.396,1,23.3524,23.1894,4.96332,1.74546,0.0405686,-0.566464,0.237827,1.27958,0.240019,0.712784
58,471.313,1,24.0875,23.7721,4.72002,1.74553,0.042184,-0.592199,0.231805,1.24718,0.233942,0.736816
59,470.402,1,23.8859,24.2456,4.60009,1.76645,0.0371004,-0.58868,0.225936,1.32168,0.228018,0.791058
60,469.072,1,23.421,24.2014,4.17286,1.76644,0.0363709,-0.565497,0.220215,1.28856,0.222245,0.803397
61,471.82,1,23.3834,23.9342,4.0248,1.86645,0.0302798,-0.566223,0.214639,1.32407,0.231452,0.876787
62,470.681,1,23.3253,23.8243,3.85157,1.8665,0.0314766,-0.569994,0.209204,1.29054,0.225591,0.854587
63,465.485,1,23.4638,23.6951,4.34833,1.93518,0.0302636,-0.574217,0.203907,1.25786,0.219879,0.832948
64,466.859,1,23.2188,23.582,4.63308,1.93518,0.0307817,-0.564919,0.198744,1.22601,0.214312,0.818057
65,468.54,1,23.7781,23.3911,4.62983,1.93516,0.0296635,-0.57981,0.193711,1.23742,0.208885,0.797343
66,467.72,1,23.9226,23.7298,4.2398,1.85841,0.0352301,-0.592516,0.188807,1.20609,0.210353,0.815185
67,468.194,1,23.4194,23.8822,4.20516,1.85837,0.0342972,-0.576922,0.188423,1.21848,0.205027,0.80147
68,459.193,1,22.9365,23.8167,4.49618,1.83496,0.0293567,-0.5553,0.183652,1.18762,0.215498,0.810329
69,465.655,1,23.2261,23.4647,4.22877,1.87717,0.0288242,-0.563894,0.179002,1.28252,0.210042,0.915445
70,467.919,1,22.6707,23.7221,4.03167,1.87727,0.0316634,-0.545303,0.178026,1.25004,0.204723,0.998422
71,472.043,1,23.386,23.4019,3.87909,1.87732,0.0333882,-0.572772,0.173519,1.21839,0.206116,1.07426
72,477.684,1,23.9929,23.4662,4.49855,1.89134,0.0376633,-0.586527,0.179259,1.18754,0.200897,1.13664
73,472.688,1,23.3558,23.4136,4.60056,1.80515,0.0393022,-0.567254,0.175072,1.15747,0.19581,1.13569
74,468.425,1,23.9723,23.3031,4.72989,1.80521,0.0404249,-0.587733,0.17294,1.12816,0.190852,1.10694
75,474.984,1,23.4349,23.3448,5.1342,1.87229,0.0412148,-0.575167,0.175299,1.19115,0.18602,1.07891
76,467.053,1,23.4995,23.423,5.91229,1.73073,0.0413732,-0.581508,0.186263,1.16099,0.18131,1.05159
77,463.19,1,22.7794,23.279,6.02442,1.663,0.0424157,-0.554364,0.181546,1.13159,0.18418,1.02496
78,468.784,1,23.4142,22.8401,5.45075,1.6762,0.0445149,-0.56956,0.178194,1.32343,0.182075,0.99901
79,463.451,1,23.2278,23.2466,4.95822,1.74065,0.037593,-0.566151,0.173682,1.3228,0.177464,0.973715
80,476.022,1,23.8976,23.401,5.14484,1.70936,0.0428883,-0.585078,0.176208,1.54053,0.177872,0.996079
81,482.953,1,23.2511,23.2603,5.23581,1.76827,0.0389526,-0.552025,0.171827,1.63324,0.199592,1.13287
82,483.645,1,23.4131,23.2455,5.24626,1.81776,0.0380691,-0.561649,0.180576,1.62285,0.198445,1.10418
