pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-1.35982,0.150622,-3.20882,0.00553135,-1.61385,0.0793094,All
-0.872949,0.677798,-3.00125,0,-1.15152,0.343674,All
-0.386078,0.426761,-2.79368,0.00553135,-0.689199,0.52873,All
0.100793,0.351451,-2.58611,0.0110627,-0.226875,0.396547,All
0.587664,0.200829,-2.37854,0.016594,0.235449,0.370111,All
1.07454,0.150622,-2.17097,0.0608448,0.697773,0.237928,All
1.56141,0.150622,-1.9634,0.0497821,1.1601,0.185055,All
2.04828,0.0753108,-1.75583,0.0940329,1.62242,0.105746,All
2.53515,0.0502072,-1.54826,0.0940329,2.08475,0.0793094,All
3.02202,0.0251036,-1.34068,0.193597,2.54707,0.052873,All
,,-1.13311,0.143815,,,All
,,-0.925542,0.293161,,,All
,,-0.717971,0.276567,,,All
,,-0.510399,0.304224,,,All
,,-0.302828,0.359538,,,All
,,-0.095257,0.45357,,,All
,,0.112314,0.536541,,,All
,,0.319885,0.326349,,,All
,,0.527457,0.436976,,,All
,,0.735028,0.320818,,,All
,,0.942599,0.254442,,,All
,,1.15017,0.259973,,,All
,,1.35774,0.188066,,,All
,,1.56531,0.0829702,,,All
,,1.77288,0.0719075,,,All
,,1.98045,0.0608448,,,All
,,2.18803,0.0553135,,,All
,,2.3956,0.016594,,,All
,,2.60317,0,,,All
,,2.81074,0.00553135,,,All
