iteration,E_Cl,sd_Cl,E_V1,sd_V1,E_Q,sd_Q,E_V2,sd_V2
1,13.9085,0.0622933,21.7629,8.38266e-08,113.127,0.922216,22.673,0.39883
2,13.9464,0.0531352,21.7629,7.22643e-08,103.312,0.779719,22.8322,0.354427
3,13.9526,0.0502923,21.7629,7.16672e-08,122.365,0.787315,22.9883,0.336888
4,13.9459,0.047967,21.7629,7.35521e-08,136.778,0.80837,23.2371,0.32228
5,13.9223,0.0475193,21.7629,7.50459e-08,126.878,0.759643,22.9737,0.322401
6,13.8891,0.0477143,21.7629,6.83156e-08,120.338,0.733796,22.7076,0.315224
7,13.892,0.0467767,21.7629,6.57157e-08,118.509,0.720851,22.2951,0.310802
8,13.9044,0.0465046,21.7629,6.56166e-08,117.515,0.720003,22.1721,0.307646
9,13.912,0.0460172,21.7629,6.57185e-08,120.252,0.717544,22.2212,0.305174
10,13.9231,0.0466401,21.7629,6.82083e-08,116.381,0.700202,22.0976,0.305039
11,13.9226,0.0460137,21.7629,6.88587e-08,114.937,0.698488,21.9244,0.307409
12,13.9186,0.0460388,21.7629,6.60505e-08,119.432,0.708058,21.8497,0.310005
13,13.9075,0.0465095,21.7629,6.74891e-08,119.327,0.705458,21.8538,0.309844
14,13.9103,0.0467102,21.7629,6.74851e-08,125.843,0.710316,21.9057,0.309597
15,13.9155,0.0468173,21.7629,6.26385e-08,130.903,0.719041,22.0437,0.308351
16,13.9264,0.046854,21.7629,6.46363e-08,131.363,0.719991,22.1794,0.308665
17,13.9286,0.046661,21.7629,6.57219e-08,130.252,0.713965,22.0671,0.305739
18,13.9226,0.0463734,21.7629,6.42807e-08,129.069,0.707927,22.0029,0.30378
19,13.9328,0.0461921,21.7629,5.73757e-08,128.371,0.705507,21.8737,0.301329
20,13.9286,0.0460183,21.7629,5.54738e-08,132.792,0.704215,21.8273,0.299478
21,13.9288,0.0458267,21.7629,5.76309e-08,133.996,0.703363,21.793,0.299221
22,13.9268,0.0457068,21.7629,5.53955e-08,131.657,0.695895,21.7986,0.297955
23,13.9271,0.0458579,21.7629,6.21202e-08,130.357,0.691144,21.7732,0.297684
24,13.9313,0.0460435,21.7629,6.63374e-08,128.613,0.68625,21.7249,0.296484
25,13.929,0.0458771,21.7629,6.79817e-08,127.771,0.682846,21.7157,0.297321
26,13.9311,0.0456962,21.7629,6.75412e-08,130.501,0.68827,21.7034,0.29722
27,13.932,0.0457544,21.7629,6.40722e-08,138.49,0.700553,21.6421,0.296001
28,13.9277,0.0457054,21.7629,6.4174e-08,138.822,0.702889,21.6393,0.295663
29,13.9297,0.0456416,21.7629,6.45671e-08,137.672,0.703418,21.6315,0.295589
30,13.9277,0.0456565,21.7629,6.64379e-08,135.73,0.703127,21.5919,0.295627
31,13.9274,0.0454331,21.7629,6.2949e-08,133.714,0.698553,21.556,0.294557
32,13.9253,0.0454807,21.7629,6.05732e-08,131.887,0.696178,21.5234,0.294826
33,13.933,0.0455746,21.7629,6.83373e-08,130.037,0.695791,21.5052,0.293814
34,13.9355,0.0454354,21.7629,6.62396e-08,129.847,0.704249,21.4664,0.293408
35,13.9363,0.0453276,21.7629,6.59379e-08,129.78,0.70144,21.398,0.295954
36,13.9369,0.0455155,21.7629,6.931e-08,129.297,0.700712,21.3554,0.296815
37,13.9349,0.0456766,21.7629,6.54719e-08,130.123,0.701601,21.3716,0.295852
38,13.935,0.0455135,21.7629,6.21143e-08,129.517,0.701405,21.4063,0.294917
39,13.9375,0.0456077,21.7629,5.77954e-08,128.87,0.702786,21.4422,0.295078
40,13.9385,0.0456129,21.7629,5.99733e-08,128.642,0.700863,21.443,0.295315
41,13.9385,0.0455626,21.7629,5.54457e-08,129.301,0.70232,21.4144,0.295152
42,13.941,0.0457713,21.7629,6.30555e-08,128.403,0.702242,21.4209,0.296429
43,13.9427,0.0457085,21.7629,6.34542e-08,127.133,0.703755,21.4554,0.296714
44,13.9448,0.0456972,21.7629,6.01806e-08,126.665,0.705602,21.5027,0.297956
45,13.9471,0.0457583,21.7629,6.06719e-08,126.935,0.705974,21.4914,0.299171
46,13.9489,0.0456944,21.7629,6.10543e-08,126.795,0.70957,21.458,0.299252
