iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,536.452,1,20.6281,23.8174,19.9536,1.5,-0.415546,1.5,1.5,1.5,1.5
2,529.983,1,19.1507,19.3373,24.2273,1.65823,-0.38617,1.46202,1.46202,1.46202,1.46202
3,536.442,1,19.4576,19.6432,20.0728,1.74216,-0.396858,1.425,1.425,1.425,1.425
4,555.73,1,20.1034,19.6112,21.0105,1.92487,-0.429222,1.38892,1.38892,1.38892,1.38892
5,554.266,1,19.671,19.7682,21.0393,1.93343,-0.406948,1.35375,1.35375,1.35375,1.38869
6,556.689,1,20.2129,20.008,22.3318,1.96788,-0.441757,1.31947,1.36449,1.31947,1.35353
7,549.9,1,19.8198,19.909,20.21,1.94008,-0.415767,1.28606,1.32994,1.28606,1.31926
8,541.142,1,19.9076,19.5571,20.8563,1.89096,-0.41876,1.2535,1.29626,1.2535,1.33492
9,540.878,1,19.9022,19.6668,18.7832,1.91727,-0.421299,1.22176,1.26344,1.22176,1.30215
10,529.896,1,20.911,19.4955,17.9062,1.86873,-0.454457,1.19082,1.23145,1.19082,1.26917
11,536.367,1,21.0427,19.6076,19.0747,1.90974,-0.475643,1.16067,1.20027,1.16067,1.23704
12,528.858,1,21.253,19.4511,23.3327,1.86139,-0.481508,1.13128,1.20358,1.13128,1.24899
13,530.005,1,21.3467,19.2835,20.1067,1.86843,-0.484114,1.10264,1.1731,1.10264,1.21737
14,525.053,1,21.2753,19.4935,20.3073,1.82717,-0.480021,1.07472,1.16343,1.07472,1.18654
15,516.969,1,21.1839,19.6212,17.1219,1.79412,-0.474444,1.04751,1.13397,1.04751,1.1565
16,513.876,1,20.7028,20.2207,18.1506,1.78162,-0.452559,1.02098,1.10526,1.02098,1.12721
17,514.716,1,21.2827,20.2679,18.6179,1.80337,-0.486284,0.995131,1.07727,0.995131,1.09867
18,517.518,1,22.2805,20.0838,17.1243,1.859,-0.525702,0.969933,1.07735,0.969933,1.07085
19,519.984,1,21.2953,20.2949,18.2955,1.85075,-0.481076,0.945374,1.12919,0.945374,1.12659
20,517.148,1,21.2803,20.3378,17.461,1.81873,-0.476665,0.921437,1.13883,0.921437,1.18466
21,513.584,1,21.4912,19.8427,19.7871,1.7775,-0.495454,0.898105,1.16302,0.898105,1.20776
22,505.743,1,21.3208,20.1615,19.1204,1.73399,-0.483168,0.875365,1.15416,0.875365,1.17717
23,511.377,1,20.7831,20.0846,19.9636,1.76117,-0.456182,0.8532,1.18103,0.8532,1.24013
24,510.008,1,21.3188,19.8434,22.1261,1.77972,-0.483062,0.831597,1.15112,0.831597,1.21727
25,505.618,1,20.8452,19.9363,22.2945,1.79468,-0.468261,0.81054,1.12198,0.81054,1.18645
26,501.826,1,20.6753,19.728,22.3727,1.76195,-0.451824,0.790017,1.09357,0.790017,1.15641
27,504.849,1,20.7615,19.9633,20.1851,1.783,-0.461462,0.770013,1.13365,0.770013,1.12713
28,499.54,1,20.8689,19.4355,18.1369,1.74866,-0.458791,0.750516,1.10494,0.750516,1.11811
29,499.502,1,20.7041,19.7672,18.8209,1.7488,-0.461475,0.731512,1.07696,0.750507,1.17084
30,503.563,1,21.7396,20.1906,19.3017,1.80931,-0.499624,0.71299,1.04969,0.731503,1.19687
31,507.68,1,21.6713,20.7154,20.8208,1.87425,-0.497501,0.694937,1.05115,0.712981,1.16656
32,508.549,1,21.5127,20.7989,20.8172,1.8428,-0.487903,0.677341,1.17442,0.705569,1.185
33,493.019,1,21.518,20.885,20.5641,1.79614,-0.486798,0.66019,1.1679,0.706007,1.155
34,497.543,1,20.2549,20.7231,20.2251,1.75066,-0.430493,0.643474,1.18052,0.701002,1.17335
