popPred_spline_abscissa,popPred_spline,popPred_ci_abscissa,popPred_piLower,popPred_piUpper,indivPred_spline_abscissa,indivPred_spline,indivPred_ci_abscissa,indivPred_piLower,indivPred_piUpper,split
9.53494,0.574157,9.53494,9.47902,9.59087,0.133813,1.81628,0.133813,0.077888,0.189738,All
9.90826,1.09859,9.90826,9.85233,9.96418,0.152392,1.8371,0.152392,0.0964669,0.208317,All
10.2962,1.59298,10.2962,10.2403,10.3521,0.17355,1.8608,0.17355,0.117625,0.229475,All
10.6454,2.03262,10.6454,10.5894,10.7013,0.197647,1.8878,0.197647,0.141722,0.253572,All
10.6993,2.10057,10.6993,10.6434,10.7552,0.225088,1.91855,0.225088,0.169163,0.281013,All
11.1182,2.62419,11.1182,11.0623,11.1741,0.25634,1.95339,0.25634,0.200415,0.312265,All
11.5535,3.10167,11.5535,11.4976,11.6095,0.291931,1.99218,0.291931,0.236006,0.347856,All
11.7558,3.31503,11.7558,11.6998,11.8117,0.332463,2.03635,0.332463,0.276538,0.388388,All
12.0059,3.57891,12.0059,11.95,12.0618,0.378623,2.08666,0.378623,0.322698,0.434548,All
12.4759,4.05468,12.4759,12.42,12.5319,0.431192,2.14395,0.431192,0.375267,0.487117,All
12.8662,4.41053,12.8662,12.8102,12.9221,0.49106,2.20919,0.49106,0.435135,0.546985,All
12.9644,4.50011,12.9644,12.9085,13.0203,0.55924,2.28304,0.55924,0.503315,0.615165,All
13.472,4.96299,13.472,13.4161,13.5279,0.636886,2.36544,0.636886,0.580961,0.692811,All
13.9766,5.39209,13.9766,13.9206,14.0325,0.725313,2.45816,0.725313,0.669388,0.781238,All
13.9995,5.40999,13.9995,13.9435,14.0554,0.826017,2.56284,0.826017,0.770092,0.881942,All
14.5476,5.83876,14.5476,14.4916,14.6035,0.940704,2.68039,0.940704,0.884779,0.996629,All
15.087,6.26073,15.087,15.0311,15.1429,1.07131,2.8114,1.07131,1.01539,1.12724,All
15.1171,6.28432,15.1171,15.0612,15.1731,1.22006,2.95966,1.22006,1.16413,1.27598,All
15.709,6.74733,15.709,15.6531,15.7649,1.38945,3.12454,1.38945,1.33353,1.44538,All
16.1974,7.11069,16.1974,16.1415,16.2533,1.58237,3.31023,1.58237,1.52644,1.63829,All
16.3241,7.20404,16.3241,16.2681,16.38,1.80207,3.51781,1.80207,1.74614,1.85799,All
16.9632,7.67505,16.9632,16.9073,17.0191,1.91232,3.61955,1.91232,1.8564,1.96825,All
17.3078,7.92901,17.3078,17.2519,17.3637,2.05227,3.74867,2.05227,1.99635,2.1082,All
17.6273,8.1645,17.6273,17.5714,17.6833,2.33721,4.00728,2.33721,2.28129,2.39314,All
18.3175,8.68749,18.3175,18.2616,18.3734,2.66172,4.29639,2.66172,2.60579,2.71764,All
18.4182,8.77595,18.4182,18.3623,18.4741,3.03128,4.62066,3.03128,2.97535,3.0872,All
19.0347,9.34033,19.0347,18.9787,19.0906,3.45215,4.98788,3.45215,3.39622,3.50807,All
19.5286,9.79252,19.5286,19.4727,19.5845,3.69084,5.19612,3.69084,3.63491,3.74676,All
19.7799,10.0226,19.7799,19.724,19.8359,3.93145,5.40625,3.93145,3.87552,3.98737,All
20.5544,10.7316,20.5544,20.4984,20.6103,4.4773,5.89256,4.4773,4.42138,4.53323,All
20.639,10.8091,20.639,20.5831,20.6949,5.09894,6.44918,5.09894,5.04302,5.15487,All
21.3591,11.4683,21.3591,21.3032,21.415,5.46935,6.78504,5.46935,5.41342,5.52527,All
21.7494,11.8257,21.7494,21.6935,21.8054,5.80689,7.09526,5.80689,5.75097,5.86282,All
22.1954,12.2339,22.1954,22.1395,22.2513,6.61313,7.84535,6.61313,6.55721,6.66906,All
22.8598,12.8422,22.8598,22.8039,22.9158,7.24786,8.44412,7.24786,7.19194,7.30379,All
23.0644,13.0295,23.0644,23.0085,23.1203,7.53132,8.71351,7.53132,7.47539,7.58724,All
23.9674,13.8562,23.9674,23.9115,24.0233,8.57698,9.71743,8.57698,8.52106,8.63291,All
23.9702,13.8588,23.9702,23.9143,24.0262,9.02637,10.1527,9.02637,8.97045,9.0823,All
24.9058,14.7153,24.9058,24.8499,24.9617,9.76783,10.8754,9.76783,9.71191,9.82376,All
25.0807,14.8754,25.0807,25.0247,25.1366,10.8049,11.8905,10.8049,10.749,10.8608,All
25.8809,15.608,25.8809,25.825,25.9368,11.124,12.2038,11.124,11.0681,11.1799,All
26.1911,15.892,26.1911,26.1351,26.247,12.5834,13.6365,12.5834,12.5275,12.6393,All
26.8942,16.5357,26.8942,26.8383,26.9502,12.6685,13.7199,12.6685,12.6126,12.7244,All
27.3015,16.9085,27.3015,27.2455,27.3574,14.3619,15.3723,14.3619,14.306,14.4178,All
27.9472,17.4997,27.9472,27.8913,28.0031,14.4274,15.4357,14.4274,14.3715,14.4834,All
28.4119,17.9251,28.4119,28.3559,28.4678,16.1404,17.0756,16.1404,16.0845,16.1963,All
29.0414,18.5014,29.0414,28.9855,29.0973,16.4306,17.3525,16.4306,16.3746,16.4865,All
29.5223,18.9417,29.5223,29.4664,29.5782,17.9189,18.7553,17.9189,17.863,17.9749,All
30.1785,19.5813,30.1785,30.1225,30.2344,18.7118,19.4933,18.7118,18.6559,18.7678,All
30.6327,20.0382,30.6327,30.5768,30.6886,19.6974,20.4079,19.6974,19.6415,19.7534,All
31.36,20.7463,31.36,31.3041,31.4159,21.3098,21.9011,21.3098,21.2539,21.3658,All
31.7431,21.1179,31.7431,31.6872,31.799,21.476,22.0539,21.476,21.42,21.5319,All
32.5878,21.9375,32.5878,32.5319,32.6438,23.2545,23.688,23.2545,23.1985,23.3104,All
32.8535,22.1952,32.8535,32.7976,32.9094,24.2685,24.6187,24.2685,24.2126,24.3245,All
33.8637,23.1753,33.8637,33.8078,33.9197,25.033,25.3227,25.033,24.9771,25.0889,All
33.9639,23.2725,33.9639,33.908,34.0198,26.8115,26.9652,26.8115,26.7556,26.8674,All
35.0743,24.3497,35.0743,35.0184,35.1302,27.638,27.7285,27.638,27.5821,27.694,All
35.1896,24.4616,35.1896,35.1337,35.2455,28.59,28.6102,28.59,28.5341,28.6459,All
36.1847,25.427,36.1847,36.1288,36.2407,30.3685,30.2826,30.3685,30.3126,30.4244,All
36.5673,25.7982,36.5673,36.5114,36.6233,31.4754,31.3348,31.4754,31.4194,31.5313,All
37.2951,26.5043,37.2951,37.2392,37.3511,32.147,31.9789,32.147,32.0911,32.203,All
37.9991,27.1872,37.9991,37.9431,38.055,33.9255,33.7133,33.9255,33.8696,33.9815,All
38.4055,27.5816,38.4055,38.3496,38.4615,35.704,35.4661,35.704,35.6481,35.76,All
39.4868,28.6306,39.4868,39.4309,39.5427,35.8455,35.6055,35.8455,35.7896,35.9014,All
39.516,28.6588,39.516,39.46,39.5719,37.4826,37.248,37.4826,37.4266,37.5385,All
40.6264,29.7361,40.6264,40.5704,40.6823,39.2611,39.0457,39.2611,39.2051,39.317,All
41.0328,30.1304,41.0328,40.9769,41.0887,40.8224,40.6374,40.8224,40.7664,40.8783,All
41.7368,30.8134,41.7368,41.6808,41.7927,41.0396,40.8589,41.0396,40.9837,41.0955,All
42.6394,31.689,42.6394,42.5834,42.6953,42.8181,42.679,42.8181,42.7622,42.874,All
42.8472,31.8907,42.8472,42.7913,42.9031,44.5966,44.4998,44.5966,44.5407,44.6525,All
43.9576,32.9468,43.9576,43.9017,44.0135,46.3751,46.3136,46.3751,46.3192,46.431,All
44.3088,33.2493,44.3088,44.2529,44.3647,46.4902,46.4306,46.4902,46.4343,46.5461,All
45.068,33.8993,45.068,45.0121,45.1239,48.1536,48.1207,48.1536,48.0977,48.2096,All
46.0436,34.7363,46.0436,45.9877,46.0995,49.9321,49.9112,49.9321,49.8762,49.9881,All
46.1784,34.8521,46.1784,46.1225,46.2343,51.7107,51.6854,51.7107,51.6547,51.7666,All
47.2888,35.8057,47.2888,47.2329,47.3447,52.945,52.9068,52.945,52.8891,53.001,All
47.8463,36.2845,47.8463,47.7904,47.9022,53.4892,53.443,53.4892,53.4332,53.5451,All
48.3992,36.7593,48.3992,48.3433,48.4551,55.2677,55.1792,55.2677,55.2118,55.3236,All
49.5096,37.9488,49.5096,49.4537,49.5655,57.0462,56.9098,57.0462,56.9903,57.1021,All
49.7196,38.1903,49.7196,49.6637,49.7755,58.8247,58.6404,58.8247,58.7688,58.8806,All
50.62,39.2261,50.62,50.5641,50.676,60.2961,60.0698,60.2961,60.2401,60.352,All
51.6663,40.4297,51.6663,51.6103,51.7222,60.6032,60.3664,60.6032,60.5473,60.6591,All
51.7304,40.5035,51.7304,51.6745,51.7864,62.3817,62.0827,62.3817,62.3258,62.4377,All
52.8408,41.7809,52.8408,52.7849,52.8968,64.1602,63.799,64.1602,64.1043,64.2162,All
53.6891,42.7567,53.6891,53.6332,53.7451,65.9387,65.5153,65.9387,65.8828,65.9947,All
53.9513,43.0583,53.9513,53.8953,54.0072,67.7173,67.234,67.7173,67.6613,67.7732,All
55.0617,44.3356,55.0617,55.0057,55.1176,68.6677,68.1559,68.6677,68.6118,68.7236,All
55.7912,45.1749,55.7912,55.7353,55.8471,69.4958,68.959,69.4958,69.4398,69.5517,All
56.1721,45.613,56.1721,56.1161,56.228,71.2743,70.6976,71.2743,71.2184,71.3302,All
57.2825,47.197,57.2825,57.2266,57.3384,73.0528,72.4592,73.0528,72.9969,73.1087,All
57.9756,48.3308,57.9756,57.9196,58.0315,74.8313,74.2209,74.8313,74.7754,74.8872,All
58.3929,49.0516,58.3929,58.337,58.4488,76.6098,75.9826,76.6098,76.5539,76.6657,All
59.5033,50.6461,59.5033,59.4474,59.5592,78.2017,77.5935,78.2017,78.1458,78.2576,All
60.2455,51.703,60.2455,60.1895,60.3014,78.3883,77.7898,78.3883,78.3324,78.4443,All
60.6137,52.2274,60.6137,60.5578,60.6696,80.1668,79.6596,80.1668,80.1109,80.2228,All
61.7241,53.8087,61.7241,61.6682,61.78,81.9454,81.5294,81.9454,81.8894,82.0013,All
62.6042,55.062,62.6042,62.5483,62.6601,83.7239,83.3993,83.7239,83.6679,83.7798,All
62.8345,55.3899,62.8345,62.7786,62.8904,85.5024,85.2691,85.5024,85.4465,85.5583,All
63.9449,55.865,63.9449,63.889,64.0008,87.2809,87.1389,87.2809,87.225,87.3368,All
65.0553,55.6204,65.0553,64.9994,65.1113,89.0594,89.0087,89.0594,89.0035,89.1153,All
