iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,510.05,1,13.5088,24.1422,13.1053,1.5,0,1.5,1.5,1.5,1.5
2,512.046,1,16.6265,22.4087,15.9427,1.49446,-0.344596,1.46202,1.46202,1.46202,1.52643
3,507.466,1,16.8434,21.9725,16.3742,1.46794,-0.350748,1.425,1.425,1.425,1.49294
4,496.234,1,16.6505,21.825,16.7846,1.43077,-0.335914,1.38892,1.38892,1.38892,1.50735
5,493.294,1,16.4629,22.0899,16.7943,1.40313,-0.335334,1.35375,1.35375,1.35375,1.4816
6,483.151,1,16.343,21.8397,16.9551,1.36761,-0.328409,1.31947,1.31947,1.31947,1.44408
7,486.577,1,16.5314,21.9066,16.0331,1.40615,-0.336211,1.28606,1.28606,1.28606,1.40752
8,485.969,1,16.5645,22.0644,15.4781,1.40146,-0.335387,1.2535,1.2535,1.2535,1.37941
9,477.09,1,16.6122,22.2061,15.6578,1.36955,-0.337647,1.22176,1.22176,1.22176,1.38457
10,478.232,1,16.5103,22.0781,15.2079,1.40523,-0.334761,1.19082,1.19082,1.19082,1.34951
11,487.839,1,16.3887,21.9348,15.867,1.48844,-0.331866,1.16067,1.16067,1.16067,1.31534
12,494.116,1,16.2513,21.4294,15.7515,1.5414,-0.321844,1.13128,1.13128,1.13128,1.30247
13,492.834,1,15.9883,21.1996,14.7877,1.53142,-0.307269,1.10264,1.10264,1.10264,1.32862
14,479.399,1,16.2553,21.1636,14.3924,1.49264,-0.321989,1.07472,1.07472,1.07472,1.29498
15,474.928,1,16.262,21.3514,14.1365,1.45484,-0.321386,1.04751,1.04751,1.04751,1.31478
16,464.478,1,16.4636,21.4811,15.2035,1.41801,-0.334296,1.02098,1.02098,1.02098,1.3844
17,461.739,1,15.9388,21.0661,15.4619,1.3821,-0.309318,0.995131,0.995131,0.995131,1.38216
18,455.069,1,16.0134,21.1582,14.6568,1.34711,-0.309949,0.969933,0.969933,0.969933,1.34795
19,460.292,1,16.2165,21.3914,15.7047,1.35739,-0.319728,0.945374,0.945374,0.945374,1.31382
20,457.189,1,15.9092,21.1387,15.6023,1.3517,-0.305734,0.921437,0.921437,0.921437,1.28055
21,447.255,1,15.997,21.0711,15.7849,1.31748,-0.307194,0.898105,0.898105,0.898105,1.24812
22,450.354,1,16.1349,20.9619,15.2999,1.33949,-0.31636,0.875365,0.875365,0.875365,1.21652
23,453.191,1,16.2095,21.3715,14.8678,1.37286,-0.322026,0.8532,0.8532,0.8532,1.18572
24,444.626,1,16.0291,21.1951,15.5452,1.3381,-0.30952,0.831597,0.831597,0.831597,1.20015
25,436.903,1,15.824,21.4361,16.6598,1.30422,-0.304201,0.81054,0.81054,0.81054,1.17293
26,434.684,1,15.9612,21.4149,16.81,1.27119,-0.306474,0.790017,0.790017,0.790017,1.24406
