parameter,value,se_sa,rse_sa
Cl_pop,13.5081939646881,0.918259040479636,6.79779282767235
V1_pop,24.43926071046,2.78130721261429,11.3804883280446
Q_pop,23.5783427310477,11.2306547617317,47.6312304466728
V2_pop,12.7310136779403,3.88820980970613,30.5412428897428
omega_Cl,0.259258313152263,0.0493254213912967,19.0255891090087
omega_V1,0.279422859161431,0.0960277724135745,34.3664697662035
omega_Q,0.940048897669797,0.320274873771181,34.0700228004184
omega_V2,0.888571772418784,0.274356679318472,30.8761416730182
a,1.52459483438072,0.276234733558364,18.1185668040499
b,0.042400108281492,0.0160424785578255,37.8359377087444
