Cl_abscissa,Cl_cdf,V1_abscissa,V1_cdf,Q_abscissa,Q_cdf,V2_abscissa,V2_cdf,split
4.97832,0,8.98044,0,2.30113,0.00666667,1.91699,0,All
8.36267,0.00666667,12.729,0.00666667,2.41715,0.0133333,2.11008,0.00666667,All
8.41373,0.0133333,14.4577,0.0133333,3.95941,0.02,2.11387,0.0133333,All
8.51805,0.02,14.5952,0.02,4.01169,0.0266667,2.13651,0.02,All
8.54278,0.0266667,14.7557,0.0266667,4.29945,0.0333333,2.27294,0.0266667,All
8.66799,0.0333333,14.8399,0.0333333,4.6838,0.04,2.31216,0.0333333,All
8.67826,0.04,14.9882,0.04,5.09393,0.0466667,2.68303,0.04,All
8.75977,0.0466667,15.535,0.0466667,5.1248,0.0533333,2.78804,0.0466667,All
8.84967,0.0533333,16.1622,0.0533333,5.15055,0.06,3.07542,0.0533333,All
8.85656,0.06,16.3928,0.06,5.16916,0.0666667,3.07746,0.06,All
9.00087,0.0666667,16.5206,0.0666667,5.24418,0.0733333,3.19585,0.0666667,All
9.19014,0.0733333,16.8244,0.0733333,5.26555,0.08,3.31818,0.0733333,All
9.35404,0.08,16.89,0.08,5.42141,0.0866667,3.31875,0.08,All
9.6367,0.0866667,17.2082,0.0866667,5.57744,0.0933333,3.45175,0.0866667,All
9.65527,0.0933333,17.3684,0.0933333,5.71554,0.1,3.45927,0.0933333,All
9.65671,0.1,17.8457,0.1,5.94253,0.106667,3.74335,0.1,All
9.66176,0.106667,17.895,0.106667,5.96308,0.113333,3.92615,0.106667,All
9.79509,0.113333,18.2527,0.113333,6.52607,0.12,4.02939,0.113333,All
9.80296,0.12,18.3932,0.12,6.71261,0.126667,4.06029,0.12,All
9.8208,0.126667,18.3982,0.126667,7.00452,0.133333,4.25289,0.126667,All
9.84188,0.133333,18.5037,0.133333,7.15552,0.14,4.31805,0.133333,All
9.85337,0.14,18.632,0.14,7.33512,0.146667,4.4524,0.14,All
9.91788,0.146667,18.6819,0.146667,7.52595,0.153333,4.68916,0.146667,All
9.94346,0.153333,18.7182,0.153333,7.74637,0.16,4.74751,0.153333,All
9.98024,0.16,18.8431,0.16,8.03231,0.166667,4.78419,0.16,All
10.0405,0.166667,18.8712,0.166667,8.26905,0.173333,4.95909,0.166667,All
10.0556,0.173333,19.427,0.173333,8.31296,0.18,5.16106,0.173333,All
10.0558,0.18,19.4707,0.18,8.32649,0.186667,5.20628,0.18,All
10.0774,0.186667,19.5407,0.186667,8.73508,0.193333,5.53654,0.186667,All
10.1253,0.193333,19.6896,0.193333,8.99128,0.2,5.55684,0.193333,All
10.1406,0.2,19.6989,0.2,10.3769,0.206667,5.61085,0.2,All
10.2174,0.206667,20.1437,0.206667,10.3957,0.213333,5.75712,0.206667,All
10.2224,0.213333,20.1954,0.213333,10.5328,0.22,6.0098,0.213333,All
10.2347,0.22,20.2013,0.22,10.6748,0.226667,6.06752,0.22,All
10.2376,0.226667,20.308,0.226667,10.7446,0.233333,6.33782,0.226667,All
10.4166,0.233333,20.3279,0.233333,10.9078,0.24,6.38549,0.233333,All
10.4751,0.24,20.3529,0.24,11.0046,0.246667,6.72052,0.24,All
10.5792,0.246667,20.4648,0.246667,11.3033,0.253333,6.7336,0.246667,All
10.5986,0.253333,20.6026,0.253333,11.5733,0.26,7.18702,0.253333,All
10.8407,0.26,20.6074,0.26,11.6511,0.266667,7.22299,0.26,All
11.0996,0.266667,20.8113,0.266667,11.7038,0.273333,7.67522,0.266667,All
11.1754,0.273333,20.853,0.273333,11.9923,0.28,7.6927,0.273333,All
11.188,0.28,20.8795,0.28,13.4176,0.286667,7.78775,0.28,All
11.3793,0.286667,20.9135,0.286667,14.5443,0.293333,7.8532,0.286667,All
11.3837,0.293333,20.9171,0.293333,14.7706,0.3,7.8533,0.293333,All
11.4305,0.3,20.9579,0.3,15.2288,0.306667,7.88905,0.3,All
11.4856,0.306667,20.9802,0.306667,15.385,0.313333,7.99937,0.306667,All
11.5119,0.313333,21.131,0.313333,15.5506,0.32,8.09893,0.313333,All
11.5332,0.32,21.1713,0.32,16.0699,0.326667,8.12965,0.32,All
11.534,0.326667,21.1882,0.326667,16.2103,0.333333,8.14704,0.326667,All
11.5374,0.333333,21.2383,0.333333,16.2198,0.34,8.18527,0.333333,All
11.5698,0.34,21.4081,0.34,16.4663,0.346667,8.1895,0.34,All
11.6253,0.346667,21.4298,0.346667,17.1318,0.353333,8.28001,0.346667,All
11.6617,0.353333,21.4303,0.353333,17.5766,0.36,8.29321,0.353333,All
11.8341,0.36,21.5067,0.36,17.5919,0.366667,8.60618,0.36,All
11.8715,0.366667,21.5402,0.366667,17.8253,0.373333,8.71283,0.366667,All
11.8725,0.373333,21.5495,0.373333,18.028,0.38,8.7483,0.373333,All
11.8855,0.38,21.6978,0.38,18.4151,0.386667,8.91851,0.38,All
11.8919,0.386667,21.7196,0.386667,18.5539,0.393333,8.93993,0.386667,All
12.0591,0.393333,21.9249,0.393333,19.1135,0.4,8.96312,0.393333,All
12.116,0.4,21.9387,0.4,19.4499,0.406667,9.05128,0.4,All
12.1188,0.406667,21.9528,0.406667,19.9608,0.413333,9.24469,0.406667,All
12.2176,0.413333,22.0263,0.413333,20.0815,0.42,9.26991,0.413333,All
12.307,0.42,22.091,0.42,20.5738,0.426667,9.41416,0.42,All
12.3956,0.426667,22.2319,0.426667,20.748,0.433333,9.76792,0.426667,All
12.4119,0.433333,22.3657,0.433333,20.896,0.44,10.1853,0.433333,All
12.4442,0.44,22.4785,0.44,21.8719,0.446667,10.2712,0.44,All
12.5181,0.446667,22.588,0.446667,23.7688,0.453333,10.4467,0.446667,All
12.5826,0.453333,22.5914,0.453333,25.316,0.46,10.5516,0.453333,All
12.7227,0.46,22.8362,0.46,25.3646,0.466667,10.5536,0.46,All
13.0786,0.466667,22.9363,0.466667,25.4817,0.473333,10.7447,0.466667,All
13.4809,0.473333,23.1019,0.473333,25.5212,0.48,10.7867,0.473333,All
13.679,0.48,23.1328,0.48,26.0899,0.486667,10.8337,0.48,All
13.8433,0.486667,23.1439,0.486667,26.9175,0.493333,10.9579,0.486667,All
13.9144,0.493333,23.209,0.493333,28.8529,0.5,10.9664,0.493333,All
13.9427,0.5,23.3098,0.5,29.9316,0.506667,11.0824,0.5,All
14.0763,0.506667,23.3378,0.506667,30.2468,0.513333,11.0906,0.506667,All
14.1051,0.513333,23.4161,0.513333,30.8864,0.52,11.2154,0.513333,All
14.1809,0.52,23.5391,0.52,31.1949,0.526667,11.3598,0.52,All
14.1864,0.526667,23.8798,0.526667,31.4228,0.533333,11.475,0.526667,All
14.3277,0.533333,24.1079,0.533333,33.3696,0.54,11.7482,0.533333,All
14.4154,0.54,24.1495,0.54,33.4291,0.546667,11.9521,0.54,All
14.4494,0.546667,24.1631,0.546667,34.4946,0.553333,12.4508,0.546667,All
14.6426,0.553333,24.1757,0.553333,34.6478,0.56,12.6804,0.553333,All
14.7249,0.56,24.1965,0.56,34.9289,0.566667,12.8058,0.56,All
14.7429,0.566667,24.2157,0.566667,35.2012,0.573333,12.8455,0.566667,All
14.7572,0.573333,24.5481,0.573333,35.3307,0.58,12.8913,0.573333,All
14.8874,0.58,24.5992,0.58,35.5889,0.586667,13.0241,0.58,All
14.9233,0.586667,24.6564,0.586667,36.0616,0.593333,13.6379,0.586667,All
14.9294,0.593333,24.7062,0.593333,36.4328,0.6,13.6414,0.593333,All
14.9953,0.6,24.7726,0.6,36.4561,0.606667,13.8057,0.6,All
15.0423,0.606667,25.0971,0.606667,36.6341,0.613333,15.0918,0.606667,All
15.2223,0.613333,25.3378,0.613333,36.8376,0.62,15.0993,0.613333,All
15.2287,0.62,25.7543,0.62,37.3837,0.626667,15.1247,0.62,All
15.3274,0.626667,25.8025,0.626667,37.6142,0.633333,15.4271,0.626667,All
15.3416,0.633333,26.0445,0.633333,38.0198,0.64,15.8239,0.633333,All
15.537,0.64,26.1368,0.64,40.1223,0.646667,16.755,0.64,All
15.9712,0.646667,26.2138,0.646667,40.3662,0.653333,17.3968,0.646667,All
16.0163,0.653333,26.7609,0.653333,40.9931,0.66,17.7284,0.653333,All
16.079,0.66,27.6732,0.66,41.193,0.666667,17.7512,0.66,All
16.1652,0.666667,27.7002,0.666667,41.2023,0.673333,18.6911,0.666667,All
16.2211,0.673333,27.7228,0.673333,41.7291,0.68,19.054,0.673333,All
16.2936,0.68,27.755,0.68,41.8121,0.686667,19.2347,0.68,All
16.5686,0.686667,27.8728,0.686667,43.0514,0.693333,19.6422,0.686667,All
16.5703,0.693333,28.0286,0.693333,43.1996,0.7,19.8304,0.693333,All
16.5865,0.7,28.1186,0.7,43.4313,0.706667,20.831,0.7,All
16.7621,0.706667,28.2761,0.706667,43.8629,0.713333,22.8225,0.706667,All
16.9111,0.713333,28.5668,0.713333,44.1422,0.72,23.153,0.713333,All
16.9476,0.72,28.7302,0.72,44.1634,0.726667,23.8333,0.72,All
16.9792,0.726667,28.989,0.726667,44.9205,0.733333,24.8232,0.726667,All
17.017,0.733333,29.0885,0.733333,46.0502,0.74,25.6598,0.733333,All
17.1011,0.74,29.2106,0.74,46.4766,0.746667,26.8126,0.74,All
17.165,0.746667,29.351,0.746667,46.4811,0.753333,28.4924,0.746667,All
17.1656,0.753333,29.9405,0.753333,46.5365,0.76,29.1981,0.753333,All
17.2229,0.76,30.0096,0.76,47.7009,0.766667,29.9311,0.76,All
17.3144,0.766667,30.0935,0.766667,47.8377,0.773333,29.9572,0.766667,All
17.3582,0.773333,30.1186,0.773333,48.3509,0.78,31.3341,0.773333,All
17.3676,0.78,30.1563,0.78,51.4982,0.786667,31.7176,0.78,All
17.5252,0.786667,30.1911,0.786667,52.7766,0.793333,31.7277,0.786667,All
17.5657,0.793333,30.4239,0.793333,53.072,0.8,32.67,0.793333,All
17.6795,0.8,31.0176,0.8,53.3055,0.806667,34.0103,0.8,All
17.8293,0.806667,31.1819,0.806667,56.15,0.813333,34.4091,0.806667,All
17.9627,0.813333,31.339,0.813333,57.052,0.82,34.5128,0.813333,All
18.1051,0.82,31.3717,0.82,58.2561,0.826667,34.5471,0.82,All
18.1283,0.826667,31.5735,0.826667,60.0807,0.833333,35.9559,0.826667,All
18.2855,0.833333,31.5897,0.833333,61.7814,0.84,37.7702,0.833333,All
18.5174,0.84,31.6777,0.84,65.2366,0.846667,37.8341,0.84,All
18.5722,0.846667,31.77,0.846667,68.1899,0.853333,38.0472,0.846667,All
18.7124,0.853333,31.932,0.853333,69.0177,0.86,38.9116,0.853333,All
18.7343,0.86,31.948,0.86,69.1504,0.866667,38.9358,0.86,All
18.7905,0.866667,32.2458,0.866667,70.0678,0.873333,38.9491,0.866667,All
18.842,0.873333,32.4687,0.873333,71.0358,0.88,42.0906,0.873333,All
18.8953,0.88,32.4829,0.88,75.2223,0.886667,44.3368,0.88,All
18.9449,0.886667,32.5867,0.886667,77.3203,0.893333,44.5425,0.886667,All
18.965,0.893333,32.5869,0.893333,78.6509,0.9,44.6633,0.893333,All
18.9916,0.9,32.7511,0.9,78.7376,0.906667,45.3846,0.9,All
19.2703,0.906667,33.3184,0.906667,80.4585,0.913333,45.4841,0.906667,All
19.2724,0.913333,33.6736,0.913333,81.1427,0.92,45.4961,0.913333,All
19.4078,0.92,34.3263,0.92,90.1784,0.926667,46.3215,0.92,All
19.4287,0.926667,34.619,0.926667,90.2831,0.933333,47.7812,0.926667,All
19.5001,0.933333,35.4307,0.933333,91.7452,0.94,50.8165,0.933333,All
19.7097,0.94,35.7614,0.94,103.156,0.946667,51.2011,0.94,All
19.8374,0.946667,35.9742,0.946667,108.749,0.953333,51.215,0.946667,All
19.9397,0.953333,37.7376,0.953333,116.416,0.96,53.4538,0.953333,All
20.0986,0.96,42.9433,0.96,135.825,0.966667,54.0035,0.96,All
20.1032,0.966667,44.2728,0.966667,140.649,0.973333,59.2558,0.966667,All
20.2386,0.973333,45.7645,0.973333,144.715,0.98,59.4675,0.973333,All
20.3434,0.98,45.9884,0.98,151.29,0.986667,62.2566,0.98,All
20.5379,0.986667,48.0371,0.986667,156.635,0.993333,64.3071,0.986667,All
20.791,0.993333,48.7805,0.993333,2876.72,1,80.8064,0.993333,All
21.0476,1,49.4961,1,2876.72,1,89.6541,1,All
36.6869,1,64.9419,1,2876.72,1,89.6541,1,All
