trans_Cl_vs_SCRMGDL_abscissa,trans_Cl_vs_SCRMGDL_spline,trans_Cl_vs_SCRMGDL_regression,trans_Cl_vs_WTKG_abscissa,trans_Cl_vs_WTKG_spline,trans_Cl_vs_WTKG_regression,trans_Cl_vs_logtWTKG_abscissa,trans_Cl_vs_logtWTKG_spline,trans_Cl_vs_logtWTKG_regression,trans_Cl_vs_tSCRMGDL_abscissa,trans_Cl_vs_tSCRMGDL_spline,trans_Cl_vs_tSCRMGDL_regression,trans_Q_vs_SCRMGDL_abscissa,trans_Q_vs_SCRMGDL_spline,trans_Q_vs_SCRMGDL_regression,trans_Q_vs_WTKG_abscissa,trans_Q_vs_WTKG_spline,trans_Q_vs_WTKG_regression,trans_Q_vs_logtWTKG_abscissa,trans_Q_vs_logtWTKG_spline,trans_Q_vs_logtWTKG_regression,trans_Q_vs_tSCRMGDL_abscissa,trans_Q_vs_tSCRMGDL_spline,trans_Q_vs_tSCRMGDL_regression,trans_V1_vs_SCRMGDL_abscissa,trans_V1_vs_SCRMGDL_spline,trans_V1_vs_SCRMGDL_regression,trans_V1_vs_WTKG_abscissa,trans_V1_vs_WTKG_spline,trans_V1_vs_WTKG_regression,trans_V1_vs_logtWTKG_abscissa,trans_V1_vs_logtWTKG_spline,trans_V1_vs_logtWTKG_regression,trans_V1_vs_tSCRMGDL_abscissa,trans_V1_vs_tSCRMGDL_spline,trans_V1_vs_tSCRMGDL_regression,trans_V2_vs_SCRMGDL_abscissa,trans_V2_vs_SCRMGDL_spline,trans_V2_vs_SCRMGDL_regression,trans_V2_vs_WTKG_abscissa,trans_V2_vs_WTKG_spline,trans_V2_vs_WTKG_regression,trans_V2_vs_logtWTKG_abscissa,trans_V2_vs_logtWTKG_spline,trans_V2_vs_logtWTKG_regression,trans_V2_vs_tSCRMGDL_abscissa,trans_V2_vs_tSCRMGDL_spline,trans_V2_vs_tSCRMGDL_regression,split
0.628485,2.48068,2.55118,74.0303,2.73678,2.68778,0.0667463,2.75933,2.67223,1.16386,2.48068,2.55118,0.628485,2.36942,3.18169,74.0303,3.07281,3.2923,0.0667463,2.99856,3.2677,1.16386,2.36942,3.18169,0.628485,3.11051,3.22274,74.0303,3.21918,3.19515,0.0667463,3.19831,3.19651,1.16386,3.11051,3.22274,0.628485,3.07413,2.46785,74.0303,2.37372,2.32925,0.0667463,2.25738,2.35103,1.16386,3.07413,2.46785,All
0.636162,2.4697,2.54565,74.3434,2.64893,2.69183,0.0710117,2.75536,2.67605,1.17808,2.4697,2.54565,0.636162,2.38802,3.18364,74.3434,3.132,3.29877,0.0710117,3.01706,3.2738,1.17808,2.38802,3.18364,0.636162,3.10882,3.22447,74.3434,3.16253,3.19464,0.0710117,3.20304,3.196,1.17808,3.10882,3.22447,0.636162,3.05376,2.45923,74.3434,2.19614,2.31808,0.0710117,2.27607,2.33929,1.17808,3.05376,2.45923,All
0.643838,2.46386,2.54012,74.6566,2.56108,2.69589,0.075277,2.75139,2.67986,1.19229,2.46386,2.54012,0.643838,2.43031,3.18559,74.6566,3.19118,3.30523,0.075277,3.03556,3.2799,1.19229,2.43031,3.18559,0.643838,3.11044,3.2262,74.6566,3.10589,3.19412,0.075277,3.20777,3.19548,1.19229,3.11044,3.2262,0.643838,3.00226,2.45061,74.6566,2.01856,2.30692,0.075277,2.29476,2.32756,1.19229,3.00226,2.45061,All
0.651515,2.45801,2.53458,74.9697,2.47324,2.69994,0.0795424,2.74742,2.68368,1.20651,2.45801,2.53458,0.651515,2.47261,3.18754,74.9697,3.25037,3.3117,0.0795424,3.05406,3.286,1.20651,2.47261,3.18754,0.651515,3.11206,3.22793,74.9697,3.04924,3.19361,0.0795424,3.2125,3.19496,1.20651,3.11206,3.22793,0.651515,2.95077,2.44199,74.9697,1.84098,2.29576,0.0795424,2.31345,2.31583,1.20651,2.95077,2.44199,All
0.659192,2.45217,2.52905,75.2828,2.50351,2.70399,0.0838078,2.74344,2.68749,1.22073,2.45217,2.52905,0.659192,2.5149,3.18948,75.2828,3.28657,3.31816,0.0838078,3.07256,3.2921,1.22073,2.5149,3.18948,0.659192,3.11368,3.22967,75.2828,3.06673,3.1931,0.0838078,3.21724,3.19444,1.22073,3.11368,3.22967,0.659192,2.89927,2.43337,75.2828,1.86214,2.28459,0.0838078,2.33215,2.3041,1.22073,2.89927,2.43337,All
0.666869,2.44632,2.52352,75.596,2.54644,2.70804,0.0880732,2.73947,2.69131,1.23494,2.44632,2.52352,0.666869,2.55719,3.19143,75.596,3.32031,3.32463,0.0880732,3.09106,3.2982,1.23494,2.55719,3.19143,0.666869,3.11529,3.2314,75.596,3.09217,3.19258,0.0880732,3.22197,3.19392,1.23494,3.11529,3.2314,0.666869,2.84777,2.42475,75.596,1.9046,2.27343,0.0880732,2.35084,2.29237,1.23494,2.84777,2.42475,All
0.674545,2.44048,2.51799,75.9091,2.58936,2.71209,0.0923385,2.66332,2.69512,1.24916,2.44048,2.51799,0.674545,2.59949,3.19338,75.9091,3.35405,3.33109,0.0923385,3.13457,3.3043,1.24916,2.59949,3.19338,0.674545,3.11691,3.23313,75.9091,3.1176,3.19207,0.0923385,3.17158,3.1934,1.24916,3.11691,3.23313,0.674545,2.79628,2.41612,75.9091,1.94705,2.26226,0.0923385,2.20243,2.28063,1.24916,2.79628,2.41612,All
0.682222,2.43463,2.51245,76.2222,2.63229,2.71614,0.0966039,2.57838,2.69894,1.26337,2.43463,2.51245,0.682222,2.64178,3.19533,76.2222,3.38779,3.33756,0.0966039,3.18111,3.31041,1.26337,2.64178,3.19533,0.682222,3.11853,3.23487,76.2222,3.14304,3.19156,0.0966039,3.11448,3.19289,1.26337,3.11853,3.23487,0.682222,2.74478,2.4075,76.2222,1.98951,2.2511,0.0966039,2.03368,2.2689,1.26337,2.74478,2.4075,All
0.689899,2.42879,2.50692,76.5354,2.67522,2.72019,0.100869,2.49344,2.70275,1.27759,2.42879,2.50692,0.689899,2.68408,3.19728,76.5354,3.42152,3.34403,0.100869,3.22766,3.31651,1.27759,2.68408,3.19728,0.689899,3.12015,3.2366,76.5354,3.16847,3.19104,0.100869,3.05738,3.19237,1.27759,3.12015,3.2366,0.689899,2.69328,2.39888,76.5354,2.03197,2.23994,0.100869,1.86494,2.25717,1.27759,2.69328,2.39888,All
0.697576,2.42294,2.50139,76.8485,2.71815,2.72424,0.105135,2.50445,2.70657,1.29181,2.42294,2.50139,0.697576,2.72637,3.19923,76.8485,3.45526,3.35049,0.105135,3.26709,3.32261,1.29181,2.72637,3.19923,0.697576,3.12177,3.23833,76.8485,3.19391,3.19053,0.105135,3.06257,3.19185,1.29181,3.12177,3.23833,0.697576,2.64179,2.39026,76.8485,2.07443,2.22877,0.105135,1.85357,2.24544,1.29181,2.64179,2.39026,All
0.705253,2.4171,2.49585,77.1616,2.76107,2.7283,0.1094,2.54839,2.71038,1.30602,2.4171,2.49585,0.705253,2.76867,3.20118,77.1616,3.489,3.35696,0.1094,3.30409,3.32871,1.30602,2.76867,3.20118,0.705253,3.12338,3.24006,77.1616,3.21934,3.19002,0.1094,3.08914,3.19133,1.30602,3.12338,3.24006,0.705253,2.59029,2.38164,77.1616,2.11688,2.21761,0.1094,1.89619,2.23371,1.30602,2.59029,2.38164,All
0.712929,2.41125,2.49032,77.4747,2.804,2.73235,0.113665,2.59233,2.7142,1.32024,2.41125,2.49032,0.712929,2.81096,3.20312,77.4747,3.52274,3.36342,0.113665,3.34109,3.33481,1.32024,2.81096,3.20312,0.712929,3.125,3.2418,77.4747,3.24478,3.1895,0.113665,3.1157,3.19081,1.32024,3.125,3.2418,0.712929,2.53879,2.37302,77.4747,2.15934,2.20644,0.113665,1.93882,2.22197,1.32024,2.53879,2.37302,All
0.720606,2.40541,2.48479,77.7879,2.84693,2.7364,0.117931,2.63627,2.71801,1.33446,2.40541,2.48479,0.720606,2.85325,3.20507,77.7879,3.55648,3.36989,0.117931,3.3781,3.34091,1.33446,2.85325,3.20507,0.720606,3.12662,3.24353,77.7879,3.27021,3.18899,0.117931,3.14226,3.19029,1.33446,3.12662,3.24353,0.720606,2.4873,2.3644,77.7879,2.2018,2.19528,0.117931,1.98144,2.21024,1.33446,2.4873,2.3644,All
0.728283,2.39956,2.47925,78.101,2.87647,2.74045,0.122196,2.68021,2.72183,1.34867,2.39956,2.47925,0.728283,2.89555,3.20702,78.101,3.58055,3.37635,0.122196,3.4151,3.34701,1.34867,2.89555,3.20702,0.728283,3.12824,3.24526,78.101,3.28653,3.18848,0.122196,3.16883,3.18978,1.34867,3.12824,3.24526,0.728283,2.4358,2.35577,78.101,2.23076,2.18412,0.122196,2.02406,2.19851,1.34867,2.4358,2.35577,All
0.73596,2.39372,2.47372,78.4141,2.8779,2.7445,0.126462,2.72415,2.72564,1.36289,2.39372,2.47372,0.73596,2.93784,3.20897,78.4141,3.58432,3.38282,0.126462,3.4521,3.35311,1.36289,2.93784,3.20897,0.73596,3.12986,3.24699,78.4141,3.28372,3.18796,0.126462,3.19539,3.18926,1.36289,3.12986,3.24699,0.73596,2.3843,2.34715,78.4141,2.23138,2.17295,0.126462,2.06669,2.18678,1.36289,2.3843,2.34715,All
0.743636,2.38787,2.46819,78.7273,2.87934,2.74855,0.130727,2.76809,2.72946,1.3771,2.38787,2.46819,0.743636,2.98014,3.21092,78.7273,3.5881,3.38929,0.130727,3.4891,3.35921,1.3771,2.98014,3.21092,0.743636,3.13147,3.24873,78.7273,3.28091,3.18745,0.130727,3.22195,3.18874,1.3771,3.13147,3.24873,0.743636,2.33281,2.33853,78.7273,2.23199,2.16179,0.130727,2.10931,2.17505,1.3771,2.33281,2.33853,All
0.751313,2.38202,2.46265,79.0404,2.88077,2.7526,0.134992,2.81202,2.73327,1.39132,2.38202,2.46265,0.751313,3.02243,3.21287,79.0404,3.59188,3.39575,0.134992,3.5261,3.36531,1.39132,3.02243,3.21287,0.751313,3.13309,3.25046,79.0404,3.2781,3.18694,0.134992,3.24852,3.18822,1.39132,3.13309,3.25046,0.751313,2.28131,2.32991,79.0404,2.23261,2.15062,0.134992,2.15194,2.16331,1.39132,2.28131,2.32991,All
0.75899,2.37618,2.45712,79.3535,2.8822,2.75666,0.139258,2.85596,2.73709,1.40554,2.37618,2.45712,0.75899,3.06473,3.21482,79.3535,3.59565,3.40222,0.139258,3.5631,3.37142,1.40554,3.06473,3.21482,0.75899,3.13471,3.25219,79.3535,3.27529,3.18642,0.139258,3.27508,3.1877,1.40554,3.13471,3.25219,0.75899,2.22981,2.32129,79.3535,2.23322,2.13946,0.139258,2.19456,2.15158,1.40554,2.22981,2.32129,All
0.766667,2.37033,2.45159,79.6667,2.88363,2.76071,0.143523,2.87648,2.7409,1.41975,2.37033,2.45159,0.766667,3.10702,3.21676,79.6667,3.59943,3.40868,0.143523,3.58185,3.37752,1.41975,3.10702,3.21676,0.766667,3.13633,3.25393,79.6667,3.27248,3.18591,0.143523,3.2853,3.18718,1.41975,3.13633,3.25393,0.766667,2.17832,2.31267,79.6667,2.23384,2.1283,0.143523,2.21438,2.13985,1.41975,2.17832,2.31267,All
0.774343,2.36449,2.44605,79.9798,2.88507,2.76476,0.147788,2.8778,2.74472,1.43397,2.36449,2.44605,0.774343,3.14932,3.21871,79.9798,3.60321,3.41515,0.147788,3.58564,3.38362,1.43397,3.14932,3.21871,0.774343,3.13794,3.25566,79.9798,3.26967,3.1854,0.147788,3.28211,3.18667,1.43397,3.13794,3.25566,0.774343,2.12682,2.30404,79.9798,2.23445,2.11713,0.147788,2.2155,2.12812,1.43397,2.12682,2.30404,All
0.78202,2.35864,2.44052,80.2929,2.8865,2.76881,0.152054,2.87911,2.74853,1.44819,2.35864,2.44052,0.78202,3.19161,3.22066,80.2929,3.60698,3.42161,0.152054,3.58942,3.38972,1.44819,3.19161,3.22066,0.78202,3.13956,3.25739,80.2929,3.26686,3.18488,0.152054,3.27893,3.18615,1.44819,3.13956,3.25739,0.78202,2.07532,2.29542,80.2929,2.23507,2.10597,0.152054,2.21662,2.11638,1.44819,2.07532,2.29542,All
0.789697,2.3528,2.43499,80.6061,2.88793,2.77286,0.156319,2.88043,2.75235,1.4624,2.3528,2.43499,0.789697,3.2339,3.22261,80.6061,3.61076,3.42808,0.156319,3.59321,3.39582,1.4624,3.2339,3.22261,0.789697,3.14118,3.25912,80.6061,3.26405,3.18437,0.156319,3.27574,3.18563,1.4624,3.14118,3.25912,0.789697,2.02383,2.2868,80.6061,2.23568,2.0948,0.156319,2.21774,2.10465,1.4624,2.02383,2.2868,All
0.797374,2.34695,2.42946,80.9192,2.88937,2.77691,0.160585,2.88174,2.75616,1.47662,2.34695,2.42946,0.797374,3.2762,3.22456,80.9192,3.61454,3.43455,0.160585,3.59699,3.40192,1.47662,3.2762,3.22456,0.797374,3.1428,3.26086,80.9192,3.26124,3.18386,0.160585,3.27256,3.18511,1.47662,3.1428,3.26086,0.797374,1.97233,2.27818,80.9192,2.2363,2.08364,0.160585,2.21885,2.09292,1.47662,1.97233,2.27818,All
0.805051,2.34111,2.42392,81.2323,2.8908,2.78096,0.16485,2.88306,2.75998,1.49083,2.34111,2.42392,0.805051,3.31849,3.22651,81.2323,3.61831,3.44101,0.16485,3.60078,3.40802,1.49083,3.31849,3.22651,0.805051,3.14442,3.26259,81.2323,3.25842,3.18334,0.16485,3.26937,3.18459,1.49083,3.14442,3.26259,0.805051,1.92084,2.26956,81.2323,2.23691,2.07248,0.16485,2.21997,2.08119,1.49083,1.92084,2.26956,All
0.812727,2.33526,2.41839,81.5455,2.89223,2.78502,0.169115,2.88437,2.76379,1.50505,2.33526,2.41839,0.812727,3.36079,3.22846,81.5455,3.62209,3.44748,0.169115,3.60456,3.41412,1.50505,3.36079,3.22846,0.812727,3.14603,3.26432,81.5455,3.25561,3.18283,0.169115,3.26618,3.18407,1.50505,3.14603,3.26432,0.812727,1.86934,2.26094,81.5455,2.23753,2.06131,0.169115,2.22109,2.06946,1.50505,1.86934,2.26094,All
0.820404,2.32949,2.41286,81.8586,2.89366,2.78907,0.173381,2.88569,2.76761,1.51927,2.32949,2.41286,0.820404,3.40142,3.2304,81.8586,3.62586,3.45394,0.173381,3.60835,3.42022,1.51927,3.40142,3.2304,0.820404,3.14838,3.26606,81.8586,3.2528,3.18232,0.173381,3.263,3.18356,1.51927,3.14838,3.26606,0.820404,1.82222,2.25232,81.8586,2.23814,2.05015,0.173381,2.22221,2.05772,1.51927,1.82222,2.25232,All
0.828081,2.3251,2.40732,82.1717,2.8951,2.79312,0.177646,2.887,2.77142,1.53348,2.3251,2.40732,0.828081,3.41219,3.23235,82.1717,3.62964,3.46041,0.177646,3.61213,3.42632,1.53348,3.41219,3.23235,0.828081,3.16388,3.26779,82.1717,3.24999,3.1818,0.177646,3.25981,3.18304,1.53348,3.16388,3.26779,0.828081,1.85394,2.24369,82.1717,2.23876,2.03898,0.177646,2.22333,2.04599,1.53348,1.85394,2.24369,All
0.835758,2.3207,2.40179,82.4848,2.89653,2.79717,0.181911,2.88832,2.77524,1.5477,2.3207,2.40179,0.835758,3.42296,3.2343,82.4848,3.63342,3.46688,0.181911,3.61592,3.43243,1.5477,3.42296,3.2343,0.835758,3.17938,3.26952,82.4848,3.24718,3.18129,0.181911,3.25663,3.18252,1.5477,3.17938,3.26952,0.835758,1.88567,2.23507,82.4848,2.23938,2.02782,0.181911,2.22444,2.03426,1.5477,1.88567,2.23507,All
0.843434,2.3163,2.39626,82.798,2.89796,2.80122,0.186177,2.88963,2.77905,1.56192,2.3163,2.39626,0.843434,3.43373,3.23625,82.798,3.63719,3.47334,0.186177,3.6197,3.43853,1.56192,3.43373,3.23625,0.843434,3.19488,3.27125,82.798,3.24437,3.18078,0.186177,3.25344,3.182,1.56192,3.19488,3.27125,0.843434,1.91739,2.22645,82.798,2.23999,2.01666,0.186177,2.22556,2.02253,1.56192,1.91739,2.22645,All
0.851111,2.3119,2.39072,83.1111,2.89939,2.80527,0.190442,2.89095,2.78287,1.57613,2.3119,2.39072,0.851111,3.4445,3.2382,83.1111,3.64097,3.47981,0.190442,3.62349,3.44463,1.57613,3.4445,3.2382,0.851111,3.21038,3.27299,83.1111,3.24156,3.18027,0.190442,3.25025,3.18148,1.57613,3.21038,3.27299,0.851111,1.94911,2.21783,83.1111,2.24061,2.00549,0.190442,2.22668,2.0108,1.57613,1.94911,2.21783,All
0.858788,2.30751,2.38519,83.4242,2.90083,2.80932,0.194708,2.89226,2.78668,1.59035,2.30751,2.38519,0.858788,3.45527,3.24015,83.4242,3.64475,3.48627,0.194708,3.62728,3.45073,1.59035,3.45527,3.24015,0.858788,3.22588,3.27472,83.4242,3.23875,3.17975,0.194708,3.24707,3.18096,1.59035,3.22588,3.27472,0.858788,1.98084,2.20921,83.4242,2.24122,1.99433,0.194708,2.2278,1.99906,1.59035,1.98084,2.20921,All
0.866465,2.30311,2.37966,83.7374,2.90226,2.81337,0.198973,2.89358,2.7905,1.60456,2.30311,2.37966,0.866465,3.46604,3.2421,83.7374,3.64852,3.49274,0.198973,3.63106,3.45683,1.60456,3.46604,3.2421,0.866465,3.24138,3.27645,83.7374,3.23594,3.17924,0.198973,3.24388,3.18045,1.60456,3.24138,3.27645,0.866465,2.01256,2.20059,83.7374,2.24184,1.98316,0.198973,2.22891,1.98733,1.60456,2.01256,2.20059,All
0.874141,2.29871,2.37412,84.0505,2.90369,2.81743,0.203238,2.89489,2.79431,1.61878,2.29871,2.37412,0.874141,3.47681,3.24404,84.0505,3.6523,3.4992,0.203238,3.63485,3.46293,1.61878,3.47681,3.24404,0.874141,3.25688,3.27819,84.0505,3.23313,3.17873,0.203238,3.2407,3.17993,1.61878,3.25688,3.27819,0.874141,2.04428,2.19196,84.0505,2.24245,1.972,0.203238,2.23003,1.9756,1.61878,2.04428,2.19196,All
0.881818,2.29432,2.36859,84.3636,2.90513,2.82148,0.207504,2.89621,2.79813,1.633,2.29432,2.36859,0.881818,3.48758,3.24599,84.3636,3.65608,3.50567,0.207504,3.63863,3.46903,1.633,3.48758,3.24599,0.881818,3.27238,3.27992,84.3636,3.23032,3.17821,0.207504,3.23751,3.17941,1.633,3.27238,3.27992,0.881818,2.076,2.18334,84.3636,2.24307,1.96084,0.207504,2.23115,1.96387,1.633,2.076,2.18334,All
0.889495,2.28992,2.36306,84.6768,2.90656,2.82553,0.211769,2.89752,2.80194,1.64721,2.28992,2.36306,0.889495,3.49835,3.24794,84.6768,3.65985,3.51214,0.211769,3.64242,3.47513,1.64721,3.49835,3.24794,0.889495,3.28788,3.28165,84.6768,3.2275,3.1777,0.211769,3.23432,3.17889,1.64721,3.28788,3.28165,0.889495,2.10773,2.17472,84.6768,2.24368,1.94967,0.211769,2.23227,1.95214,1.64721,2.10773,2.17472,All
0.897172,2.28552,2.35753,84.9899,2.90799,2.82958,0.216034,2.89884,2.80576,1.66143,2.28552,2.35753,0.897172,3.50911,3.24989,84.9899,3.66363,3.5186,0.216034,3.6462,3.48123,1.66143,3.50911,3.24989,0.897172,3.30338,3.28338,84.9899,3.22469,3.17719,0.216034,3.23114,3.17837,1.66143,3.30338,3.28338,0.897172,2.13945,2.1661,84.9899,2.2443,1.93851,0.216034,2.23339,1.9404,1.66143,2.13945,2.1661,All
0.904848,2.28112,2.35199,85.303,2.90942,2.83363,0.2203,2.90015,2.80957,1.67565,2.28112,2.35199,0.904848,3.51988,3.25184,85.303,3.66741,3.52507,0.2203,3.64999,3.48733,1.67565,3.51988,3.25184,0.904848,3.31888,3.28512,85.303,3.22188,3.17667,0.2203,3.22795,3.17786,1.67565,3.31888,3.28512,0.904848,2.17117,2.15748,85.303,2.24491,1.92734,0.2203,2.2345,1.92867,1.67565,2.17117,2.15748,All
0.912525,2.27673,2.34646,85.6162,2.91086,2.83768,0.224565,2.90147,2.81339,1.68986,2.27673,2.34646,0.912525,3.53065,3.25379,85.6162,3.67118,3.53153,0.224565,3.65377,3.49344,1.68986,3.53065,3.25379,0.912525,3.33438,3.28685,85.6162,3.21907,3.17616,0.224565,3.22476,3.17734,1.68986,3.33438,3.28685,0.912525,2.20289,2.14886,85.6162,2.24553,1.91618,0.224565,2.23562,1.91694,1.68986,2.20289,2.14886,All
0.920202,2.27233,2.34093,85.9293,2.91229,2.84173,0.228831,2.90278,2.8172,1.70408,2.27233,2.34093,0.920202,3.54142,3.25574,85.9293,3.67496,3.538,0.228831,3.65756,3.49954,1.70408,3.54142,3.25574,0.920202,3.34988,3.28858,85.9293,3.21626,3.17565,0.228831,3.22158,3.17682,1.70408,3.34988,3.28858,0.920202,2.23462,2.14023,85.9293,2.24615,1.90502,0.228831,2.23674,1.90521,1.70408,2.23462,2.14023,All
0.927879,2.26793,2.33539,86.2424,2.91372,2.84579,0.233096,2.9041,2.82102,1.71829,2.26793,2.33539,0.927879,3.55219,3.25769,86.2424,3.67873,3.54446,0.233096,3.66134,3.50564,1.71829,3.55219,3.25769,0.927879,3.36538,3.29032,86.2424,3.21345,3.17513,0.233096,3.21839,3.1763,1.71829,3.36538,3.29032,0.927879,2.26634,2.13161,86.2424,2.24676,1.89385,0.233096,2.23786,1.89348,1.71829,2.26634,2.13161,All
0.935556,2.26353,2.32986,86.5556,2.91515,2.84984,0.237361,2.90541,2.82483,1.73251,2.26353,2.32986,0.935556,3.56296,3.25963,86.5556,3.68251,3.55093,0.237361,3.66513,3.51174,1.73251,3.56296,3.25963,0.935556,3.38088,3.29205,86.5556,3.21064,3.17462,0.237361,3.21521,3.17578,1.73251,3.38088,3.29205,0.935556,2.29806,2.12299,86.5556,2.24738,1.88269,0.237361,2.23897,1.88174,1.73251,2.29806,2.12299,All
0.943232,2.25914,2.32433,86.8687,2.91659,2.85389,0.241627,2.90673,2.82865,1.74673,2.25914,2.32433,0.943232,3.57373,3.26158,86.8687,3.68629,3.5574,0.241627,3.66892,3.51784,1.74673,3.57373,3.26158,0.943232,3.39638,3.29378,86.8687,3.20783,3.17411,0.241627,3.21202,3.17526,1.74673,3.39638,3.29378,0.943232,2.32979,2.11437,86.8687,2.24799,1.87152,0.241627,2.24009,1.87001,1.74673,2.32979,2.11437,All
0.950909,2.25474,2.31879,87.1818,2.91802,2.85794,0.245892,2.90804,2.83246,1.76094,2.25474,2.31879,0.950909,3.5845,3.26353,87.1818,3.69006,3.56386,0.245892,3.6727,3.52394,1.76094,3.5845,3.26353,0.950909,3.41188,3.29551,87.1818,3.20502,3.17359,0.245892,3.20883,3.17475,1.76094,3.41188,3.29551,0.950909,2.36151,2.10575,87.1818,2.24861,1.86036,0.245892,2.24121,1.85828,1.76094,2.36151,2.10575,All
0.958586,2.25034,2.31326,87.4949,2.91945,2.86199,0.250157,2.90935,2.83628,1.77516,2.25034,2.31326,0.958586,3.59527,3.26548,87.4949,3.69384,3.57033,0.250157,3.67649,3.53004,1.77516,3.59527,3.26548,0.958586,3.42738,3.29725,87.4949,3.20221,3.17308,0.250157,3.20565,3.17423,1.77516,3.42738,3.29725,0.958586,2.39323,2.09713,87.4949,2.24922,1.8492,0.250157,2.24233,1.84655,1.77516,2.39323,2.09713,All
0.966263,2.24594,2.30773,87.8081,2.92089,2.86604,0.254423,2.91067,2.84009,1.78938,2.24594,2.30773,0.966263,3.60604,3.26743,87.8081,3.69762,3.57679,0.254423,3.68027,3.53614,1.78938,3.60604,3.26743,0.966263,3.44288,3.29898,87.8081,3.19939,3.17257,0.254423,3.20246,3.17371,1.78938,3.44288,3.29898,0.966263,2.42495,2.08851,87.8081,2.24984,1.83803,0.254423,2.24344,1.83482,1.78938,2.42495,2.08851,All
0.973939,2.24155,2.30219,88.1212,2.92232,2.87009,0.258688,2.91198,2.84391,1.80359,2.24155,2.30219,0.973939,3.61681,3.26938,88.1212,3.70139,3.58326,0.258688,3.68406,3.54224,1.80359,3.61681,3.26938,0.973939,3.45838,3.30071,88.1212,3.19658,3.17205,0.258688,3.19928,3.17319,1.80359,3.45838,3.30071,0.973939,2.45668,2.07988,88.1212,2.25045,1.82687,0.258688,2.24456,1.82308,1.80359,2.45668,2.07988,All
0.981616,2.23715,2.29666,88.4343,2.92375,2.87415,0.262954,2.9133,2.84772,1.81781,2.23715,2.29666,0.981616,3.62758,3.27133,88.4343,3.70517,3.58972,0.262954,3.68784,3.54835,1.81781,3.62758,3.27133,0.981616,3.47388,3.30245,88.4343,3.19377,3.17154,0.262954,3.19609,3.17267,1.81781,3.47388,3.30245,0.981616,2.4884,2.07126,88.4343,2.25107,1.8157,0.262954,2.24568,1.81135,1.81781,2.4884,2.07126,All
0.989293,2.23275,2.29113,88.7475,2.92518,2.8782,0.267219,2.91461,2.85154,1.83202,2.23275,2.29113,0.989293,3.63835,3.27327,88.7475,3.70895,3.59619,0.267219,3.69163,3.55445,1.83202,3.63835,3.27327,0.989293,3.48938,3.30418,88.7475,3.19096,3.17103,0.267219,3.1929,3.17215,1.83202,3.48938,3.30418,0.989293,2.52012,2.06264,88.7475,2.25168,1.80454,0.267219,2.2468,1.79962,1.83202,2.52012,2.06264,All
0.99697,2.22835,2.28559,89.0606,2.92662,2.88225,0.271484,2.91593,2.85535,1.84624,2.22835,2.28559,0.99697,3.64911,3.27522,89.0606,3.71272,3.60266,0.271484,3.69541,3.56055,1.84624,3.64911,3.27522,0.99697,3.50488,3.30591,89.0606,3.18815,3.17051,0.271484,3.18972,3.17164,1.84624,3.50488,3.30591,0.99697,2.55184,2.05402,89.0606,2.2523,1.79338,0.271484,2.24792,1.78789,1.84624,2.55184,2.05402,All
1.00465,2.22396,2.28006,89.3737,2.92805,2.8863,0.27575,2.91724,2.85917,1.86046,2.22396,2.28006,1.00465,3.65988,3.27717,89.3737,3.7165,3.60912,0.27575,3.6992,3.56665,1.86046,3.65988,3.27717,1.00465,3.52038,3.30764,89.3737,3.18534,3.17,0.27575,3.18653,3.17112,1.86046,3.52038,3.30764,1.00465,2.58357,2.0454,89.3737,2.25292,1.78221,0.27575,2.24903,1.77615,1.86046,2.58357,2.0454,All
1.01232,2.21956,2.27453,89.6869,2.92948,2.89035,0.280015,2.91856,2.86298,1.87467,2.21956,2.27453,1.01232,3.67065,3.27912,89.6869,3.72028,3.61559,0.280015,3.70298,3.57275,1.87467,3.67065,3.27912,1.01232,3.53588,3.30938,89.6869,3.18253,3.16949,0.280015,3.18335,3.1706,1.87467,3.53588,3.30938,1.01232,2.61529,2.03678,89.6869,2.25353,1.77105,0.280015,2.25015,1.76442,1.87467,2.61529,2.03678,All
1.02,2.21516,2.269,90,2.93092,2.8944,0.28428,2.91987,2.8668,1.88889,2.21516,2.269,1.02,3.68142,3.28107,90,3.72405,3.62205,0.28428,3.70677,3.57885,1.88889,3.68142,3.28107,1.02,3.55138,3.31111,90,3.17972,3.16897,0.28428,3.18016,3.17008,1.88889,3.55138,3.31111,1.02,2.64701,2.02815,90,2.25415,1.75988,0.28428,2.25127,1.75269,1.88889,2.64701,2.02815,All
