parameter,value
Cl_pop,13.512987067542
V1_pop,25.0055673328763
beta_V1_ANTU_1,-0.222113641498646
beta_V1_logtCLCRMLMIN,-1.39234979159384
beta_V1_logtPROGDL,-0.45889119451169
Q_pop,23.4
beta_Q_LMP_1,0.920651534174637
beta_Q_logtAGEA,1.45609238574806
beta_Q_logtALBGDL,18.3367767768841
beta_Q_logtPROGDL,-18.1598820390173
V2_pop,2.60466087568329
beta_V2_SEXF_1,4.87702326758358
beta_V2_logtHCM,41.8263788987325
beta_V2_logtRAL,0.217393585599488
beta_V2_logtWTKG,-0.835720190483014
omega_Cl,0.259762461441427
omega_V1,0.0963146930177522
omega_Q,3.49556534822489e-8
omega_V2,4.5084200166315e-8
a,1.32644704763602
b,0.0426658391816388
