parameter,value
Cl_pop,12.8923891630245
beta_Cl_logtRAN,-0.0393618115765233
V1_pop,23.2374615182899
beta_V1_logtCLCRMLMIN,-3.22256359837609
Q_pop,23.4
beta_Q_LMP_1,0.928677517947581
beta_Q_logtAGEA,1.26460270653875
beta_Q_logtALBGDL,16.7250590009188
beta_Q_logtPROGDL,-16.9670879197734
V2_pop,3.38132139216378
beta_V2_SEXF_1,4.16438861531394
beta_V2_logtHCM,32.2169985867961
omega_Cl,0.251522687982595
omega_V1,0.27592678128281
omega_Q,1.70115017383034e-8
omega_V2,8.03097539409353e-8
a,1.45714156730678
b,0.0418728297552483
