time_pwRes,time_pwRes_spline,time_iwRes,time_iwRes_spline,time_npde,time_npde_spline,prediction_pwRes,prediction_pwRes_spline,prediction_iwRes,prediction_iwRes_spline,prediction_npde,prediction_npde_spline,split
31.833,0.738421,31.833,0.0764223,31.833,0.730799,3.47557,-0.107703,0.920985,0.118926,3.47557,-0.0860168,All
32.9374,0.66219,32.9374,0.041695,32.9374,0.645425,3.68646,-0.0639066,1.00981,0.114387,3.68646,-0.0430858,All
34.0801,0.593191,34.0801,0.0123651,34.0801,0.568873,3.91016,-0.028878,1.1072,0.109409,3.91016,-0.00905244,All
34.6997,0.557316,34.6997,-0.0025123,34.6997,0.529198,4.14742,0.00818915,1.21398,0.103952,4.14742,0.0269584,All
35.2624,0.53067,35.2624,-0.0121177,35.2624,0.50023,4.39909,0.0421456,1.33106,0.0981224,4.39909,0.059763,All
36.4858,0.474012,36.4858,-0.0321655,36.4858,0.438761,4.66602,0.0644973,1.45943,0.0921645,4.66602,0.0808229,All
37.5664,0.434217,37.5664,-0.0432846,37.5664,0.396613,4.72816,0.0697002,1.60019,0.0857972,4.72816,0.0857252,All
37.7516,0.427964,37.7516,-0.0448249,37.7516,0.390063,4.94915,0.0829087,1.75451,0.0789136,4.94915,0.0978522,All
39.0613,0.383752,39.0613,-0.0557169,39.0613,0.343743,5.24946,0.0904444,1.92373,0.0719122,5.24946,0.103895,All
40.4164,0.368289,40.4164,-0.0493997,40.4164,0.331103,5.568,0.0984374,2.10926,0.0645772,5.568,0.110304,All
40.433,0.368106,40.433,-0.0493188,40.433,0.330955,5.90586,0.0964538,2.31268,0.0569756,5.90586,0.106692,All
41.8186,0.3528,41.8186,-0.0425669,41.8186,0.318619,5.98075,0.0937981,2.53573,0.0489805,5.98075,0.103686,All
43.2694,0.336774,43.2694,-0.0354972,43.2694,0.305701,6.26423,0.0837445,2.74164,0.0424093,6.26423,0.0923064,All
43.2997,0.336439,43.2997,-0.0353495,43.2997,0.305431,6.64434,0.0702639,2.78028,0.0412985,6.64434,0.0770483,All
44.7706,0.320191,44.7706,-0.0281822,44.7706,0.292336,7.04751,0.0532109,3.04842,0.0335899,7.04751,0.0582349,All
46.1664,0.304772,46.1664,-0.0213803,46.1664,0.279908,7.23334,0.042083,3.34242,0.0251378,7.23334,0.0464439,All
46.3238,0.303034,46.3238,-0.0206133,46.3238,0.278506,7.47515,0.0276019,3.66478,0.0165877,7.47515,0.0310999,All
47.9309,0.285281,47.9309,-0.0127819,47.9309,0.264197,7.92874,0.000438861,4.01823,0.00873154,7.92874,0.00231834,All
49.0331,0.277816,49.0331,-0.00539946,49.0331,0.259643,8.40985,-0.0264486,4.40576,0.00113255,8.40985,-0.0260238,All
49.5938,0.277698,49.5938,-0.000263256,49.5938,0.261371,8.48593,-0.0301411,4.56231,-0.00167504,8.48593,-0.029888,All
51.3143,0.277578,51.3143,0.0145256,51.3143,0.266604,8.92016,-0.0305728,4.83067,-0.00609213,8.92016,-0.0300628,All
51.8998,0.27722,51.8998,0.0187008,51.8998,0.267801,9.46143,-0.0290104,5.29655,-0.0128828,9.46143,-0.0280542,All
53.0946,0.276167,53.0946,0.0265061,53.0946,0.269698,9.73851,-0.0282106,5.80737,-0.0191857,9.73851,-0.0270259,All
54.7664,0.272363,54.7664,0.0341826,54.7664,0.269036,10.0355,-0.0273532,6.36746,-0.0251154,10.0355,-0.0259236,All
54.9366,0.271752,54.9366,0.03467,54.9366,0.268655,10.6445,-0.0255954,6.38297,-0.0252647,10.6445,-0.0236639,All
56.8425,0.259242,56.8425,0.0343692,56.8425,0.256985,10.9911,-0.0245949,6.98156,-0.0304476,10.9911,-0.0223776,All
57.6331,0.252519,57.6331,0.0327309,57.6331,0.250155,11.2904,-0.023731,7.65489,-0.0357239,11.2904,-0.021267,All
58.8145,0.242475,58.8145,0.030283,58.8145,0.239949,11.9755,-0.0217534,8.20363,-0.0392176,11.9755,-0.0187246,All
60.4998,0.228146,60.4998,0.0267909,60.4998,0.225389,12.2437,-0.0209793,8.39315,-0.0403888,12.2437,-0.0177293,All
60.855,0.225126,60.855,0.026055,60.855,0.222321,12.7022,-0.0196559,9.20262,-0.0439596,12.7022,-0.016028,All
62.9662,0.207176,62.9662,0.0216804,62.9662,0.204081,13.4729,-0.017431,10.0243,-0.0469474,13.4729,-0.0131677,All
63.3665,0.203773,63.3665,0.020851,63.3665,0.200623,13.4963,-0.0173636,10.0902,-0.0471219,13.4963,-0.013081,All
65.1507,0.185853,65.1507,0.0156516,65.1507,0.182015,14.2905,-0.0150712,11.0633,-0.0490578,14.2905,-0.0101339,All
66.2332,0.172525,66.2332,0.0115982,66.2332,0.168008,14.7489,-0.0137479,11.8449,-0.0495402,14.7489,-0.00843276,All
67.4109,0.157557,67.4109,0.00752371,67.4109,0.152409,15.1576,-0.0125682,12.1303,-0.0495011,15.1576,-0.00691603,All
69.0998,0.135211,69.0998,0.00284367,69.0998,0.129521,16.0015,-0.0101323,13.3002,-0.0482138,16.0015,-0.00378447,All
69.7496,0.126453,69.7496,0.00130096,69.7496,0.120631,16.0773,-0.00991323,13.6656,-0.0473249,16.0773,-0.00350287,All
71.9665,0.0958452,71.9665,-0.00239526,71.9665,0.0900247,17.0529,0.000863912,14.5829,-0.0450936,17.0529,0.00794339,All
72.1695,0.0930188,72.1695,-0.00242012,72.1695,0.0872747,17.254,0.00418302,15.4863,-0.0423656,17.254,0.0113264,All
74.6732,0.0581468,74.6732,-0.0027268,74.6732,0.053345,18.0877,0.00533424,15.9893,-0.0404382,18.0877,0.0110732,All
74.8332,0.0559187,74.8332,-0.00274639,74.8332,0.0511771,18.5066,0.00591283,17.3069,-0.0345933,18.5066,0.0109459,All
77.2639,0.0220649,77.2639,-0.00304412,77.2639,0.0182382,19.1852,0.00684994,17.5314,-0.0335385,19.1852,0.0107398,All
77.6999,0.0159922,77.6999,-0.00309752,77.6999,0.0123295,19.7592,0.00764263,19.1276,-0.0251384,19.7592,0.0105654,All
79.9444,-0.0152687,79.9444,-0.00337244,79.9444,-0.0180866,20.3494,0.00845761,19.2222,-0.0246298,20.3494,0.0103862,All
80.5666,-0.0239343,80.5666,-0.00344865,80.5666,-0.0265181,21.0118,0.00937243,20.9482,-0.0148976,21.0118,0.010185,All
82.7179,-0.0518377,82.7179,-0.00136296,82.7179,-0.0532837,21.5842,0.0101628,21.076,-0.014147,21.5842,0.0100111,All
83.4332,-0.0607616,83.4332,-0.000554057,83.4332,-0.0618408,22.2644,0.0111022,22.7689,-0.00412162,22.2644,0.00980449,All
85.5876,-0.0863699,85.5876,0.00212983,85.5876,-0.0864196,22.8939,0.0119715,23.1087,-0.00211658,22.8939,0.00961329,All
86.2999,-0.0944491,86.2999,0.0030797,86.2999,-0.094182,23.517,0.012832,24.5896,0.00640124,23.517,0.00942402,All
88.5569,-0.118811,88.5569,0.00623136,88.5569,-0.117613,24.2831,0.01389,25.3374,0.0103356,24.2831,0.00919133,All
89.1666,-0.125071,89.1666,0.00710694,89.1666,-0.12364,24.7696,0.0145618,26.4102,0.0159617,24.7696,0.00904355,All
91.6292,-0.149217,91.6292,0.0106581,91.6292,-0.146909,25.7566,0.0159248,27.781,0.0221636,25.7566,0.00874376,All
92.0333,-0.152931,92.0333,0.0112292,92.0333,-0.150493,26.0222,0.0162917,28.2309,0.0240935,26.0222,0.00866308,All
94.8081,-0.177695,94.8081,0.0150342,94.8081,-0.174398,27.2748,0.0180215,30.0515,0.0299781,27.2748,0.0082826,All
94.9,-0.178488,94.9,0.0151558,94.9,-0.175164,27.3194,0.0180832,30.4603,0.0309088,27.3194,0.00826903,All
97.7666,-0.20225,97.7666,0.018669,97.7666,-0.198125,28.5274,0.0167532,31.8722,0.0332758,28.5274,0.00492665,All
98.0973,-0.204867,98.0973,0.019029,98.0973,-0.200655,28.9772,0.0142724,33.398,0.0344665,28.9772,0.00176509,All
100.633,-0.224177,100.633,0.0213469,100.633,-0.219324,29.7799,0.0101524,33.6929,0.0345878,29.7799,-0.0032366,All
101.501,-0.230636,101.501,0.022043,101.501,-0.225569,30.7355,0.00550278,35.5135,0.0337901,30.7355,-0.00869976,All
103.5,-0.244908,103.5,0.0230352,103.5,-0.23936,31.0325,0.00405744,36.619,0.0324251,31.0325,-0.010398,All
105.022,-0.255396,105.022,0.021426,105.022,-0.249423,32.2851,-0.00203754,37.3342,0.0314453,32.2851,-0.0175594,All
106.367,-0.264537,106.367,0.0192156,106.367,-0.258169,32.6005,-0.00357221,39.1548,0.0277018,32.6005,-0.0193625,All
108.665,-0.280164,108.665,0.0154371,108.665,-0.27312,33.5377,-0.00446525,40.1507,0.0251617,33.5377,-0.0201357,All
109.233,-0.284025,109.233,0.0145036,109.233,-0.276814,34.5787,-0.00510074,40.9755,0.0228825,34.5787,-0.0205488,All
112.1,-0.303512,112.1,0.00979161,112.1,-0.295458,34.7903,-0.00522991,42.7962,0.0173746,34.7903,-0.0206327,All
