parameter,value,se_sa,rse_sa
Cl_pop,13.5021989642072,0.917023832347288,6.79166286008829
V1_pop,24.0236618397863,3.46345574085714,14.4168518686073
Q_pop,24.9072760383701,15.4496013453595,62.0284663869271
V2_pop,13.0203186422337,3.98786513143994,30.6280148820982
omega_Cl,0.258993138584282,0.0485968367671315,18.7637545275421
omega_V1,0.267353526676367,0.149168143647563,55.7943429817298
omega_Q,0.972764740689168,0.353491342601697,36.3388317663797
omega_V2,0.862620619652185,0.23708791362711,27.4846100621506
a,1.57158884457552,0.285801453960878,18.1855104754241
b,0.0408744733034898,0.0173540846106189,42.4570231933417
