parameter,value
Cl_pop,12.739998191854
beta_Cl_LMP_1,0.214341843074184
V1_pop,22.1458108046691
beta_V1_logtPROGDL,-1.77885792357079
beta_V1_logtSCRMGDL,0.624650283063015
Q_pop,22.3987830719831
V2_pop,13.0779622062502
omega_Cl,0.240173298477206
omega_V1,0.217709792189525
omega_Q,0.892144108878543
omega_V2,0.863264553501748
a,1.54595981007794
b,0.0376485324371282
