iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,680.636,1,20.56,24.431,12.7157,1,0.3,-0.410671,1,1,1,1
2,682.804,1,27.5064,21.4179,12.8483,0.95,0.285,-0.695501,0.974679,0.974679,0.974679,0.974679
3,680.349,1,24.0206,21.7069,12.4319,0.9025,0.27075,-0.540194,0.95,0.95,0.95,0.95
4,665.238,1,26.1454,22.0221,12.1868,0.857375,0.257212,-0.626713,0.925945,0.925945,0.925945,0.925945
5,649.738,1,25.235,23.2744,11.9169,0.814506,0.244352,-0.600962,0.9025,0.9025,0.9025,0.9025
6,635.711,1,23.5929,21.815,11.4355,0.773781,0.232134,-0.548042,0.879648,0.879648,0.879648,0.879648
7,632.537,1,23.808,21.8514,12.2276,0.735092,0.220528,-0.563665,0.857375,0.857375,0.857375,0.857375
8,627.059,1,25.9943,20.4474,14.6723,0.698337,0.209501,-0.634491,0.835666,0.835666,0.835666,0.835666
9,622.848,1,24.1194,21.2811,13.8204,0.66342,0.199026,-0.563649,0.814506,0.814506,0.814506,0.814506
10,622.642,1,22.7625,20.6022,11.1417,0.630249,0.189075,-0.53711,0.793882,0.793882,0.793882,0.814366
11,621.274,1,23.4412,20.723,11.7756,0.598737,0.179621,-0.577407,0.773781,0.777716,0.773781,0.793746
12,613.712,1,22.8054,20.2472,11.9269,0.5688,0.17064,-0.537975,0.754188,0.794959,0.754188,0.773648
13,610.155,1,23.0701,20.8097,12.6467,0.54036,0.162108,-0.544377,0.735092,0.86545,0.735092,0.875058
14,602.446,1,24.7649,20.5403,13.8193,0.513342,0.154003,-0.600894,0.716479,0.843536,0.716479,0.890741
15,591.305,1,24.3995,21.0638,14.0624,0.487675,0.146302,-0.586763,0.698337,0.822178,0.698337,0.868187
16,580.675,1,24.1061,20.9953,14.8469,0.463291,0.138987,-0.571778,0.680655,0.80136,0.680655,0.846204
17,585.374,1,24.8879,20.5887,13.6494,0.440127,0.132038,-0.601129,0.66342,0.784067,0.66342,0.824778
18,580.45,1,24.8709,21.5858,13.1247,0.41812,0.125436,-0.597476,0.646622,0.828905,0.646622,0.92041
19,567.874,1,25.263,21.4434,14.0317,1.27278,0.110543,-0.619763,0.630249,0.855325,0.630249,0.988396
20,569.872,1,24.5606,21.2298,15.6687,1.56541,0.102815,-0.583884,0.614291,0.833668,0.614291,1.03982
21,560.185,1,24.3353,21.6531,13.5058,1.48714,0.0976741,-0.566199,0.598737,0.812559,0.598737,1.01349
22,542.723,1,25.4724,21.8562,14.1967,1.41278,0.0927904,-0.625292,0.583577,0.791985,0.583577,0.987825
23,551.073,1,24.6473,21.7412,13.8106,1.34214,0.0881509,-0.59272,0.5688,0.919141,0.5688,0.962813
24,542.526,1,25.3005,21.3916,13.9695,1.66229,0.0764545,-0.605631,0.554398,0.933627,0.554398,0.938434
25,529.74,1,25.0939,21.4502,14.4966,1.57917,0.0726318,-0.602151,0.54036,1.00396,0.54036,0.914672
26,535.683,1,25.0724,21.9499,13.1154,1.82674,0.0626535,-0.603144,0.526678,1.04389,0.526678,0.891512
27,525.63,1,25.584,22.6319,13.6122,1.7354,0.0595208,-0.615461,0.513342,1.02719,0.513342,0.889358
28,510.141,1,26.5126,22.821,12.2968,1.64863,0.0565448,-0.646937,0.500344,1.00118,0.500344,0.866839
29,507.591,1,25.3064,22.5547,13.6765,1.87977,0.0449077,-0.601902,0.487675,0.975833,0.487675,0.84489
30,505.391,1,25.9554,22.9822,12.6562,1.93891,0.0417969,-0.620201,0.475327,0.951124,0.475327,0.823497
31,498.173,1,26.2008,22.4302,13.0469,1.84197,0.039707,-0.632666,0.463291,0.952084,0.463291,0.861406
32,490.394,1,25.8083,22.2679,12.6806,1.80057,0.0359921,-0.631579,0.45156,0.97156,0.45156,0.839595
33,492.655,1,27.1195,22.4007,12.1528,1.95856,0.0280628,-0.662441,0.440127,1.02635,0.440127,0.818336
34,491.501,1,26.1921,22.6639,11.9177,2.02139,0.0238669,-0.6385,0.428982,1.01143,0.428982,0.797615
35,484.851,1,26.6469,22.2964,12.1285,2.01159,0.0215488,-0.646237,0.41812,0.985823,0.41812,0.777419
36,472.905,1,26.8702,22.2616,11.3068,1.91101,0.0204714,-0.656205,0.407533,0.960861,0.407533,0.828145
37,474.8,1,26.8719,22.1686,11.8541,1.97965,0.0156189,-0.649536,0.397214,0.936531,0.397214,0.807175
38,473.778,1,26.3201,22.0916,12.3274,1.92164,0.0183064,-0.642903,0.387157,0.936951,0.387157,0.807328
39,472.292,1,26.2596,21.9535,12.1193,1.92148,0.0124158,-0.640015,0.377354,0.930621,0.377354,0.891333
40,467.883,1,25.4045,21.7874,12.7603,1.92157,0.0157759,-0.614086,0.367799,0.907057,0.367799,0.868764
41,462.422,1,25.8086,21.8562,12.8245,1.95744,1.83815e-07,-0.621313,0.358486,0.88409,0.358486,0.846766
42,463.088,1,25.6256,21.8663,13.2521,1.95545,2.91675e-06,-0.611427,0.349409,0.861704,0.349409,0.835445
43,456.686,1,25.7787,21.6744,11.9521,1.93255,2.22045e-16,-0.616617,0.340562,0.8639,0.340562,0.814292
44,461.964,1,25.066,21.4923,11.2207,1.93921,0.0139042,-0.591274,0.331938,0.847927,0.331938,0.793673
45,463.419,1,25.5867,21.7139,11.7449,1.93925,0.0148651,-0.61235,0.323534,0.892411,0.323534,0.800542
46,463.35,1,26.5748,22.0607,11.2725,1.97841,1.59345e-08,-0.645161,0.315341,0.869815,0.316308,0.872566
47,451.916,1,26.5929,22.0319,10.8793,1.90704,2.22045e-16,-0.644167,0.307357,0.847791,0.30877,0.850472
48,457.111,1,26.7229,22.1992,11.0897,1.93511,2.22045e-16,-0.651281,0.299574,0.833513,0.328046,0.849005
49,475.724,1,26.5295,22.0687,10.3608,2.03625,0.0161601,-0.639927,0.291989,0.860788,0.31974,0.936824
50,475.898,1,25.8577,22.6875,8.97495,2.03619,0.0149003,-0.623758,0.284596,0.840719,0.321365,1.01859
51,470.164,1,25.2462,22.7378,9.29991,1.98958,0.00656754,-0.591696,0.27739,0.905746,0.328134,1.00116
52,473.341,1,25.111,22.6967,9.65766,2.02053,2.22045e-16,-0.593821,0.270366,0.89654,0.323228,1.09534
53,470.466,1,24.9667,22.843,10.5487,1.90717,0.0196008,-0.598311,0.26352,0.873839,0.319899,1.06761
54,463.031,1,24.6911,23.0384,10.663,1.87412,0.0216549,-0.589969,0.256848,0.851713,0.311799,1.04058
55,464.23,1,24.5668,22.3434,10.4065,1.87411,0.0217478,-0.586657,0.250344,0.873871,0.309849,1.01423
56,467.522,1,24.8022,22.7989,10.3786,1.9192,0.0206643,-0.587801,0.244005,0.882582,0.302003,0.988547
57,468.303,1,24.676,22.5199,9.8696,1.95135,0.0204235,-0.584914,0.237827,0.860235,0.301416,0.963516
58,463.703,1,24.6352,22.8298,10.9048,1.96324,0.014017,-0.583173,0.231805,0.838453,0.302299,0.966668
59,458.826,1,25.0467,22.7921,10.72,1.94891,2.22045e-16,-0.598685,0.225936,0.920779,0.300894,0.944158
60,459.723,1,25.2034,22.6367,10.6714,1.88428,0.0119643,-0.593727,0.220375,0.947264,0.307306,0.952196
61,454.688,1,24.9985,22.6775,11.7837,1.89302,4.42058e-08,-0.594217,0.214903,0.925185,0.310581,0.953138
62,447.856,1,25.1601,22.6339,11.281,1.88375,1.66477e-06,-0.605705,0.209461,0.901759,0.311233,0.929004
63,443.912,1,25.3808,22.5011,11.0463,1.82322,2.22045e-16,-0.609923,0.210065,0.878926,0.30562,0.914082
64,449.806,1,24.828,22.659,10.9332,1.88284,2.22045e-16,-0.597305,0.215361,0.90387,0.304571,0.890937
65,444.51,1,25.0771,22.714,11.0269,1.85358,2.22045e-16,-0.605989,0.209908,0.880984,0.308687,0.926706
66,452.777,1,25.6705,23.1155,11.287,1.91219,2.22045e-16,-0.628355,0.209401,0.858677,0.312524,0.952486
