parameter,value,se_sa,rse_sa
Cl_pop,13.5055529091651,0.917436506990503,6.79303182299121
V1_pop,24.2656658578586,2.70498405488437,11.1473720553535
Q_pop,24.614901549894,11.9090782610567,48.3815799015778
V2_pop,12.8655199021472,3.98380989882916,30.965012911482
omega_Cl,0.259179414880016,0.0487911249733807,18.8252315470223
omega_V1,0.269284562335564,0.0745685680187856,27.6913638762044
omega_Q,0.958730821320195,0.334027247762745,34.8405663336015
omega_V2,0.885194694707646,0.253039305061642,28.5857231832161
a,1.55121146534279,0.27667039790903,17.835762827339
b,0.0426674624608896,0.016531192426742,38.7442596144428
