parameter,value,se_sa,rse_sa
Cl_pop,13.5171833967686,0.91963743319434,6.80346937820038
V1_pop,24.7061765273673,2.79960652506174,11.3316057705675
Q_pop,22.3501435800438,11.3791062960234,50.9129002025008
V2_pop,12.7019648889503,3.85046269574465,30.3139138661471
omega_Cl,0.259668203322779,0.0486866710234084,18.7495697973035
omega_V1,0.268293866809129,0.0983030867847257,36.6400797580144
omega_Q,1.00797796157053,0.402390751406453,39.9205902061082
omega_V2,0.94768920480737,0.310011778290076,32.7123889052941
a,1.50341796035388,0.274780149220409,18.2770298391095
b,0.0443194206340071,0.0168065231967112,37.9213513089457
