parameter,value,se_sa,rse_sa
Cl_pop,25.4652864064112,5.30040514799113,20.8142373244885
beta_Cl_tSCRMGDL,-0.586670854603909,0.187998512695715,32.0449722737023
V1_pop,23.5493318248034,2.77515989184982,11.7844527925284
Q_pop,23.4,,
V2_pop,10.9922545683985,4.0984230878147,37.2846449498832
omega_Cl,0.203848354932532,0.0411022374497974,20.1631440505866
omega_V1,0.291745193646637,0.117324980289356,40.2148802600193
omega_Q,0.777768575757529,0.524452577675663,67.4304149103554
omega_V2,0.698582352221345,0.209907515238525,30.0476407070781
a,1.93884760002743,0.225686230924075,11.6402254061063
