parameter,value,se_sa,rse_sa
Cl_pop,20.6260762319656,4.07769502021357,19.7696109252913
beta_Cl_tSCRMGDL,-0.414108453152672,0.183856413380002,44.3981309679322
V1_pop,23.7844252005648,2.45092180919379,10.3047342474166
Q_pop,23.4,,
V2_pop,13.2865414352027,4.19281194346007,31.5568348912171
omega_Cl,0.224867420632442,0.0435187563511984,19.3530731258452
omega_V1,0.289135330689211,0.0828728259855857,28.6622965751166
omega_Q,0.952471097272191,0.336990962920822,35.3807022476525
omega_V2,0.790274422102224,0.274815957379612,34.7747503517284
a,1.87763987904651,0.223585693892455,11.9078049197589
