pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-1.80704,0.0544998,-5.92655,0.00279522,-1.6617,0.0348394,All
-1.58277,0,-5.51579,0,-1.31088,0.0696789,All
-1.35851,0,-5.10504,0,-0.960069,0.174197,All
-1.13425,0,-4.69428,0.00279522,-0.609253,0.278715,All
-0.909989,0.0544998,-4.28353,0.00279522,-0.258438,0.418073,All
-0.685727,0.0544998,-3.87277,0.00279522,0.0923783,1.56777,All
-0.461465,0,-3.46202,0.0111809,0.443194,0.383234,All
-0.237204,0.326999,-3.05126,0,0.79401,0.139358,All
-0.0129418,2.50699,-2.64051,0.0111809,1.14483,0,All
0.21132,1.90749,-2.22975,0.0195665,1.49564,0.0696789,All
,,-1.819,0.0251569,,,All
,,-1.40824,0.0447235,,,All
,,-0.99749,0.12858,,,All
,,-0.586735,0.19846,,,All
,,-0.17598,1.14045,,,All
,,0.234774,0.503139,,,All
,,0.645529,0.18728,,,All
,,1.05628,0.0810613,,,All
,,1.46704,0.0531091,,,All
,,1.87779,0.0195665,,,All
,,2.28855,0.0139761,,,All
,,2.6993,0.0111809,,,All
,,3.11006,0.0111809,,,All
,,3.52081,0.0111809,,,All
,,3.93157,0.00838565,,,All
,,4.34232,0.00279522,,,All
,,4.75307,0.00279522,,,All
,,5.16383,0.00559043,,,All
,,5.57458,0.00559043,,,All
,,5.98534,0.00838565,,,All
