Cl_vs_Q2_abscissa,Cl_vs_Q2_spline,Cl_vs_Q2_regression,Cl_vs_Q3_abscissa,Cl_vs_Q3_spline,Cl_vs_Q3_regression,Cl_vs_V1_abscissa,Cl_vs_V1_spline,Cl_vs_V1_regression,Cl_vs_V2_abscissa,Cl_vs_V2_spline,Cl_vs_V2_regression,Cl_vs_V3_abscissa,Cl_vs_V3_spline,Cl_vs_V3_regression,Q2_vs_Cl_abscissa,Q2_vs_Cl_spline,Q2_vs_Cl_regression,Q2_vs_Q3_abscissa,Q2_vs_Q3_spline,Q2_vs_Q3_regression,Q2_vs_V1_abscissa,Q2_vs_V1_spline,Q2_vs_V1_regression,Q2_vs_V2_abscissa,Q2_vs_V2_spline,Q2_vs_V2_regression,Q2_vs_V3_abscissa,Q2_vs_V3_spline,Q2_vs_V3_regression,Q3_vs_Cl_abscissa,Q3_vs_Cl_spline,Q3_vs_Cl_regression,Q3_vs_Q2_abscissa,Q3_vs_Q2_spline,Q3_vs_Q2_regression,Q3_vs_V1_abscissa,Q3_vs_V1_spline,Q3_vs_V1_regression,Q3_vs_V2_abscissa,Q3_vs_V2_spline,Q3_vs_V2_regression,Q3_vs_V3_abscissa,Q3_vs_V3_spline,Q3_vs_V3_regression,V1_vs_Cl_abscissa,V1_vs_Cl_spline,V1_vs_Cl_regression,V1_vs_Q2_abscissa,V1_vs_Q2_spline,V1_vs_Q2_regression,V1_vs_Q3_abscissa,V1_vs_Q3_spline,V1_vs_Q3_regression,V1_vs_V2_abscissa,V1_vs_V2_spline,V1_vs_V2_regression,V1_vs_V3_abscissa,V1_vs_V3_spline,V1_vs_V3_regression,V2_vs_Cl_abscissa,V2_vs_Cl_spline,V2_vs_Cl_regression,V2_vs_Q2_abscissa,V2_vs_Q2_spline,V2_vs_Q2_regression,V2_vs_Q3_abscissa,V2_vs_Q3_spline,V2_vs_Q3_regression,V2_vs_V1_abscissa,V2_vs_V1_spline,V2_vs_V1_regression,V2_vs_V3_abscissa,V2_vs_V3_spline,V2_vs_V3_regression,V3_vs_Cl_abscissa,V3_vs_Cl_spline,V3_vs_Cl_regression,V3_vs_Q2_abscissa,V3_vs_Q2_spline,V3_vs_Q2_regression,V3_vs_Q3_abscissa,V3_vs_Q3_spline,V3_vs_Q3_regression,V3_vs_V1_abscissa,V3_vs_V1_spline,V3_vs_V1_regression,V3_vs_V2_abscissa,V3_vs_V2_spline,V3_vs_V2_regression
-8.54713e-09,0.139633,0.139633,-2.0309,-0.0290835,0.0209547,-3.25634e-09,0.191721,0.191721,-5.30448e-09,0.126686,0.126686,-9.66558e-10,0.048697,0.048697,-0.342813,2.61002e-09,1.94374e-09,-2.0309,-2.22711e-09,-2.28749e-09,-3.25634e-09,-3.24384e-09,-3.24384e-09,-5.30448e-09,-3.87166e-09,-3.87166e-09,-9.66558e-10,-1.62998e-09,-1.62998e-09,-0.342813,0.997129,0.296831,-8.54713e-09,-0.40073,-0.40073,-3.25634e-09,1.79421,1.79421,-5.30448e-09,-0.221908,-0.221908,-9.66558e-10,-0.954859,-0.954859,-0.342813,1.35531e-09,1.54299e-09,-8.54713e-09,-1.74644e-11,-1.74644e-11,-2.0309,1.40456e-09,1.09717e-09,-5.30448e-09,-8.99339e-11,-8.99339e-11,-9.66558e-10,1.2948e-09,1.2948e-09,-0.342813,5.99278e-10,9.97504e-10,-8.54713e-09,-1.97268e-09,-1.97268e-09,-2.0309,-7.49654e-10,-9.50822e-10,-3.25634e-09,-1.79679e-09,-1.79679e-09,-9.66558e-10,-1.57977e-09,-1.57977e-09,-0.342813,2.78165e-10,1.71906e-11,-8.54713e-09,-1.00181e-10,-1.00181e-10,-2.0309,-1.82682e-10,-2.51701e-10,-3.25634e-09,2.68402e-10,2.68402e-10,-5.30448e-09,-2.44399e-10,-2.44399e-10
-8.37202e-09,0.13612,0.13612,-1.96564,-0.0302025,0.0203051,-3.18459e-09,0.187944,0.187944,-5.20401e-09,0.123906,0.123906,-9.45073e-10,0.0475105,0.0475105,-0.33464,2.49891e-09,1.85883e-09,-1.96564,-2.25628e-09,-2.26617e-09,-3.18459e-09,-3.21184e-09,-3.21184e-09,-5.20401e-09,-3.82208e-09,-3.82208e-09,-9.45073e-10,-1.62991e-09,-1.62991e-09,-0.33464,0.925789,0.289542,-8.37202e-09,-0.390834,-0.390834,-3.18459e-09,1.75851,1.75851,-5.20401e-09,-0.21722,-0.21722,-9.45073e-10,-0.931427,-0.931427,-0.33464,1.29331e-09,1.51507e-09,-8.37202e-09,-7.68448e-12,-7.68448e-12,-1.96564,1.39012e-09,1.07366e-09,-5.20401e-09,-7.97956e-11,-7.97956e-11,-9.45073e-10,1.27185e-09,1.27185e-09,-0.33464,6.56869e-10,9.55788e-10,-8.37202e-09,-1.94191e-09,-1.94191e-09,-1.96564,-7.97524e-10,-9.44553e-10,-3.18459e-09,-1.7762e-09,-1.7762e-09,-9.45073e-10,-1.55936e-09,-1.55936e-09,-0.33464,2.64119e-10,1.44058e-11,-8.37202e-09,-1.00174e-10,-1.00174e-10,-1.96564,-1.88958e-10,-2.468e-10,-3.18459e-09,2.61113e-10,2.61113e-10,-5.20401e-09,-2.41207e-10,-2.41207e-10
-8.1969e-09,0.132608,0.132608,-1.90037,-0.0312607,0.0196556,-3.11285e-09,0.184166,0.184166,-5.10355e-09,0.121126,0.121126,-9.23587e-10,0.0463239,0.0463239,-0.326468,2.3878e-09,1.77391e-09,-1.90037,-2.28503e-09,-2.24485e-09,-3.11285e-09,-3.17985e-09,-3.17985e-09,-5.10355e-09,-3.77249e-09,-3.77249e-09,-9.23587e-10,-1.62984e-09,-1.62984e-09,-0.326468,0.854449,0.282253,-8.1969e-09,-0.380939,-0.380939,-3.11285e-09,1.72281,1.72281,-5.10355e-09,-0.212532,-0.212532,-9.23587e-10,-0.907995,-0.907995,-0.326468,1.23132e-09,1.48716e-09,-8.1969e-09,2.09541e-12,2.09541e-12,-1.90037,1.37525e-09,1.05015e-09,-5.10355e-09,-6.96573e-11,-6.96573e-11,-9.23587e-10,1.2489e-09,1.2489e-09,-0.326468,7.1446e-10,9.14073e-10,-8.1969e-09,-1.91114e-09,-1.91114e-09,-1.90037,-8.45103e-10,-9.38284e-10,-3.11285e-09,-1.75562e-09,-1.75562e-09,-9.23587e-10,-1.53895e-09,-1.53895e-09,-0.326468,2.50073e-10,1.16209e-11,-8.1969e-09,-1.00167e-10,-1.00167e-10,-1.90037,-1.95205e-10,-2.41899e-10,-3.11285e-09,2.53824e-10,2.53824e-10,-5.10355e-09,-2.38015e-10,-2.38015e-10
-8.02179e-09,0.129096,0.129096,-1.83511,-0.032319,0.019006,-3.0411e-09,0.180389,0.180389,-5.00308e-09,0.118346,0.118346,-9.02102e-10,0.0451374,0.0451374,-0.318296,2.2767e-09,1.68899e-09,-1.83511,-2.31378e-09,-2.22353e-09,-3.0411e-09,-3.14786e-09,-3.14786e-09,-5.00308e-09,-3.72291e-09,-3.72291e-09,-9.02102e-10,-1.62977e-09,-1.62977e-09,-0.318296,0.783109,0.274964,-8.02179e-09,-0.371043,-0.371043,-3.0411e-09,1.68711,1.68711,-5.00308e-09,-0.207843,-0.207843,-9.02102e-10,-0.884563,-0.884563,-0.318296,1.16932e-09,1.45924e-09,-8.02179e-09,1.18753e-11,1.18753e-11,-1.83511,1.36038e-09,1.02664e-09,-5.00308e-09,-5.95189e-11,-5.95189e-11,-9.02102e-10,1.22595e-09,1.22595e-09,-0.318296,7.72052e-10,8.72357e-10,-8.02179e-09,-1.88037e-09,-1.88037e-09,-1.83511,-8.92681e-10,-9.32015e-10,-3.0411e-09,-1.73503e-09,-1.73503e-09,-9.02102e-10,-1.51855e-09,-1.51855e-09,-0.318296,2.36027e-10,8.83613e-12,-8.02179e-09,-1.00161e-10,-1.00161e-10,-1.83511,-2.01452e-10,-2.36997e-10,-3.0411e-09,2.46535e-10,2.46535e-10,-5.00308e-09,-2.34823e-10,-2.34823e-10
-7.84667e-09,0.125583,0.125583,-1.76985,-0.0333772,0.0183564,-2.96936e-09,0.176611,0.176611,-4.90262e-09,0.115566,0.115566,-8.80617e-10,0.0439509,0.0439509,-0.310124,2.16559e-09,1.60407e-09,-1.76985,-2.34254e-09,-2.20221e-09,-2.96936e-09,-3.11586e-09,-3.11586e-09,-4.90262e-09,-3.67333e-09,-3.67333e-09,-8.80617e-10,-1.62971e-09,-1.62971e-09,-0.310124,0.711769,0.267675,-7.84667e-09,-0.361147,-0.361147,-2.96936e-09,1.65141,1.65141,-4.90262e-09,-0.203155,-0.203155,-8.80617e-10,-0.861131,-0.861131,-0.310124,1.10732e-09,1.43132e-09,-7.84667e-09,2.16552e-11,2.16552e-11,-1.76985,1.34551e-09,1.00313e-09,-4.90262e-09,-4.93806e-11,-4.93806e-11,-8.80617e-10,1.20299e-09,1.20299e-09,-0.310124,8.29643e-10,8.30641e-10,-7.84667e-09,-1.84959e-09,-1.84959e-09,-1.76985,-9.4026e-10,-9.25746e-10,-2.96936e-09,-1.71445e-09,-1.71445e-09,-8.80617e-10,-1.49814e-09,-1.49814e-09,-0.310124,2.21981e-10,6.05132e-12,-7.84667e-09,-1.00154e-10,-1.00154e-10,-1.76985,-2.07699e-10,-2.32096e-10,-2.96936e-09,2.39246e-10,2.39246e-10,-4.90262e-09,-2.31631e-10,-2.31631e-10
-7.67156e-09,0.122071,0.122071,-1.70458,-0.0344354,0.0177068,-2.89761e-09,0.172833,0.172833,-4.80215e-09,0.112785,0.112785,-8.59131e-10,0.0427644,0.0427644,-0.301951,2.05448e-09,1.51915e-09,-1.70458,-2.37129e-09,-2.18089e-09,-2.89761e-09,-3.08387e-09,-3.08387e-09,-4.80215e-09,-3.62375e-09,-3.62375e-09,-8.59131e-10,-1.62964e-09,-1.62964e-09,-0.301951,0.640429,0.260385,-7.67156e-09,-0.351251,-0.351251,-2.89761e-09,1.61571,1.61571,-4.80215e-09,-0.198467,-0.198467,-8.59131e-10,-0.837699,-0.837699,-0.301951,1.04533e-09,1.4034e-09,-7.67156e-09,3.14351e-11,3.14351e-11,-1.70458,1.33064e-09,9.79613e-10,-4.80215e-09,-3.92423e-11,-3.92423e-11,-8.59131e-10,1.18004e-09,1.18004e-09,-0.301951,8.87234e-10,7.88926e-10,-7.67156e-09,-1.81882e-09,-1.81882e-09,-1.70458,-9.87839e-10,-9.19477e-10,-2.89761e-09,-1.69387e-09,-1.69387e-09,-8.59131e-10,-1.47774e-09,-1.47774e-09,-0.301951,2.07936e-10,3.2665e-12,-7.67156e-09,-1.00147e-10,-1.00147e-10,-1.70458,-2.13946e-10,-2.27195e-10,-2.89761e-09,2.31957e-10,2.31957e-10,-4.80215e-09,-2.2844e-10,-2.2844e-10
-7.49644e-09,0.118559,0.118559,-1.63932,-0.0341009,0.0170572,-2.82587e-09,0.169056,0.169056,-4.70169e-09,0.110005,0.110005,-8.37646e-10,0.0415779,0.0415779,-0.293779,1.94337e-09,1.43423e-09,-1.63932,-2.38977e-09,-2.15956e-09,-2.82587e-09,-3.05187e-09,-3.05187e-09,-4.70169e-09,-3.57416e-09,-3.57416e-09,-8.37646e-10,-1.62957e-09,-1.62957e-09,-0.293779,0.569089,0.253096,-7.49644e-09,-0.341356,-0.341356,-2.82587e-09,1.58001,1.58001,-4.70169e-09,-0.193779,-0.193779,-8.37646e-10,-0.814266,-0.814266,-0.293779,9.83331e-10,1.37548e-09,-7.49644e-09,4.1215e-11,4.1215e-11,-1.63932,1.30576e-09,9.56101e-10,-4.70169e-09,-2.9104e-11,-2.9104e-11,-8.37646e-10,1.15709e-09,1.15709e-09,-0.293779,9.44825e-10,7.4721e-10,-7.49644e-09,-1.78805e-09,-1.78805e-09,-1.63932,-1.0279e-09,-9.13208e-10,-2.82587e-09,-1.67328e-09,-1.67328e-09,-8.37646e-10,-1.45733e-09,-1.45733e-09,-0.293779,1.9389e-10,4.81691e-13,-7.49644e-09,-1.0014e-10,-1.0014e-10,-1.63932,-2.19345e-10,-2.22294e-10,-2.82587e-09,2.24668e-10,2.24668e-10,-4.70169e-09,-2.25248e-10,-2.25248e-10
-7.32132e-09,0.115046,0.115046,-1.57406,-0.0332999,0.0164076,-2.75412e-09,0.165278,0.165278,-4.60122e-09,0.107225,0.107225,-8.16161e-10,0.0403913,0.0403913,-0.285607,1.83227e-09,1.34931e-09,-1.57406,-2.40481e-09,-2.13824e-09,-2.75412e-09,-3.01988e-09,-3.01988e-09,-4.60122e-09,-3.52458e-09,-3.52458e-09,-8.16161e-10,-1.6295e-09,-1.6295e-09,-0.285607,0.497748,0.245807,-7.32132e-09,-0.33146,-0.33146,-2.75412e-09,1.54432,1.54432,-4.60122e-09,-0.189091,-0.189091,-8.16161e-10,-0.790834,-0.790834,-0.285607,9.21335e-10,1.34756e-09,-7.32132e-09,5.09948e-11,5.09948e-11,-1.57406,1.27753e-09,9.32589e-10,-4.60122e-09,-1.89657e-11,-1.89657e-11,-8.16161e-10,1.13414e-09,1.13414e-09,-0.285607,1.00242e-09,7.05495e-10,-7.32132e-09,-1.75728e-09,-1.75728e-09,-1.57406,-1.06544e-09,-9.06939e-10,-2.75412e-09,-1.6527e-09,-1.6527e-09,-8.16161e-10,-1.43693e-09,-1.43693e-09,-0.285607,1.79844e-10,-2.30312e-12,-7.32132e-09,-1.00133e-10,-1.00133e-10,-1.57406,-2.24461e-10,-2.17393e-10,-2.75412e-09,2.17379e-10,2.17379e-10,-4.60122e-09,-2.22056e-10,-2.22056e-10
-7.14621e-09,0.111534,0.111534,-1.50879,-0.0324988,0.015758,-2.68237e-09,0.161501,0.161501,-4.50076e-09,0.104445,0.104445,-7.94675e-10,0.0392048,0.0392048,-0.277435,1.72116e-09,1.26439e-09,-1.50879,-2.41985e-09,-2.11692e-09,-2.68237e-09,-2.98789e-09,-2.98789e-09,-4.50076e-09,-3.475e-09,-3.475e-09,-7.94675e-10,-1.62943e-09,-1.62943e-09,-0.277435,0.426408,0.238518,-7.14621e-09,-0.321564,-0.321564,-2.68237e-09,1.50862,1.50862,-4.50076e-09,-0.184402,-0.184402,-7.94675e-10,-0.767402,-0.767402,-0.277435,8.59338e-10,1.31964e-09,-7.14621e-09,6.07747e-11,6.07747e-11,-1.50879,1.2493e-09,9.09077e-10,-4.50076e-09,-8.82739e-12,-8.82739e-12,-7.94675e-10,1.11119e-09,1.11119e-09,-0.277435,1.06001e-09,6.63779e-10,-7.14621e-09,-1.7265e-09,-1.7265e-09,-1.50879,-1.10299e-09,-9.0067e-10,-2.68237e-09,-1.63211e-09,-1.63211e-09,-7.94675e-10,-1.41652e-09,-1.41652e-09,-0.277435,1.65798e-10,-5.08794e-12,-7.14621e-09,-1.00127e-10,-1.00127e-10,-1.50879,-2.29577e-10,-2.12492e-10,-2.68237e-09,2.1009e-10,2.1009e-10,-4.50076e-09,-2.18864e-10,-2.18864e-10
-6.97109e-09,0.108022,0.108022,-1.44353,-0.0316978,0.0151084,-2.61063e-09,0.157723,0.157723,-4.40029e-09,0.101665,0.101665,-7.7319e-10,0.0380183,0.0380183,-0.269262,1.61005e-09,1.17947e-09,-1.44353,-2.43489e-09,-2.0956e-09,-2.61063e-09,-2.95589e-09,-2.95589e-09,-4.40029e-09,-3.42541e-09,-3.42541e-09,-7.7319e-10,-1.62936e-09,-1.62936e-09,-0.269262,0.355068,0.231229,-6.97109e-09,-0.311668,-0.311668,-2.61063e-09,1.47292,1.47292,-4.40029e-09,-0.179714,-0.179714,-7.7319e-10,-0.74397,-0.74397,-0.269262,7.97342e-10,1.29173e-09,-6.97109e-09,7.05546e-11,7.05546e-11,-1.44353,1.22108e-09,8.85564e-10,-4.40029e-09,1.31092e-12,1.31092e-12,-7.7319e-10,1.08824e-09,1.08824e-09,-0.269262,1.1176e-09,6.22063e-10,-6.97109e-09,-1.69573e-09,-1.69573e-09,-1.44353,-1.14053e-09,-8.94401e-10,-2.61063e-09,-1.61153e-09,-1.61153e-09,-7.7319e-10,-1.39612e-09,-1.39612e-09,-0.269262,1.51752e-10,-7.87275e-12,-6.97109e-09,-1.0012e-10,-1.0012e-10,-1.44353,-2.34693e-10,-2.07591e-10,-2.61063e-09,2.02801e-10,2.02801e-10,-4.40029e-09,-2.15672e-10,-2.15672e-10
-6.79598e-09,0.104509,0.104509,-1.37826,-0.0308443,0.0144588,-2.53888e-09,0.153945,0.153945,-4.29983e-09,0.0988848,0.0988848,-7.51705e-10,0.0368318,0.0368318,-0.26109,1.49785e-09,1.09455e-09,-1.37826,-2.44945e-09,-2.07428e-09,-2.53888e-09,-2.9239e-09,-2.9239e-09,-4.29983e-09,-3.37583e-09,-3.37583e-09,-7.51705e-10,-1.62929e-09,-1.62929e-09,-0.26109,0.285971,0.223939,-6.79598e-09,-0.301773,-0.301773,-2.53888e-09,1.43722,1.43722,-4.29983e-09,-0.175026,-0.175026,-7.51705e-10,-0.720538,-0.720538,-0.26109,7.39498e-10,1.26381e-09,-6.79598e-09,8.03345e-11,8.03345e-11,-1.37826,1.19246e-09,8.62052e-10,-4.29983e-09,1.14492e-11,1.14492e-11,-7.51705e-10,1.06528e-09,1.06528e-09,-0.26109,1.16808e-09,5.80348e-10,-6.79598e-09,-1.66496e-09,-1.66496e-09,-1.37826,-1.1777e-09,-8.88132e-10,-2.53888e-09,-1.59095e-09,-1.59095e-09,-7.51705e-10,-1.37571e-09,-1.37571e-09,-0.26109,1.37373e-10,-1.06576e-11,-6.79598e-09,-1.00113e-10,-1.00113e-10,-1.37826,-2.39757e-10,-2.0269e-10,-2.53888e-09,1.95512e-10,1.95512e-10,-4.29983e-09,-2.1248e-10,-2.1248e-10
-6.62086e-09,0.100997,0.100997,-1.313,-0.0277871,0.0138092,-2.46714e-09,0.150168,0.150168,-4.19936e-09,0.0961047,0.0961047,-7.30219e-10,0.0356453,0.0356453,-0.252918,1.3761e-09,1.00964e-09,-1.313,-2.44417e-09,-2.05296e-09,-2.46714e-09,-2.89191e-09,-2.89191e-09,-4.19936e-09,-3.32625e-09,-3.32625e-09,-7.30219e-10,-1.62922e-09,-1.62922e-09,-0.252918,0.239453,0.21665,-6.62086e-09,-0.291877,-0.291877,-2.46714e-09,1.40152,1.40152,-4.19936e-09,-0.170338,-0.170338,-7.30219e-10,-0.697106,-0.697106,-0.252918,7.21373e-10,1.23589e-09,-6.62086e-09,9.01144e-11,9.01144e-11,-1.313,1.14758e-09,8.3854e-10,-4.19936e-09,2.15875e-11,2.15875e-11,-7.30219e-10,1.04233e-09,1.04233e-09,-0.252918,1.14956e-09,5.38632e-10,-6.62086e-09,-1.63419e-09,-1.63419e-09,-1.313,-1.19903e-09,-8.81863e-10,-2.46714e-09,-1.57036e-09,-1.57036e-09,-7.30219e-10,-1.3553e-09,-1.3553e-09,-0.252918,1.20146e-10,-1.34424e-11,-6.62086e-09,-1.00106e-10,-1.00106e-10,-1.313,-2.42648e-10,-1.97788e-10,-2.46714e-09,1.88223e-10,1.88223e-10,-4.19936e-09,-2.09289e-10,-2.09289e-10
-6.44574e-09,0.0974846,0.0974846,-1.24774,-0.0247298,0.0131596,-2.39539e-09,0.14639,0.14639,-4.0989e-09,0.0933246,0.0933246,-7.08734e-10,0.0344587,0.0344587,-0.244746,1.25354e-09,9.24716e-10,-1.24774,-2.43889e-09,-2.03164e-09,-2.39539e-09,-2.85991e-09,-2.85991e-09,-4.0989e-09,-3.27667e-09,-3.27667e-09,-7.08734e-10,-1.62915e-09,-1.62915e-09,-0.244746,0.199174,0.209361,-6.44574e-09,-0.281981,-0.281981,-2.39539e-09,1.36582,1.36582,-4.0989e-09,-0.16565,-0.16565,-7.08734e-10,-0.673673,-0.673673,-0.244746,7.11513e-10,1.20797e-09,-6.44574e-09,9.98943e-11,9.98943e-11,-1.24774,1.1027e-09,8.15028e-10,-4.0989e-09,3.17259e-11,3.17259e-11,-7.08734e-10,1.01938e-09,1.01938e-09,-0.244746,1.11529e-09,4.96917e-10,-6.44574e-09,-1.60341e-09,-1.60341e-09,-1.24774,-1.22036e-09,-8.75594e-10,-2.39539e-09,-1.54978e-09,-1.54978e-09,-7.08734e-10,-1.3349e-09,-1.3349e-09,-0.244746,1.02799e-10,-1.62272e-11,-6.44574e-09,-1.001e-10,-1.001e-10,-1.24774,-2.45539e-10,-1.92887e-10,-2.39539e-09,1.80934e-10,1.80934e-10,-4.0989e-09,-2.06097e-10,-2.06097e-10
-6.27063e-09,0.0939722,0.0939722,-1.18247,-0.0216726,0.01251,-2.32365e-09,0.142612,0.142612,-3.99843e-09,0.0905444,0.0905444,-6.87249e-10,0.0332722,0.0332722,-0.236573,1.13099e-09,8.39797e-10,-1.18247,-2.43362e-09,-2.01031e-09,-2.32365e-09,-2.82792e-09,-2.82792e-09,-3.99843e-09,-3.22708e-09,-3.22708e-09,-6.87249e-10,-1.62908e-09,-1.62908e-09,-0.236573,0.158894,0.202072,-6.27063e-09,-0.272086,-0.272086,-2.32365e-09,1.33012,1.33012,-3.99843e-09,-0.160962,-0.160962,-6.87249e-10,-0.650241,-0.650241,-0.236573,7.01653e-10,1.18005e-09,-6.27063e-09,1.09674e-10,1.09674e-10,-1.18247,1.05782e-09,7.91516e-10,-3.99843e-09,4.18642e-11,4.18642e-11,-6.87249e-10,9.96428e-10,9.96428e-10,-0.236573,1.08102e-09,4.55201e-10,-6.27063e-09,-1.57264e-09,-1.57264e-09,-1.18247,-1.24169e-09,-8.69325e-10,-2.32365e-09,-1.52919e-09,-1.52919e-09,-6.87249e-10,-1.31449e-09,-1.31449e-09,-0.236573,8.54525e-11,-1.9012e-11,-6.27063e-09,-1.00093e-10,-1.00093e-10,-1.18247,-2.48431e-10,-1.87986e-10,-2.32365e-09,1.73645e-10,1.73645e-10,-3.99843e-09,-2.02905e-10,-2.02905e-10
-6.09551e-09,0.0904598,0.0904598,-1.11721,-0.0186153,0.0118604,-2.2519e-09,0.138835,0.138835,-3.89797e-09,0.0877643,0.0877643,-6.65764e-10,0.0320857,0.0320857,-0.228401,1.00843e-09,7.54878e-10,-1.11721,-2.42834e-09,-1.98899e-09,-2.2519e-09,-2.79592e-09,-2.79592e-09,-3.89797e-09,-3.1775e-09,-3.1775e-09,-6.65764e-10,-1.62901e-09,-1.62901e-09,-0.228401,0.118615,0.194783,-6.09551e-09,-0.26219,-0.26219,-2.2519e-09,1.29442,1.29442,-3.89797e-09,-0.156273,-0.156273,-6.65764e-10,-0.626809,-0.626809,-0.228401,6.91793e-10,1.15213e-09,-6.09551e-09,1.19454e-10,1.19454e-10,-1.11721,1.01293e-09,7.68004e-10,-3.89797e-09,5.20025e-11,5.20025e-11,-6.65764e-10,9.73476e-10,9.73476e-10,-0.228401,1.04676e-09,4.13485e-10,-6.09551e-09,-1.54187e-09,-1.54187e-09,-1.11721,-1.26302e-09,-8.63056e-10,-2.2519e-09,-1.50861e-09,-1.50861e-09,-6.65764e-10,-1.29409e-09,-1.29409e-09,-0.228401,6.81057e-11,-2.17968e-11,-6.09551e-09,-1.00086e-10,-1.00086e-10,-1.11721,-2.51322e-10,-1.83085e-10,-2.2519e-09,1.66357e-10,1.66357e-10,-3.89797e-09,-1.99713e-10,-1.99713e-10
-5.9204e-09,0.0869475,0.0869475,-1.05195,-0.015558,0.0112108,-2.18015e-09,0.135057,0.135057,-3.7975e-09,0.0849842,0.0849842,-6.44278e-10,0.0308992,0.0308992,-0.220229,8.85874e-10,6.69959e-10,-1.05195,-2.42306e-09,-1.96767e-09,-2.18015e-09,-2.76393e-09,-2.76393e-09,-3.7975e-09,-3.12792e-09,-3.12792e-09,-6.44278e-10,-1.62894e-09,-1.62894e-09,-0.220229,0.0783355,0.187493,-5.9204e-09,-0.252294,-0.252294,-2.18015e-09,1.25872,1.25872,-3.7975e-09,-0.151585,-0.151585,-6.44278e-10,-0.603377,-0.603377,-0.220229,6.81933e-10,1.12422e-09,-5.9204e-09,1.29234e-10,1.29234e-10,-1.05195,9.68054e-10,7.44491e-10,-3.7975e-09,6.21408e-11,6.21408e-11,-6.44278e-10,9.50524e-10,9.50524e-10,-0.220229,1.01249e-09,3.7177e-10,-5.9204e-09,-1.5111e-09,-1.5111e-09,-1.05195,-1.28435e-09,-8.56787e-10,-2.18015e-09,-1.48803e-09,-1.48803e-09,-6.44278e-10,-1.27368e-09,-1.27368e-09,-0.220229,5.07589e-11,-2.45816e-11,-5.9204e-09,-1.00079e-10,-1.00079e-10,-1.05195,-2.54214e-10,-1.78184e-10,-2.18015e-09,1.59068e-10,1.59068e-10,-3.7975e-09,-1.96521e-10,-1.96521e-10
-5.74528e-09,0.0834351,0.0834351,-0.986682,-0.0125008,0.0105612,-2.10841e-09,0.13128,0.13128,-3.69704e-09,0.0822041,0.0822041,-6.22793e-10,0.0297127,0.0297127,-0.212057,7.63317e-10,5.8504e-10,-0.986682,-2.41778e-09,-1.94635e-09,-2.10841e-09,-2.73194e-09,-2.73194e-09,-3.69704e-09,-3.07833e-09,-3.07833e-09,-6.22793e-10,-1.62887e-09,-1.62887e-09,-0.212057,0.038056,0.180204,-5.74528e-09,-0.242398,-0.242398,-2.10841e-09,1.22302,1.22302,-3.69704e-09,-0.146897,-0.146897,-6.22793e-10,-0.579945,-0.579945,-0.212057,6.72073e-10,1.0963e-09,-5.74528e-09,1.39014e-10,1.39014e-10,-0.986682,9.23172e-10,7.20979e-10,-3.69704e-09,7.22791e-11,7.22791e-11,-6.22793e-10,9.27572e-10,9.27572e-10,-0.212057,9.78226e-10,3.30054e-10,-5.74528e-09,-1.48033e-09,-1.48033e-09,-0.986682,-1.30568e-09,-8.50518e-10,-2.10841e-09,-1.46744e-09,-1.46744e-09,-6.22793e-10,-1.25328e-09,-1.25328e-09,-0.212057,3.34121e-11,-2.73664e-11,-5.74528e-09,-1.00072e-10,-1.00072e-10,-0.986682,-2.57105e-10,-1.73283e-10,-2.10841e-09,1.51779e-10,1.51779e-10,-3.69704e-09,-1.9333e-10,-1.9333e-10
-5.57017e-09,0.0799228,0.0799228,-0.921419,-0.00944351,0.00991163,-2.03666e-09,0.127502,0.127502,-3.59657e-09,0.079424,0.079424,-6.01308e-10,0.0285261,0.0285261,-0.203884,6.4076e-10,5.00121e-10,-0.921419,-2.4125e-09,-1.92503e-09,-2.03666e-09,-2.69994e-09,-2.69994e-09,-3.59657e-09,-3.02875e-09,-3.02875e-09,-6.01308e-10,-1.6288e-09,-1.6288e-09,-0.203884,-0.00222349,0.172915,-5.57017e-09,-0.232503,-0.232503,-2.03666e-09,1.18732,1.18732,-3.59657e-09,-0.142209,-0.142209,-6.01308e-10,-0.556513,-0.556513,-0.203884,6.62213e-10,1.06838e-09,-5.57017e-09,1.48794e-10,1.48794e-10,-0.921419,8.78291e-10,6.97467e-10,-3.59657e-09,8.24174e-11,8.24174e-11,-6.01308e-10,9.0462e-10,9.0462e-10,-0.203884,9.4396e-10,2.88339e-10,-5.57017e-09,-1.44955e-09,-1.44955e-09,-0.921419,-1.32701e-09,-8.44248e-10,-2.03666e-09,-1.44686e-09,-1.44686e-09,-6.01308e-10,-1.23287e-09,-1.23287e-09,-0.203884,1.60653e-11,-3.01513e-11,-5.57017e-09,-1.00066e-10,-1.00066e-10,-0.921419,-2.59996e-10,-1.68382e-10,-2.03666e-09,1.4449e-10,1.4449e-10,-3.59657e-09,-1.90138e-10,-1.90138e-10
