popPred_spline_abscissa,popPred_spline,popPred_ci_abscissa,popPred_piLower,popPred_piUpper,indivPred_spline_abscissa,indivPred_spline,indivPred_ci_abscissa,indivPred_piLower,indivPred_piUpper,split
0.43449,0.650936,0.43449,-1.90616,2.77514,1.27397,1.28831,1.27397,-1.06879,3.61673,All
0.481675,0.702927,0.481675,-1.85904,2.82239,1.38694,1.38765,1.38694,-0.956262,3.73014,All
0.533984,0.760563,0.533984,-1.80681,2.87478,1.50993,1.49778,1.50993,-0.833796,3.85365,All
0.591973,0.824458,0.591973,-1.74892,2.93286,1.64382,1.61768,1.64382,-0.70052,3.98817,All
0.656261,0.895293,0.656261,-1.68475,2.99727,1.78959,1.74821,1.78959,-0.555486,4.13467,All
0.727529,0.97382,0.727529,-1.61362,3.06868,1.94829,1.89031,1.94829,-0.397662,4.29424,All
0.806538,1.06087,0.806538,-1.53479,3.14787,2.12106,2.04501,2.12106,-0.225925,4.46804,All
0.894127,1.15738,0.894127,-1.44742,3.23568,2.30914,2.21691,2.30914,-0.039059,4.65735,All
0.991227,1.26437,0.991227,-1.35059,3.33305,2.51391,2.40527,2.51391,0.164261,4.86356,All
1.09887,1.38298,1.09887,-1.24328,3.44102,2.73684,2.61256,2.73684,0.385472,5.0882,All
1.21821,1.51447,1.21821,-1.12435,3.56076,2.97953,2.84178,2.97953,0.626135,5.33292,All
1.3505,1.66024,1.3505,-0.99255,3.69356,3.03142,2.89079,3.03142,0.677568,5.38527,All
1.49717,1.82184,1.49717,-0.846501,3.84083,3.24374,3.09132,3.24374,0.887946,5.59954,All
1.65976,2.00099,1.65976,-0.684665,4.00418,3.53139,3.36505,3.53139,1.17275,5.89003,All
1.84,2.19405,1.84,-0.505344,4.18535,3.84454,3.66724,3.84454,1.48253,6.20655,All
1.93144,2.28994,1.93144,-0.414416,4.27729,4.18546,3.99765,4.18546,1.81946,6.55146,All
2.03982,2.40361,2.03982,-0.30666,4.38631,4.55661,4.3618,4.55661,2.1859,6.92733,All
2.26135,2.63086,2.26135,-0.0865362,4.60923,4.78887,4.59128,4.78887,2.41501,7.16273,All
2.50692,2.87653,2.50692,0.157326,4.85652,4.96068,4.76158,4.96068,2.58439,7.33697,All
2.77917,3.14889,2.77917,0.427467,5.13088,5.40058,5.20034,5.40058,3.01769,7.78346,All
3.08099,3.45082,3.08099,0.726693,5.43528,5.87948,5.68175,5.87948,3.48881,8.27015,All
3.41558,3.78553,3.41558,1.05811,5.77304,6.40085,6.20795,6.40085,4.00098,8.80073,All
3.42838,3.79835,3.42838,1.07079,5.78598,6.54632,6.35513,6.54632,4.14374,8.94889,All
3.7865,4.14608,3.7865,1.42514,6.14787,6.96846,6.78336,6.96846,4.55773,9.37919,All
4.19771,4.53963,4.19771,1.83156,6.56386,7.5864,7.41119,7.5864,5.16286,10.0099,All
4.65357,4.96994,4.65357,2.28156,7.02558,8.25914,8.0954,8.25914,5.8205,10.6978,All
4.92533,5.2255,4.92533,2.54955,7.30112,8.30377,8.1408,8.30377,5.86409,10.7434,All
5.15894,5.44366,5.15894,2.77975,7.53814,8.99153,8.84092,8.99153,6.53513,11.4479,All
5.7192,5.9642,5.7192,3.3312,8.10719,9.78887,9.65317,9.78887,7.31157,12.2662,All
6.34029,6.54103,6.34029,3.94152,8.73906,10.0612,9.93069,10.0612,7.57642,12.546,All
6.42228,6.61717,6.42228,4.02201,8.82255,10.6569,10.5379,10.6569,8.15508,13.1587,All
7.02884,7.18219,7.02884,4.6169,9.44077,11.6019,11.5015,11.6019,9.07132,14.1325,All
7.79216,7.9014,7.79216,5.36412,10.2202,11.8187,11.7226,11.8187,9.28117,14.3562,All
7.91923,8.02263,7.91923,5.48837,10.3501,12.6307,12.551,12.6307,10.0665,15.195,All
8.63837,8.71433,8.63837,6.19071,11.086,13.5761,13.5153,13.5761,10.9788,16.1735,All
9.41618,9.4766,9.41618,6.94884,11.8835,13.7508,13.6934,13.7508,11.1471,16.3545,All
9.57648,9.63441,9.57648,7.10491,12.0481,14.9702,14.9367,14.9702,12.3206,17.6197,All
10.6165,10.6824,10.6165,8.11582,13.1171,15.3336,15.3071,15.3336,12.6698,17.9974,All
10.9131,10.9825,10.9131,8.4037,13.4225,16.2977,16.2891,16.2977,13.5947,19.0006,All
11.7694,11.8487,11.7694,9.23348,14.3053,17.091,17.0966,17.091,14.3546,19.8275,All
12.4101,12.5074,12.4101,9.8532,14.9669,17.7429,17.76,17.7429,14.978,20.5078,All
13.0475,13.1671,13.0475,10.4689,15.6262,18.8485,18.8834,18.8485,16.0337,21.6633,All
13.907,14.0663,13.907,11.2977,16.5164,19.3163,19.3588,19.3163,16.4798,22.1528,All
14.4645,14.6504,14.4645,11.8343,17.0946,20.6059,20.6676,20.6059,17.7076,23.5043,All
15.404,15.6406,15.404,12.7374,18.0706,21.0292,21.0969,21.0292,18.11,23.9484,All
16.0353,16.3076,16.0353,13.3432,18.7274,22.3634,22.4482,22.3634,19.3767,25.35,All
16.9009,17.2234,16.9009,14.1726,19.6292,22.894,22.9853,22.894,19.8798,25.9082,All
17.7767,18.1502,17.7767,15.0103,20.5431,24.1208,24.2255,24.1208,21.0414,27.2002,All
18.3979,18.8076,18.3979,15.6037,21.192,24.9242,25.036,24.9242,21.801,28.0473,All
19.7072,20.1921,19.7072,16.8522,22.5622,25.8783,25.9986,25.8783,22.7022,29.0544,All
19.8948,20.3901,19.8948,17.0309,22.7587,27.1343,27.2636,27.1343,23.8869,30.3818,All
21.3918,21.9684,21.3918,18.4545,24.329,27.6357,27.7681,27.6357,24.3593,30.9121,All
21.8474,22.4472,21.8474,18.8871,24.8077,29.3932,29.5333,29.3932,26.0131,32.7732,All
22.8887,23.5381,22.8887,19.8748,25.9026,29.5405,29.681,29.5405,26.1516,32.9294,All
24.22,24.9263,24.22,21.1353,27.3047,31.1506,31.2938,31.1506,27.6639,34.6374,All
24.3857,25.0982,24.3857,21.2919,27.4794,32.1601,32.303,32.1601,28.6108,35.7094,All
25.8826,26.6501,25.8826,22.7063,29.0589,32.9081,33.0495,32.9081,29.3119,36.5042,All
26.8502,27.6428,26.8502,23.6191,30.0814,34.6655,34.8028,34.6655,30.9574,38.3736,All
27.3795,28.1837,27.3795,24.118,30.6411,35.0119,35.1479,35.0119,31.2815,38.7424,All
28.8765,29.6978,28.8765,25.5272,32.2258,36.423,36.5523,36.423,32.6007,40.2453,All
29.7661,30.593,29.7661,26.3637,33.1686,38.1167,38.2366,38.1167,34.1823,42.051,All
30.3734,31.1997,30.3734,26.9342,33.8127,38.1804,38.2999,38.1804,34.2418,42.119,All
31.8704,32.6869,31.8704,28.3391,35.4016,39.9379,40.0459,39.9379,35.8811,43.9947,All
32.9987,33.8034,32.9987,29.3968,36.6006,41.4967,41.5937,41.4967,37.3336,45.6599,All
33.3673,34.167,33.3673,29.7422,36.9925,41.6953,41.7909,41.6953,37.5186,45.8721,All
34.8643,35.6435,34.8643,31.1434,38.5852,43.4528,43.5357,43.4528,39.1545,47.7511,All
36.3612,37.12,36.3612,32.543,40.1795,45.1765,45.2477,45.1765,40.7576,49.5955,All
36.5823,37.338,36.5823,32.7495,40.4151,45.2102,45.2812,45.2102,40.7889,49.6315,All
37.8582,38.5965,37.8582,33.9411,41.7753,46.9677,47.0278,46.9677,42.422,51.5134,All
39.3551,40.0832,39.3551,35.3377,43.3725,48.7251,48.7768,48.7251,44.0538,53.3964,All
40.5551,41.278,40.5551,36.4563,44.6538,49.1826,49.2324,49.1826,44.4784,53.8868,All
40.8521,41.5757,40.8521,36.7331,44.9711,50.4826,50.5271,50.4826,45.6845,55.2806,All
42.349,43.0847,42.349,38.1272,46.5708,52.24,52.2813,52.24,47.3142,57.1659,All
43.846,44.6123,43.846,39.5203,48.1717,53.544,53.5852,53.544,48.5227,58.5653,All
44.9593,45.7648,44.9593,40.5556,49.363,53.9975,54.0392,53.9975,48.9428,59.0521,All
45.3429,46.1638,45.3429,40.9122,49.7736,55.7549,55.8006,55.7549,50.5706,60.9392,All
46.8399,47.7357,46.8399,42.3033,51.3765,57.5124,57.5659,57.5124,52.1975,62.8272,All
48.3368,49.3268,48.3368,43.6934,52.9803,58.2921,58.3508,58.2921,52.9191,63.6651,All
