parameter,value,se_sa,rse_sa
Cl_pop,20.546853003069,4.00762902810518,19.5048313603381
beta_Cl_tSCRMGDL,-0.411101454464266,0.181628309045272,44.1808967282696
V1_pop,24.4741490783389,2.34924737302648,9.59889296051445
Q_pop,23.4,,
V2_pop,12.862932274575,3.85670293331736,29.9830773496379
omega_Cl,0.221988599229838,0.0422289101856716,19.0230085383572
omega_V1,0.281587680793624,0.0963976848339823,34.2336300232652
omega_Q,0.952545007023339,0.294788076076578,30.9474170672289
omega_V2,0.89171313084291,0.292473076323063,32.799009704679
a,1.54474397598362,0.274374166908759,17.7617890844372
b,0.0435856971007892,0.0177303115137345,40.6791968308647
