Cl_pop,1,0.023192,-0.010636,-0.036012,0.011029,-0.01023,-0.0067044,0.025538,0.03534,-0.034855,0.034892
V1_pop,0.023192,1,-0.59351,-0.19886,0.02632,0.28846,-0.1561,0.1457,-0.094116,0.077192,-0.063288
Q_pop,-0.010636,-0.59351,1,-0.0081005,-0.03077,-0.37711,0.018331,0.036477,0.34541,-0.32655,0.31346
V2_pop,-0.036012,-0.19886,-0.0081005,1,-0.012764,0.065138,0.29195,-0.3097,-0.35886,0.35476,-0.3551
omega_Cl,0.011029,0.02632,-0.03077,-0.012764,1,0.015802,-0.004715,-0.0065367,-0.0013781,0.0024496,-0.0046534
omega_V1,-0.01023,0.28846,-0.37711,0.065138,0.015802,1,-0.20012,-0.35194,-0.32194,0.32024,-0.32496
omega_Q,-0.0067044,-0.1561,0.018331,0.29195,-0.004715,-0.20012,1,-0.061259,-0.20569,0.19628,-0.1863
omega_V2,0.025538,0.1457,0.036477,-0.3097,-0.0065367,-0.35194,-0.061259,1,0.50421,-0.51448,0.52542
a,0.03534,-0.094116,0.34541,-0.35886,-0.0013781,-0.32194,-0.20569,0.50421,1,-0.9971,0.98839
b,-0.034855,0.077192,-0.32655,0.35476,0.0024496,0.32024,0.19628,-0.51448,-0.9971,1,-0.99649
c,0.034892,-0.063288,0.31346,-0.3551,-0.0046534,-0.32496,-0.1863,0.52542,0.98839,-0.99649,1
