Cl_pop,0.84127,0.062471,-0.11532,-0.14512,0.00049332,-0.00095284,-0.0019825,0.0080788,0.15638,-0.12983,0.027802
V1_pop,0.062471,8.6246,-20.604,-2.5659,0.0037695,0.086029,-0.14779,0.14758,-1.3334,0.92062,-0.16146
Q_pop,-0.11532,-20.604,139.73,-0.42071,-0.017738,-0.4527,0.069858,0.14872,19.698,-15.676,3.2189
V2_pop,-0.14512,-2.5659,-0.42071,19.304,-0.0027349,0.029064,0.41352,-0.46932,-7.6065,6.3299,-1.3553
omega_Cl,0.00049332,0.0037695,-0.017738,-0.0027349,0.0023782,7.8257e-5,-7.4128e-5,-0.00010995,-0.00032422,0.00048513,-0.00019714
omega_V1,-0.00095284,0.086029,-0.4527,0.029064,7.8257e-5,0.010313,-0.0065517,-0.012327,-0.15772,0.13207,-0.028668
omega_Q,-0.0019825,-0.14779,0.069858,0.41352,-7.4128e-5,-0.0065517,0.10393,-0.0068115,-0.3199,0.25697,-0.052175
omega_V2,0.0080788,0.14758,0.14872,-0.46932,-0.00010995,-0.012327,-0.0068115,0.11896,0.83896,-0.72062,0.15743
a,0.15638,-1.3334,19.698,-7.6065,-0.00032422,-0.15772,-0.3199,0.83896,23.274,-19.535,4.1423
b,-0.12983,0.92062,-15.676,6.3299,0.00048513,0.13207,0.25697,-0.72062,-19.535,16.492,-3.5155
c,0.027802,-0.16146,3.2189,-1.3553,-0.00019714,-0.028668,-0.052175,0.15743,4.1423,-3.5155,0.75466
