Cl_pop,1,0.074824,0.031241,-0.046103,0.014458,0.0028436,-0.025483,0.019154,0.004705,0.011868
beta_Cl_logtSCRMGDL,0.074824,1,0.010967,-0.0018987,-0.00087991,0.0084745,-0.0045874,0.015123,-0.017379,0.01816
V1_pop,0.031241,0.010967,1,-0.29251,0.0054544,0.23171,-0.28222,0.25205,-0.06102,0.14355
V2_pop,-0.046103,-0.0018987,-0.29251,1,-0.014729,-0.14275,0.32862,-0.21883,-0.076907,-0.086333
omega_Cl,0.014458,-0.00087991,0.0054544,-0.014729,1,-0.013267,0.0087847,0.00075448,-0.0040304,-0.0087638
omega_V1,0.0028436,0.0084745,0.23171,-0.14275,-0.013267,1,-0.39061,-0.09918,0.054385,-0.065538
omega_Q,-0.025483,-0.0045874,-0.28222,0.32862,0.0087847,-0.39061,1,-0.078401,-0.10151,-0.031513
omega_V2,0.019154,0.015123,0.25205,-0.21883,0.00075448,-0.09918,-0.078401,1,-0.15131,0.193
a,0.004705,-0.017379,-0.06102,-0.076907,-0.0040304,0.054385,-0.10151,-0.15131,1,-0.54371
b,0.011868,0.01816,0.14355,-0.086333,-0.0087638,-0.065538,-0.031513,0.193,-0.54371,1
