iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,35.5224,1,13.5016,36.5315,21.7629,16.3975,1.54598,0.0572365,0.257881,1.665,6.78912e-08,0.72094
2,16.4948,1,13.9901,50.8903,21.7629,16.0317,1.51737,0.0593767,0.262854,0.920653,6.47268e-08,0.725005
3,-0.341258,1,14.0868,48.214,21.7629,15.6909,1.39731,0.0598492,0.259994,0.829557,5.12175e-08,0.770323
4,-9.83323,1,14.1472,41.6447,21.7629,15.7064,1.4713,0.051171,0.271147,0.759336,4.86232e-08,0.757386
5,-16.3849,1,14.0972,44.8329,21.7629,15.849,1.42996,0.0492831,0.274207,0.751327,4.86268e-08,0.734391
6,-17.2574,1,14.0666,44.9449,21.7629,15.0541,1.38664,0.0531956,0.273478,0.767085,4.09719e-08,0.760939
7,-26.5423,1,13.9507,39.3793,21.7629,15.4159,1.38658,0.0514685,0.270817,0.691747,3.79043e-08,0.765234
8,-28.3649,1,14.0474,40.9342,21.7629,15.4076,1.37058,0.0518249,0.271338,0.652816,3.63895e-08,0.785519
9,-23.92,1,14.0492,42.1554,21.7629,15.1076,1.39847,0.053269,0.27833,0.659269,3.45288e-08,0.79915
10,-12.9471,1,13.7959,40.2308,21.7629,14.8561,1.39974,0.0601322,0.269896,0.697437,3.4299e-08,0.806299
11,-25.0121,1,13.8514,41.3592,21.7629,15.6193,1.40521,0.0551805,0.267196,0.654173,3.17324e-08,0.785572
12,-32.6188,1,13.9007,41.2058,21.7629,16.0843,1.43139,0.0509,0.2617,0.63537,3.10317e-08,0.756897
13,-31.9699,1,14.0269,41.9755,21.7629,15.3238,1.48853,0.0463381,0.274303,0.638792,3.01691e-08,0.797491
14,-40.452,1,14.167,40.912,21.7629,15.47,1.49781,0.0404319,0.28096,0.690771,2.75783e-08,0.764043
15,-47.3812,1,14.0561,39.7863,21.7629,14.9808,1.44205,0.0422443,0.277751,0.705265,2.34672e-08,0.752225
16,-50.0938,1,13.9433,39.7513,21.7629,15.3424,1.51221,0.0421356,0.275052,0.643473,2.05361e-08,0.722399
17,-47.265,1,14.0247,37.8331,21.7629,15.4759,1.61175,0.0390013,0.282666,0.673141,1.8764e-08,0.706689
18,-52.1479,1,14.0218,39.7679,21.7629,15.4477,1.61172,0.0387839,0.274685,0.663518,1.75831e-08,0.69647
19,-51.3405,1,13.9434,38.0068,21.7629,15.8137,1.52112,0.0431475,0.269406,0.643061,1.84464e-08,0.73378
20,-48.7538,1,14.0453,37.8655,21.7629,15.9636,1.44791,0.0487696,0.272589,0.603879,1.86444e-08,0.787188
21,-45.6874,1,14.0154,39.3306,21.7629,16.5485,1.49776,0.0461742,0.272953,0.637648,1.82201e-08,0.832033
22,-56.6887,1,14.1015,38.0302,21.7629,15.524,1.45173,0.0439686,0.278459,0.639273,1.68319e-08,0.767342
23,-57.0981,1,13.9122,39.3264,21.7629,16.3384,1.51748,0.0424813,0.273788,0.658743,1.49012e-08,0.769023
24,8.27957,1,14.0313,39.0533,21.7629,15.4806,1.51756,0.0449996,0.268479,0.668716,1.19444e-07,0.744874
25,10.5531,1,13.9993,39.2373,21.7629,15.5464,1.45541,0.046955,0.274594,0.715759,1.24782e-07,0.75119
26,22.2293,1,14.1717,40.6697,21.7629,15.0538,1.47326,0.0528062,0.277168,0.645284,1.43764e-07,0.783639
27,24.3194,1,14.1043,38.5258,21.7629,16.0288,1.58945,0.0493263,0.269295,0.666302,1.4024e-07,0.755815
28,22.0746,1,13.969,36.2728,21.7629,15.2938,1.62634,0.0473102,0.271316,0.681872,1.32483e-07,0.698597
29,25.548,1,14.0635,36.4914,21.7629,15.2795,1.62638,0.0496972,0.275826,0.686564,1.25117e-07,0.755573
30,9.58439,1,14.0387,36.1725,21.7629,15.5687,1.51185,0.0447251,0.274313,0.665378,1.27456e-07,0.738111
31,6.45328,1,13.9426,38.261,21.7629,16.3398,1.48541,0.0430869,0.271382,0.687441,1.21561e-07,0.786383
32,8.23802,1,13.9867,39.5758,21.7629,15.0597,1.44944,0.0454973,0.264055,0.701384,1.31898e-07,0.76428
33,14.5713,1,14.1412,45.0761,21.7629,15.0884,1.46514,0.0489283,0.278746,0.691858,1.26675e-07,0.775996
34,9.64138,1,14.026,42.6664,21.7629,14.9925,1.40739,0.0473523,0.275241,0.731122,1.28827e-07,0.769905
35,5.05055,1,14.1075,40.3505,21.7629,15.5903,1.4074,0.0476216,0.274774,0.650009,1.30509e-07,0.732545
36,3.27375,1,14.0346,42.8204,21.7629,14.8325,1.32292,0.0527843,0.265114,0.634893,1.21148e-07,0.768695
37,0.43204,1,13.9994,39.4676,21.7629,15.6744,1.38009,0.0474419,0.262516,0.666695,1.18568e-07,0.764683
38,9.3332,1,13.796,38.1336,21.7629,15.9751,1.44685,0.0503142,0.252556,0.634039,1.30437e-07,0.738832
39,4.84644,1,14.0321,38.586,21.7629,16.2423,1.44321,0.045577,0.266733,0.652466,1.33409e-07,0.734339
40,3.75064,1,14.0182,43.5969,21.7629,14.9552,1.38509,0.0458741,0.268304,0.669122,1.38667e-07,0.756959
